
============================================================
PEB_B ORIENTATION OPTIMIZATION LOG
============================================================
Date: 27-May-2026 17:47:31
Metric: rms
K = 12 orientations
Testbed: 1792 positions
Room: 3x3x2 m³
LED: Pt=0.405 W, Φ½=45°, m=2.00
PD: A=2.64e-05 m², FOV=85°
Noise: σ²=3.00e-14 W², N=1000 samples
GA: pop=400, gen=400, parallel=24 workers
============================================================

Starting GA optimization for PEB_B (K=12)...

Single objective optimization:
24 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
LED 2: θ = 75.20°, ρ = 26.62°
LED 3: θ = 5.15°, ρ = 214.89°
LED 4: θ = 5.74°, ρ = 58.45°
LED 5: θ = 64.84°, ρ = 184.94°
LED 6: θ = 76.59°, ρ = 234.11°
LED 7: θ = 67.31°, ρ = 88.45°
LED 8: θ = 62.32°, ρ = 274.81°
LED 9: θ = 73.65°, ρ = 154.28°
LED 10: θ = 1.23°, ρ = 357.67°
LED 11: θ = 71.38°, ρ = 93.94°
LED 12: θ = 75.33°, ρ = 316.98°

--------------------------------------------------
PEB_B OPTIMIZATION RESULTS FOR K = 12
--------------------------------------------------
Execution time: 334.97 seconds (5.6 min)
Best RMS-PEB_B achieved: 0.014691 m
Exit flag: 1

Optimal LED orientations (PEB_B-optimized):
  LED 1: θ =  63.33°, ρ =   5.48° → n_t = [ 0.890,  0.085, -0.449]
  LED 2: θ =  75.20°, ρ =  26.62° → n_t = [ 0.864,  0.433, -0.255]
  LED 3: θ =   5.15°, ρ = 214.89° → n_t = [-0.074, -0.051, -0.996]
  LED 4: θ =   5.74°, ρ =  58.45° → n_t = [ 0.052,  0.085, -0.995]
  LED 5: θ =  64.84°, ρ = 184.94° → n_t = [-0.902, -0.078, -0.425]
  LED 6: θ =  76.59°, ρ = 234.11° → n_t = [-0.570, -0.788, -0.232]
  LED 7: θ =  67.31°, ρ =  88.45° → n_t = [ 0.025,  0.922, -0.386]
  LED 8: θ =  62.32°, ρ = 274.81° → n_t = [ 0.074, -0.882, -0.464]
  LED 9: θ =  73.65°, ρ = 154.28° → n_t = [-0.865,  0.416, -0.282]
  LED 10: θ =   1.23°, ρ = 357.67° → n_t = [ 0.021, -0.001, -1.000]
  LED 11: θ =  71.38°, ρ =  93.94° → n_t = [-0.065,  0.945, -0.319]
  LED 12: θ =  75.33°, ρ = 316.98° → n_t = [ 0.707, -0.660, -0.253]

Orientation vector (copy-paste ready):
orientations_PEB_Konly_K12 = [63.33,5.48,75.20,26.62,5.15,214.89,5.74,58.45,64.84,184.94,76.59,234.11,67.31,88.45,62.32,274.81,73.65,154.28,1.23,357.67,71.38,93.94,75.33,316.98];

Optimization completed at: 27-May-2026 17:53:06
