
==================================
Iniciando optimización para 7 orientaciones
==================================


Single objective optimization:
14 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   72            10950          0.5574          0.5711        2
   73            11100           0.557          0.5717        0
   74            11250          0.5574          0.5715        1
   75            11400          0.5586          0.5713        2
   76            11550          0.5586          0.5709        0
   77            11700          0.5565          0.5699        0
   78            11850          0.5563          0.5703        0
   79            12000          0.5571          0.5712        1
   80            12150          0.5572          0.5707        2
   81            12300          0.5559           0.571        0
   82            12450          0.5572          0.5706        1
   83            12600          0.5588          0.5696        2
   84            12750          0.5586          0.5699        0
   85            12900          0.5589          0.5704        1
   86            13050          0.5583          0.5704        0
   87            13200          0.5537          0.5704        0
   88            13350          0.5507          0.5697        0
   89            13500          0.5569          0.5698        1
   90            13650          0.5526          0.5699        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91            13800          0.5595          0.5696        1
   92            13950          0.5556          0.5702        0
   93            14100          0.5521          0.5689        0
   94            14250          0.5572          0.5704        1
   95            14400          0.5537          0.5698        0
   96            14550          0.5541          0.5701        1
   97            14700          0.5569          0.5696        2
   98            14850          0.5566          0.5698        0
   99            15000          0.5582          0.5698        1
  100            15150          0.5565          0.5691        0
  101            15300          0.5589          0.5694        1
  102            15450          0.5537          0.5696        0
  103            15600          0.5584          0.5702        1
  104            15750           0.556          0.5699        0
  105            15900          0.5529          0.5707        0
  106            16050          0.5585          0.5703        1
  107            16200          0.5592          0.5701        2
  108            16350          0.5564          0.5703        0
  109            16500           0.554           0.569        0
  110            16650          0.5553          0.5708        1
  111            16800          0.5574          0.5708        2
  112            16950          0.5564          0.5688        0
  113            17100          0.5566          0.5693        1
  114            17250          0.5537          0.5695        0
  115            17400          0.5564           0.569        1
  116            17550          0.5535          0.5691        0
  117            17700          0.5576          0.5696        1
  118            17850          0.5567          0.5698        0
  119            18000          0.5572          0.5692        1
  120            18150          0.5567          0.5694        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            18300          0.5563          0.5696        0
  122            18450          0.5545          0.5704        0
  123            18600          0.5577            0.57        1
  124            18750          0.5541            0.57        0
  125            18900           0.554          0.5703        0
  126            19050          0.5559          0.5711        1
  127            19200          0.5532          0.5698        0
  128            19350          0.5566          0.5703        1
  129            19500          0.5552            0.57        0
  130            19650          0.5547          0.5701        0
  131            19800          0.5553          0.5711        1
  132            19950          0.5555          0.5705        2
  133            20100          0.5531          0.5703        0
  134            20250          0.5525            0.57        0
  135            20400          0.5542          0.5696        1
  136            20550          0.5547          0.5704        2
  137            20700          0.5548          0.5697        3
  138            20850           0.554          0.5692        0
  139            21000           0.553          0.5687        0
  140            21150          0.5551          0.5686        1
  141            21300          0.5574          0.5689        2
  142            21450          0.5576          0.5687        3
  143            21600            0.55           0.568        0
  144            21750          0.5556          0.5683        1
  145            21900          0.5542          0.5682        0
  146            22050          0.5485          0.5686        0
  147            22200          0.5549          0.5678        1
  148            22350           0.551          0.5672        0
  149            22500          0.5527          0.5683        1
  150            22650          0.5514          0.5678        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            22800          0.5536          0.5679        1
  152            22950          0.5541          0.5676        2
  153            23100          0.5547          0.5681        3
  154            23250          0.5559          0.5679        4
ga stopped because the average change in the fitness value is less than options.FunctionTolerance.

Optimización completada para 7 orientaciones
Tiempo de ejecución: 8391.77 segundos
Mejor RMSE encontrado: 0.5559 metros

Orientaciones óptimas:
Orientación 1: theta = 4.21°, rho = 150.55°
Orientación 2: theta = 15.87°, rho = 158.18°
Orientación 3: theta = 11.89°, rho = 330.18°
Orientación 4: theta = 9.63°, rho = 275.13°
Orientación 5: theta = 20.54°, rho = 359.74°
Orientación 6: theta = 20.17°, rho = 173.21°
Orientación 7: theta = 5.26°, rho = 150.34°
Figura "Evolución de Ángulos" guardada
Figura "Orientación 3D" guardada
Figura "Genetic Algorithm" guardada
