
==================================
Iniciando optimización para 8 orientaciones
==================================


Single objective optimization:
16 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   51             7800          0.5626          0.5804        0
   52             7950          0.5676          0.5812        1
   53             8100          0.5693          0.5807        2
   54             8250          0.5684          0.5805        0
   55             8400           0.567          0.5795        0
   56             8550          0.5699          0.5799        1
   57             8700          0.5691          0.5798        0
   58             8850          0.5682          0.5792        0
   59             9000          0.5689          0.5802        1
   60             9150          0.5699          0.5801        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             9300          0.5686          0.5797        0
   62             9450          0.5692          0.5793        1
   63             9600          0.5685          0.5788        0
   64             9750          0.5686          0.5788        1
   65             9900          0.5702          0.5791        2
   66            10050           0.562          0.5781        0
   67            10200          0.5699          0.5786        1
   68            10350           0.568          0.5786        0
   69            10500          0.5649          0.5793        0
   70            10650          0.5665          0.5789        1
   71            10800          0.5665          0.5786        2
   72            10950          0.5666          0.5785        3
   73            11100          0.5695          0.5786        4
   74            11250          0.5677          0.5777        0
   75            11400          0.5678          0.5782        1
   76            11550          0.5654          0.5776        0
   77            11700          0.5649          0.5775        0
   78            11850          0.5691          0.5786        1
   79            12000           0.566          0.5778        0
   80            12150          0.5673          0.5783        1
   81            12300          0.5638          0.5773        0
   82            12450          0.5649          0.5775        1
   83            12600          0.5629          0.5778        0
   84            12750          0.5671          0.5773        1
   85            12900          0.5677          0.5773        2
   86            13050          0.5649          0.5779        0
   87            13200          0.5663          0.5775        1
   88            13350          0.5676          0.5777        2
   89            13500          0.5671           0.577        0
   90            13650          0.5667          0.5766        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91            13800          0.5649          0.5772        0
   92            13950          0.5642          0.5768        0
   93            14100          0.5665          0.5767        1
   94            14250          0.5655          0.5775        0
   95            14400          0.5646          0.5774        0
   96            14550          0.5647          0.5771        1
   97            14700          0.5659          0.5766        2
   98            14850          0.5683          0.5771        3
   99            15000          0.5649          0.5767        0
  100            15150          0.5652          0.5767        1
  101            15300          0.5662          0.5768        2
  102            15450          0.5659          0.5763        0
  103            15600          0.5651           0.577        0
  104            15750          0.5664          0.5767        1
  105            15900          0.5665          0.5769        2
  106            16050          0.5647          0.5768        0
  107            16200          0.5667          0.5767        1
  108            16350          0.5648          0.5767        0
  109            16500          0.5637          0.5764        0
  110            16650          0.5668          0.5767        1
  111            16800          0.5672          0.5765        2
  112            16950          0.5649          0.5762        0
  113            17100          0.5639           0.577        0
  114            17250          0.5622          0.5768        0
  115            17400          0.5668          0.5772        1
  116            17550          0.5656          0.5765        0
  117            17700          0.5644          0.5766        0
  118            17850          0.5666          0.5762        1
  119            18000          0.5652          0.5767        0
  120            18150          0.5649          0.5766        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            18300          0.5667          0.5766        1
  122            18450          0.5644          0.5769        0
  123            18600          0.5655          0.5772        1
  124            18750          0.5645          0.5758        0
  125            18900          0.5656          0.5765        1
  126            19050           0.568          0.5769        2
  127            19200          0.5658          0.5765        0
  128            19350          0.5665           0.577        1
  129            19500          0.5661          0.5766        0
  130            19650          0.5652          0.5771        0
  131            19800          0.5656          0.5767        1
  132            19950          0.5661          0.5768        2
  133            20100          0.5601          0.5761        0
  134            20250           0.566          0.5764        1
  135            20400          0.5668          0.5763        2
  136            20550          0.5662          0.5767        0
  137            20700          0.5638          0.5764        0
  138            20850          0.5668           0.576        1
  139            21000           0.566          0.5762        0
  140            21150          0.5673          0.5769        1
  141            21300          0.5678          0.5768        2
  142            21450          0.5617          0.5763        0
  143            21600          0.5659          0.5765        1
  144            21750          0.5655          0.5761        0
  145            21900          0.5635          0.5758        0
  146            22050          0.5653           0.576        1
  147            22200          0.5659          0.5771        2
ga stopped because the average change in the fitness value is less than options.FunctionTolerance.

Optimización completada para 8 orientaciones
Tiempo de ejecución: 9354.77 segundos
Mejor RMSE encontrado: 0.5659 metros

Orientaciones óptimas:
Orientación 1: theta = 3.13°, rho = 281.99°
Orientación 2: theta = 11.48°, rho = 220.90°
Orientación 3: theta = 11.75°, rho = 147.44°
Orientación 4: theta = 24.08°, rho = 270.45°
Orientación 5: theta = 7.64°, rho = 358.91°
Orientación 6: theta = 20.54°, rho = 264.64°
Orientación 7: theta = 24.50°, rho = 79.63°
Orientación 8: theta = 15.45°, rho = 91.56°
Figura "Evolución de Ángulos" guardada
Figura "Orientación 3D" guardada
Figura "Genetic Algorithm" guardada
