HalfAngle_deg,FOV_deg,Tilt_deg,RMS_full_cm,RMS_conditional_cm,Coverage_percent,Nonregular_percent
30,75,71,12.9724238281541,12.9724238281541,100,0
30,75,72,13.5285632973067,13.5285632973067,100,0
30,75,73,14.158482265381,14.158482265381,100,0
30,75,74,14.850947443201,14.850947443201,100,0
30,75,75,Inf,15.6819636042069,99.4082840236686,0.591715976331361
30,75,76,Inf,16.9413936160111,99.4082840236686,0
30,75,77,Inf,20.7550523137484,99.4082840236686,0
30,75,78,Inf,22.7433816251301,99.323753169907,0
30,75,79,Inf,24.8825482565998,98.9010989010989,0
30,75,80,Inf,27.4004729557385,98.1403212172443,0
30,75,81,Inf,30.5081593434964,97.0414201183432,0
30,75,82,Inf,34.0041545802323,96.196111580727,0
30,75,83,Inf,38.8862240924046,94.6745562130178,0
30,75,84,Inf,47.6039635310345,92.8994082840237,0
30,75,85,Inf,57.2072222743119,91.5469146238377,0
30,85,0,Inf,NaN,0,0
30,85,1,41.7218356291163,41.7218356291163,100,0
30,85,2,20.8718688632541,20.8718688632541,100,0
30,85,3,13.9267613435865,13.9267613435865,100,0
30,85,4,10.4578847328631,10.4578847328631,100,0
30,85,5,8.37951858572942,8.37951858572942,100,0
30,85,6,6.99642716508579,6.99642716508579,100,0
30,85,7,6.01065614535127,6.01065614535127,100,0
30,85,8,5.27323180200267,5.27323180200267,100,0
30,85,9,4.70139408740837,4.70139408740837,100,0
30,85,10,4.24548987304676,4.24548987304676,100,0
30,85,11,3.87392443457986,3.87392443457986,100,0
30,85,12,3.56563720535428,3.56563720535428,100,0
30,85,13,3.30605026978513,3.30605026978513,100,0
30,85,14,3.0847532273294,3.0847532273294,100,0
30,85,15,2.89411412146282,2.89411412146282,100,0
30,85,16,2.72841128095482,2.72841128095482,100,0
30,85,17,2.58327158092358,2.58327158092358,100,0
30,85,18,2.45529596125649,2.45529596125649,100,0
30,85,19,2.34180321373063,2.34180321373063,100,0
30,85,20,2.2406506447408,2.2406506447408,100,0
30,85,21,2.27569334393975,2.27569334393975,100,0
30,85,22,2.19128581184373,2.19128581184373,100,0
30,85,23,2.29656010370192,2.29656010370192,100,0
30,85,24,2.27886225133356,2.27886225133356,100,0
30,85,25,2.37455554412792,2.37455554412792,100,0
30,85,26,2.37191209156242,2.37191209156242,100,0
30,85,27,2.34591187190246,2.34591187190246,100,0
30,85,28,2.65657329889819,2.65657329889819,100,0
30,85,29,2.62734924309608,2.62734924309608,100,0
30,85,30,2.60935984862714,2.60935984862714,100,0
30,85,31,2.58063758436663,2.58063758436663,100,0
30,85,32,2.85235486919341,2.85235486919341,100,0
30,85,33,2.85690213099555,2.85690213099555,100,0
30,85,34,2.86862966416219,2.86862966416219,100,0
30,85,35,2.86638994994804,2.86638994994804,100,0
30,85,36,2.84386742570411,2.84386742570411,100,0
30,85,37,2.84228253726918,2.84228253726918,100,0
30,85,38,3.04267190568375,3.04267190568375,100,0
30,85,39,3.09242824005575,3.09242824005575,100,0
30,85,40,Inf,3.48763846322602,99.7464074387151,0.253592561284869
30,85,41,3.47623000443239,3.47623000443239,100,0
30,85,42,3.46658188682316,3.46658188682316,100,0
30,85,43,3.46341587017954,3.46341587017954,100,0
30,85,44,3.51153387040445,3.51153387040445,100,0
30,85,45,3.56291213280068,3.56291213280068,100,0
30,85,46,3.66027325424497,3.66027325424497,100,0
30,85,47,3.83504453095484,3.83504453095484,100,0
30,85,48,3.95073606562902,3.95073606562902,100,0
30,85,49,3.98208815173391,3.98208815173391,100,0
30,85,50,4.00321778752939,4.00321778752939,100,0
30,85,51,4.34958924132969,4.34958924132969,100,0
30,85,52,4.41841005326363,4.41841005326363,100,0
30,85,53,4.46219105118698,4.46219105118698,100,0
30,85,54,4.57104597906251,4.57104597906251,100,0
30,85,55,4.63568356379831,4.63568356379831,100,0
