label,x,y,z,d_true,ang_GLS_deg,pos_GLS_m,d_GLS_m,ang_WLS_deg,pos_WLS_m,d_WLS_m,ang_NLS_deg,pos_NLS_m,d_NLS_m
P5.t1,0.2,-0.6,1.1,1.1,1.65550457737043,0.0496934660059257,1.13774474086458,1.68904936442438,0.0519293800787953,1.14008593272824,1.09270713948149,0.0374152564133129,1.13078154583956
P5.t2,0.2,-0.6,1.1,1.1,1.26281671420907,0.0314113265973951,1.11970728224789,1.31021407059699,0.0337822668779494,1.12226484965864,0.860782955583906,0.0197896908710268,1.11076387665031
P5.t3,0.2,-0.6,1.1,1.1,1.27737749571601,0.0382838067773665,1.12912610146961,1.28464025130789,0.0407331447008424,1.13214282894485,0.972210526285671,0.027143017444496,1.11954927933173
P6.t1,0.2,-0.4,1.1,1.00498756211209,1.20606569470093,0.0356704874024973,1.03348640828143,1.15216354044809,0.0368379420584481,1.03558488503984,0.850280751091165,0.0220152158086608,1.02107110320997
P6.t2,0.2,-0.4,1.1,1.00498756211209,1.52984842268074,0.0356414342955396,1.02809028148366,1.52199812711774,0.0370013475713989,1.03025665077021,0.901036846329512,0.0205658827996095,1.01802361580362
P6.t3,0.2,-0.4,1.1,1.00498756211209,1.6896273192567,0.0464645602059887,1.04033998428577,1.68528114562013,0.0480456758818488,1.04243188734166,1.0092698243844,0.0322428184601583,1.03178044545378
P7.t1,0.2,-0.2,1.1,0.94339811320566,1.71857757021318,0.0344211377737643,0.962578111222467,1.94365991817726,0.0381249638842447,0.963584653357571,0.992869531376255,0.0224885195106223,0.958700021184903
P7.t2,0.2,-0.2,1.1,0.94339811320566,1.46305215329693,0.0272030299450897,0.955732367155834,1.67835077530354,0.0310579081703328,0.957175572210173,0.768418682975094,0.014483718609602,0.950363549089431
P7.t3,0.2,-0.2,1.1,0.94339811320566,1.48960674803362,0.0286408342547322,0.957873228651337,1.70071232011348,0.032460524852086,0.959406689502353,0.816904546720799,0.016149829679372,0.952241406671845
P8.t1,0,0,1.1,0.9,0.585370827534559,0.0111218500832495,0.906210087079955,0.643263241792761,0.0118249519361813,0.90608622506739,0.605040484081728,0.0113708945190382,0.906192853044381
P8.t2,0,0,1.1,0.9,0.449881970168445,0.0100739679947926,0.907151893766238,0.487851726143858,0.010479210421515,0.907115193269795,0.473686775258838,0.0103424938218389,0.907152911807356
P8.t3,0,0,1.1,0.9,0.374085023357476,0.00924654529387488,0.907120171554674,0.391961852744688,0.00949033238502427,0.90720108030038,0.405332940738984,0.0095640020520568,0.9071141935869
