variant,region,pitch_mm,radii_mm,K,peb_median_m,peb_p95_m,peb_max_m,fraction_peb_1cm,fraction_peb_10cm,fraction_full_rank,minimum_visible_5sigma
short_gap,tile_prism,2,"15",1,1670.64610031641,Inf,Inf,0.227681660899654,0.269204152249135,0.698269896193772,0
short_gap,tile_core,2,"20",1,0.034887309887013,256.714632169997,15384.7914042686,0.418685121107266,0.582006920415225,1,0
short_gap,tile_ninth,2,"20",1,368.114051000919,Inf,Inf,0.222145328719723,0.280276816608997,0.903114186851211,0
short_gap,tile_prism,2,"20",1,268831.554320977,Inf,Inf,0.150173010380623,0.208304498269896,0.709342560553633,0
short_gap,tile_core,2,"25",1,0.243324451854885,11900.9713834819,2924561.64305339,0.313494809688581,0.418685121107266,1,0
short_gap,tile_ninth,2,"25",1,6370.75604104067,Inf,Inf,0.16401384083045,0.26643598615917,0.889273356401384,0
short_gap,tile_prism,2,"25",1,31126721.2905974,Inf,Inf,0.114186851211073,0.169550173010381,0.648442906574395,0
short_gap,tile_core,2,"13,15",2,0.00380098492445714,0.00996895805515351,0.0154302937607233,0.952941176470588,1,1,2
short_gap,tile_ninth,2,"13,15",2,0.0105920623064897,212.533016458438,Inf,0.490657439446367,0.673356401384083,0.986159169550173,0
short_gap,tile_prism,2,"13,15",2,0.273159537979085,Inf,Inf,0.341176470588235,0.462975778546713,0.869896193771626,0
short_gap,tile_core,2,"13,20",2,0.00391626457263433,0.0145074443139802,0.0819782826201753,0.883737024221453,1,1,1
short_gap,tile_ninth,2,"13,20",2,0.0235162677046091,123947.112927284,Inf,0.429757785467128,0.58477508650519,0.958477508650519,0
short_gap,tile_prism,2,"13,20",2,23.603468679234,Inf,Inf,0.30242214532872,0.396539792387543,0.781314878892734,0
short_gap,tile_core,2,"13,25",2,0.0052181463527559,0.0725528363646227,0.142677350911677,0.676124567474048,0.977854671280277,1,1
short_gap,tile_ninth,2,"13,25",2,0.253397177856452,Inf,Inf,0.363321799307958,0.443598615916955,0.903114186851211,0
short_gap,tile_prism,2,"13,25",2,377.277710160009,Inf,Inf,0.263667820069204,0.321799307958477,0.742560553633218,0
short_gap,tile_core,2,"15,20",2,0.00401877031975256,0.0562911613945129,0.922569216198314,0.767474048442907,0.969550173010381,1,1
short_gap,tile_ninth,2,"15,20",2,0.0949895735235211,320723.415191344,Inf,0.407612456747405,0.507266435986159,0.986159169550173,0
short_gap,tile_prism,2,"15,20",2,73.4739763314063,Inf,Inf,0.2719723183391,0.355017301038062,0.82560553633218,0
short_gap,tile_core,2,"15,25",2,0.00448678171461017,0.99988111868339,7.53615891724872,0.692733564013841,0.778546712802768,1,1
short_gap,tile_ninth,2,"15,25",2,1.41614211169418,Inf,Inf,0.379930795847751,0.418685121107266,0.903114186851211,0
short_gap,tile_prism,2,"15,25",2,1503.12006715129,Inf,Inf,0.241522491349481,0.30242214532872,0.714878892733564,0
short_gap,tile_core,2,"20,25",2,0.0145588888781834,12.2405106875644,1491.5267844052,0.426989619377163,0.706574394463668,1,0
short_gap,tile_ninth,2,"20,25",2,8.17613295715794,5017477000.95242,Inf,0.230449826989619,0.379930795847751,0.958477508650519,0
short_gap,tile_prism,2,"20,25",2,24153.4410278953,Inf,Inf,0.150173010380623,0.249826989619377,0.767474048442907,0
waist3um,tile_core,2,"13",1,0.0043920023925057,0.0113381053218588,0.0232897648480009,0.925259515570934,1,1,3
waist3um,tile_ninth,2,"13",1,0.0199847369268709,137.980541731925,1525.51298839069,0.465743944636678,0.587543252595156,1,1
waist3um,tile_prism,2,"13",1,1.2946341337172,Inf,Inf,0.33840830449827,0.41038062283737,0.919723183391003,0
waist3um,tile_core,2,"15",1,0.00409887721059943,0.0558618812508481,0.101234798033931,0.778546712802768,0.994463667820069,1,3
waist3um,tile_ninth,2,"15",1,0.0825212566377565,669.598231750277,33804.1130150983,0.418685121107266,0.515570934256055,1,0
waist3um,tile_prism,2,"15",1,3.05205296615039,Inf,Inf,0.285813148788927,0.360553633217993,0.936332179930796,0
waist3um,tile_core,2,"20",1,0.00814740278612547,0.380322821912352,3.43850480398121,0.54878892733564,0.773010380622837,1,1
waist3um,tile_ninth,2,"20",1,0.537902581545637,16243.1334358847,3016519.13168553,0.2719723183391,0.415916955017301,1,0
waist3um,tile_prism,2,"20",1,36.2021175966773,541673515160.303,Inf,0.2,0.280276816608997,0.950173010380623,0
waist3um,tile_core,2,"25",1,0.0178963675411071,2.09083996457165,31.9509981748483,0.407612456747405,0.695501730103806,1,0
waist3um,tile_ninth,2,"25",1,1.69272966285091,121457.099441286,38846826.1573935,0.205536332179931,0.379930795847751,1,0
waist3um,tile_prism,2,"25",1,145.879935163901,Inf,Inf,0.139100346020761,0.244290657439446,0.941868512110727,0
waist3um,tile_core,2,"13,15",2,0.00309223872786228,0.00844185680017537,0.0122975473448329,0.983391003460208,1,1,6
waist3um,tile_ninth,2,"13,15",2,0.00885702012721056,1.22262172461719,81.4218040377204,0.523875432525952,0.773010380622837,1,1
waist3um,tile_prism,2,"13,15",2,0.0476525551138766,15325669.8458391,Inf,0.368858131487889,0.537716262975779,0.975086505190311,0
waist3um,tile_core,2,"13,20",2,0.00323682366393176,0.00739849217038787,0.00992674060143445,1,1,1,4
waist3um,tile_ninth,2,"13,20",2,0.00704997714766553,12.3460892524048,888.999255011164,0.557093425605536,0.689965397923875,1,1
waist3um,tile_prism,2,"13,20",2,0.16668806374905,83386161.7232136,Inf,0.377162629757785,0.457439446366782,0.969550173010381,0
waist3um,tile_core,2,"13,25",2,0.00350985845147099,0.00764444015750135,0.0106445910380412,0.997231833910035,1,1,3
waist3um,tile_ninth,2,"13,25",2,0.00883242579605957,118.390285427117,2152.92576499438,0.521107266435986,0.58477508650519,1,1
waist3um,tile_prism,2,"13,25",2,0.636160011224864,Inf,Inf,0.357785467128028,0.435294117647059,0.930795847750865,0
waist3um,tile_core,2,"15,20",2,0.00346233851985697,0.0177239761969405,0.0348963164295676,0.795155709342561,1,1,4
waist3um,tile_ninth,2,"15,20",2,0.0205059639040638,39.3838910632676,3053.65670403544,0.418685121107266,0.595847750865052,1,0
waist3um,tile_prism,2,"15,20",2,0.48104871016885,478784244.130941,Inf,0.291349480968858,0.44083044982699,0.983391003460208,0
waist3um,tile_core,2,"15,25",2,0.00385447244685595,0.0255294070473555,0.0836835510047417,0.784083044982699,1,1,3
waist3um,tile_ninth,2,"15,25",2,0.0364988786461861,457.264664091921,41486.1108190045,0.418685121107266,0.573702422145329,1,0
waist3um,tile_prism,2,"15,25",2,1.66710464079577,3674320120.82844,Inf,0.285813148788927,0.391003460207612,0.980622837370242,0
waist3um,tile_core,2,"20,25",2,0.00830401342088252,0.197273322178086,1.93577096153865,0.543252595155709,0.867128027681661,1,1
waist3um,tile_ninth,2,"20,25",2,0.205561361717397,2923.82836461087,387392.085168013,0.2719723183391,0.438062283737024,1,0
waist3um,tile_prism,2,"20,25",2,7.63698857430939,32874825119.803,Inf,0.2,0.316262975778547,0.969550173010381,0
waist2um,tile_core,2,"13",1,0.00353392864853384,0.00576699555778825,0.00701969298911585,1,1,1,4
waist2um,tile_ninth,2,"13",1,0.00531940938968726,0.276943157952947,0.702315467936997,0.595847750865052,0.808996539792388,1,1
waist2um,tile_prism,2,"13",1,0.0325123206131055,521.05239087566,13014415.4456073,0.426989619377163,0.568166089965398,1,0
waist2um,tile_core,2,"15",1,0.0035621033867449,0.00952553482660759,0.014447953045495,0.958477508650519,1,1,4
waist2um,tile_ninth,2,"15",1,0.00959227582801386,0.620181636224565,4.37895320713345,0.504498269896194,0.770242214532872,1,1
waist2um,tile_prism,2,"15",1,0.0755004867182171,1651.99287983953,59681725.1353855,0.349480968858132,0.54878892733564,1,0
waist2um,tile_core,2,"20",1,0.00606080744842713,0.028935555370051,0.0972844510299082,0.645674740484429,1,1,3
waist2um,tile_ninth,2,"20",1,0.0311728361180826,3.9987961548712,54.5666708328711,0.343944636678201,0.606920415224913,1,0
waist2um,tile_prism,2,"20",1,0.231859489355153,10727.0710082849,566418526.133822,0.230449826989619,0.429757785467128,1,0
waist2um,tile_core,2,"25",1,0.0094189627546674,0.0741119277054358,0.350008380993068,0.518339100346021,0.96401384083045,1,3
waist2um,tile_ninth,2,"25",1,0.0689666402152306,12.9904975994494,223.063672141195,0.2719723183391,0.543252595155709,1,0
waist2um,tile_prism,2,"25",1,0.59273787204138,34518.951023481,2195174534.58846,0.186159169550173,0.377162629757785,1,0
waist2um,tile_core,2,"13,15",2,0.00266139164366122,0.00516307693720527,0.00636676694877434,1,1,1,8
waist2um,tile_ninth,2,"13,15",2,0.00533972198350016,0.0912929629019281,0.150861851082999,0.595847750865052,0.972318339100346,1,2
waist2um,tile_prism,2,"13,15",2,0.0213800889941167,155.042994835675,543771.666738413,0.426989619377163,0.667820069204152,1,0
waist2um,tile_core,2,"13,20",2,0.00281133280072976,0.00589507922809037,0.0071413082200442,1,1,1,7
waist2um,tile_ninth,2,"13,20",2,0.0057458488587083,0.145048725685967,0.772151805116707,0.606920415224913,0.89757785467128,1,1
waist2um,tile_prism,2,"13,20",2,0.0209695535546119,288.54710168151,1747013.74351881,0.435294117647059,0.617993079584775,1,0
waist2um,tile_core,2,"13,25",2,0.00298881780276221,0.00598193370678649,0.00718041189552332,1,1,1,7
waist2um,tile_ninth,2,"13,25",2,0.00571633162797649,0.227539947055555,0.97736839594391,0.595847750865052,0.828373702422145,1,1
waist2um,tile_prism,2,"13,25",2,0.0273064728288155,611.714367168344,12058321.2442742,0.435294117647059,0.601384083044983,1,0
waist2um,tile_core,2,"15,20",2,0.00313847238167408,0.0103234417503135,0.0151318811856966,0.941868512110727,1,1,7
waist2um,tile_ninth,2,"15,20",2,0.0104173102170091,0.36585471370827,3.07542063856385,0.496193771626298,0.781314878892734,1,1
waist2um,tile_prism,2,"15,20",2,0.051853329661498,890.946962319912,4261893.9972179,0.341176470588235,0.54878892733564,1,0
waist2um,tile_core,2,"15,25",2,0.00339056392119867,0.0103942959159446,0.0154987967534731,0.941868512110727,1,1,7
waist2um,tile_ninth,2,"15,25",2,0.0101131740997942,0.629561372198667,5.63214502602631,0.498961937716263,0.761937716262976,1,1
waist2um,tile_prism,2,"15,25",2,0.0626970517141471,1549.51699508107,28315531.2532319,0.343944636678201,0.543252595155709,1,0
waist2um,tile_core,2,"20,25",2,0.00559975271485751,0.0318266320372454,0.107756311767597,0.65121107266436,0.997231833910035,1,6
waist2um,tile_ninth,2,"20,25",2,0.0334758735053685,3.97567891012893,47.8746743337583,0.346712802768166,0.61522491349481,1,0
waist2um,tile_prism,2,"20,25",2,0.225870511795631,7348.54472717774,108911000.755171,0.233217993079585,0.429757785467128,1,0
large_array,tile_core,4,"20",1,5.61919511477939,402.48000488029,1424.59513185168,0,0.0359861591695502,1,0
large_array,tile_ninth,4,"20",1,127.821513990552,Inf,Inf,0,0.0304498269896194,0.916955017301038,0
large_array,tile_prism,4,"20",1,894.270462807502,Inf,Inf,0,0.0166089965397924,0.68719723183391,0
large_array,tile_core,4,"22",1,0.187085292220338,5.57848346333489,21.7702255895315,0.0145328719723183,0.393771626297578,1,1
large_array,tile_ninth,4,"22",1,1.35510631469298,Inf,Inf,0.0173010380622837,0.211072664359862,0.900346020761246,1
large_array,tile_prism,4,"22",1,92.6310120509175,Inf,Inf,0.00899653979238754,0.139100346020761,0.676124567474048,0
large_array,tile_core,4,"25",1,0.0176347243451702,0.253933542880416,0.567629131828703,0.355017301038062,0.86159169550173,1,1
large_array,tile_ninth,4,"25",1,0.64470510595012,Inf,Inf,0.177854671280277,0.438062283737024,0.903114186851211,1
large_array,tile_prism,4,"25",1,529.967756638376,Inf,Inf,0.125259515570934,0.310726643598616,0.750865051903114,0
large_array,tile_core,4,"30",1,0.00540725369244237,5.30862771534492,17.8324597941323,0.590311418685121,0.737024221453287,1,1
large_array,tile_ninth,4,"30",1,9.27546197014353,Inf,Inf,0.288581314878893,0.402076124567474,0.875432525951557,0
large_array,tile_prism,4,"30",1,1886.80261462947,Inf,Inf,0.222145328719723,0.260899653979239,0.689965397923875,0
large_array,tile_core,4,"20,22",2,0.0422741827115599,0.53640495400562,3.27808704934392,0.0581314878892734,0.728719723183391,1,2
large_array,tile_ninth,4,"20,22",2,0.0638017105713736,5.15850184770909,147.743147554537,0.110726643598616,0.568166089965398,1,0
large_array,tile_prism,4,"20,22",2,0.260457937821876,299245053.825153,Inf,0.0608996539792388,0.377162629757785,0.958477508650519,0
large_array,tile_core,4,"20,25",2,0.00727690195700552,0.0332353517101781,0.145673113061733,0.701038062283737,0.988927335640138,1,1
large_array,tile_ninth,4,"20,25",2,0.00946509881487898,7.67555776667976,70.0140452971514,0.526643598615917,0.75363321799308,1,1
large_array,tile_prism,4,"20,25",2,0.0312328575582842,558200729507.469,Inf,0.307958477508651,0.54878892733564,0.952941176470588,0
large_array,tile_core,4,"20,30",2,0.00465050274463756,0.0805155027345989,0.691678715137295,0.803460207612457,0.958477508650519,1,1
large_array,tile_ninth,4,"20,30",2,0.0128478996187098,498.128373556236,4785.12866029966,0.468512110726644,0.656747404844291,1,0
large_array,tile_prism,4,"20,30",2,0.404390543344778,Inf,Inf,0.310726643598616,0.460207612456747,0.867128027681661,0
large_array,tile_core,4,"22,25",2,0.00737910201051921,0.0277267834641097,0.0803753267741527,0.681660899653979,1,1,2
large_array,tile_ninth,4,"22,25",2,0.0109279890671671,4.90532324761312,2223.82426079181,0.474048442906574,0.770242214532872,1,1
large_array,tile_prism,4,"22,25",2,0.0376084830833429,Inf,Inf,0.277508650519031,0.570934256055363,0.925259515570934,0
large_array,tile_core,4,"22,30",2,0.00412207497516447,0.0142783129453138,0.457883281523148,0.93356401384083,0.96401384083045,1,2
large_array,tile_ninth,4,"22,30",2,0.00711788120170687,22.7853446060585,2224.00791425889,0.537716262975779,0.681660899653979,1,1
large_array,tile_prism,4,"22,30",2,0.103913476958984,Inf,Inf,0.357785467128028,0.493425605536332,0.892041522491349,0
large_array,tile_core,4,"25,30",2,0.00381437076396673,0.00802788342543643,0.0111643264584617,0.991695501730104,1,1,2
large_array,tile_ninth,4,"25,30",2,0.00847172953789016,78.5810517436649,Inf,0.540484429065744,0.689965397923875,0.986159169550173,1
large_array,tile_prism,4,"25,30",2,0.280092315236969,Inf,Inf,0.360553633217993,0.474048442906574,0.869896193771626,0
