BaseIndex,HalfAngle_deg,FOV_deg,K,Pattern,Budget,RequiredArea_mm2,TotalSamples,Area_mm2,RMS_full_cm,RMS_conditional_cm,Worst_cm,RegularCoverage_percent,TargetCoverage_percent,Feasible
1518,45,70,5,two_rings,fixed_total,356.59563649456,9000,75.4,4.99998441447725,4.99998441447725,16.0867586211386,100,22.4006762468301,0
1518,45,70,5,two_rings,fixed_total,356.59563649456,9000,100,3.76998824851585,3.76998824851585,12.1294160003385,100,33.3051563820795,0
1518,45,70,5,two_rings,fixed_total,356.59563649456,9000,150,2.51332549901056,2.51332549901056,8.08627733355898,100,53.0008453085376,0
1519,60,70,5,two_rings,fixed_total,323.856335664194,9000,25,14.8735786314667,14.8735786314667,38.5539579636133,100,2.87404902789518,0
1519,60,70,5,two_rings,fixed_total,323.856335664194,9000,50,7.43678931573337,7.43678931573337,19.2769789818066,100,10.7354184277261,0
1519,60,70,5,two_rings,fixed_total,323.856335664194,9000,75.4,4.93155790167995,4.93155790167995,12.7831425608797,100,19.27303465765,0
1519,60,70,5,two_rings,fixed_total,323.856335664194,9000,100,3.71839465786669,3.71839465786669,9.63848949090332,100,28.4868977176669,0
1519,60,70,5,two_rings,fixed_total,323.856335664194,9000,150,2.47892977191112,2.47892977191112,6.42565966060221,100,50.5494505494505,0
1520,75,70,5,two_rings,fixed_total,378.215423158603,9000,25,16.7386800269306,16.7386800269306,42.6163849303268,100,1.77514792899408,0
1520,75,70,5,two_rings,fixed_total,378.215423158603,9000,50,8.36934001346529,8.36934001346529,21.3081924651634,100,8.70667793744717,0
1520,75,70,5,two_rings,fixed_total,378.215423158603,9000,75.4,5.54996022113083,5.54996022113083,14.1301011042198,100,16.5680473372781,0
1520,75,70,5,two_rings,fixed_total,378.215423158603,9000,100,4.18467000673264,4.18467000673264,10.6540962325817,100,25.8664412510566,0
1520,75,70,5,two_rings,fixed_total,378.215423158603,9000,150,2.78978000448843,2.78978000448843,7.10273082172113,100,44.3786982248521,0
1521,15,75,5,two_rings,fixed_total,133130772.779752,9000,25,10650461.8223801,10650461.8223801,174799602.708538,100,4.98732037193576,0
1521,15,75,5,two_rings,fixed_total,133130772.779752,9000,50,5325230.91119007,5325230.91119007,87399801.3542689,100,11.0735418427726,0
1521,15,75,5,two_rings,fixed_total,133130772.779752,9000,75.4,3531320.23288466,3531320.23288466,57957427.9537592,100,11.7497886728656,0
1521,15,75,5,two_rings,fixed_total,133130772.779752,9000,100,2662615.45559504,2662615.45559504,43699900.6771345,100,14.2857142857143,0
1521,15,75,5,two_rings,fixed_total,133130772.779752,9000,150,1775076.97039669,1775076.97039669,29133267.1180896,100,18.0050718512257,0
1522,30,75,5,two_rings,fixed_total,1075.97055126906,9000,25,50.7038817497928,50.7038817497928,453.07459883302,100,6.08622147083686,0
1522,30,75,5,two_rings,fixed_total,1075.97055126906,9000,50,25.3519408748964,25.3519408748964,226.53729941651,100,14.7083685545224,0
1522,30,75,5,two_rings,fixed_total,1075.97055126906,9000,75.4,16.8116318799048,16.8116318799048,150.223673353123,100,23.5841081994928,0
1522,30,75,5,two_rings,fixed_total,1075.97055126906,9000,100,12.6759704374482,12.6759704374482,113.268649708255,100,31.6990701606086,0
1522,30,75,5,two_rings,fixed_total,1075.97055126906,9000,150,8.45064695829881,8.45064695829881,75.5124331388366,100,42.6880811496196,0
1523,45,75,5,two_rings,fixed_total,356.59563649456,9000,25,15.0799529940634,15.0799529940634,48.5176640013539,100,4.31107354184277,0
1523,45,75,5,two_rings,fixed_total,356.59563649456,9000,50,7.53997649703169,7.53997649703169,24.2588320006769,100,13.5249366018597,0
1523,45,75,5,two_rings,fixed_total,356.59563649456,9000,75.4,4.99998441447725,4.99998441447725,16.0867586211386,100,22.4006762468301,0
1523,45,75,5,two_rings,fixed_total,356.59563649456,9000,100,3.76998824851585,3.76998824851585,12.1294160003385,100,33.3051563820795,0
1523,45,75,5,two_rings,fixed_total,356.59563649456,9000,150,2.51332549901056,2.51332549901056,8.08627733355898,100,53.0008453085376,0
1524,60,75,5,two_rings,fixed_total,323.856335664194,9000,25,14.8735786314667,14.8735786314667,38.5539579636133,100,2.87404902789518,0
1524,60,75,5,two_rings,fixed_total,323.856335664194,9000,50,7.43678931573337,7.43678931573337,19.2769789818066,100,10.7354184277261,0
1524,60,75,5,two_rings,fixed_total,323.856335664194,9000,75.4,4.93155790167995,4.93155790167995,12.7831425608797,100,19.27303465765,0
1524,60,75,5,two_rings,fixed_total,323.856335664194,9000,100,3.71839465786669,3.71839465786669,9.63848949090332,100,28.4868977176669,0
1524,60,75,5,two_rings,fixed_total,323.856335664194,9000,150,2.47892977191112,2.47892977191112,6.42565966060221,100,50.5494505494505,0
1525,75,75,5,two_rings,fixed_total,378.215423158603,9000,25,16.7386800269306,16.7386800269306,42.6163849303268,100,1.77514792899408,0
1525,75,75,5,two_rings,fixed_total,378.215423158603,9000,50,8.36934001346529,8.36934001346529,21.3081924651634,100,8.70667793744717,0
1525,75,75,5,two_rings,fixed_total,378.215423158603,9000,75.4,5.54996022113083,5.54996022113083,14.1301011042198,100,16.5680473372781,0
1525,75,75,5,two_rings,fixed_total,378.215423158603,9000,100,4.18467000673264,4.18467000673264,10.6540962325817,100,25.8664412510566,0
1525,75,75,5,two_rings,fixed_total,378.215423158603,9000,150,2.78978000448843,2.78978000448843,7.10273082172113,100,44.3786982248521,0
1526,15,85,5,two_rings,fixed_total,133130772.779752,9000,25,10650461.8223801,10650461.8223801,174799602.708538,100,4.98732037193576,0
1526,15,85,5,two_rings,fixed_total,133130772.779752,9000,50,5325230.91119007,5325230.91119007,87399801.3542689,100,11.0735418427726,0
1526,15,85,5,two_rings,fixed_total,133130772.779752,9000,75.4,3531320.23288466,3531320.23288466,57957427.9537592,100,11.7497886728656,0
1526,15,85,5,two_rings,fixed_total,133130772.779752,9000,100,2662615.45559504,2662615.45559504,43699900.6771345,100,14.2857142857143,0
1526,15,85,5,two_rings,fixed_total,133130772.779752,9000,150,1775076.97039669,1775076.97039669,29133267.1180896,100,18.0050718512257,0
1527,30,85,5,two_rings,fixed_total,1075.97055126906,9000,25,50.7038817497928,50.7038817497928,453.07459883302,100,6.08622147083686,0
1527,30,85,5,two_rings,fixed_total,1075.97055126906,9000,50,25.3519408748964,25.3519408748964,226.53729941651,100,14.7083685545224,0
1527,30,85,5,two_rings,fixed_total,1075.97055126906,9000,75.4,16.8116318799048,16.8116318799048,150.223673353123,100,23.5841081994928,0
1527,30,85,5,two_rings,fixed_total,1075.97055126906,9000,100,12.6759704374482,12.6759704374482,113.268649708255,100,31.6990701606086,0
1527,30,85,5,two_rings,fixed_total,1075.97055126906,9000,150,8.45064695829881,8.45064695829881,75.5124331388366,100,42.6880811496196,0
1528,45,85,5,two_rings,fixed_total,356.59563649456,9000,25,15.0799529940634,15.0799529940634,48.5176640013539,100,4.31107354184277,0
1528,45,85,5,two_rings,fixed_total,356.59563649456,9000,50,7.53997649703169,7.53997649703169,24.2588320006769,100,13.5249366018597,0
1528,45,85,5,two_rings,fixed_total,356.59563649456,9000,75.4,4.99998441447725,4.99998441447725,16.0867586211386,100,22.4006762468301,0
1528,45,85,5,two_rings,fixed_total,356.59563649456,9000,100,3.76998824851585,3.76998824851585,12.1294160003385,100,33.3051563820795,0
1528,45,85,5,two_rings,fixed_total,356.59563649456,9000,150,2.51332549901056,2.51332549901056,8.08627733355898,100,53.0008453085376,0
1529,60,85,5,two_rings,fixed_total,323.856335664194,9000,25,14.8735786314667,14.8735786314667,38.5539579636133,100,2.87404902789518,0
1529,60,85,5,two_rings,fixed_total,323.856335664194,9000,50,7.43678931573337,7.43678931573337,19.2769789818066,100,10.7354184277261,0
1529,60,85,5,two_rings,fixed_total,323.856335664194,9000,75.4,4.93155790167995,4.93155790167995,12.7831425608797,100,19.27303465765,0
1529,60,85,5,two_rings,fixed_total,323.856335664194,9000,100,3.71839465786669,3.71839465786669,9.63848949090332,100,28.4868977176669,0
1529,60,85,5,two_rings,fixed_total,323.856335664194,9000,150,2.47892977191112,2.47892977191112,6.42565966060221,100,50.5494505494505,0
1530,75,85,5,two_rings,fixed_total,378.215423158603,9000,25,16.7386800269306,16.7386800269306,42.6163849303268,100,1.77514792899408,0
1530,75,85,5,two_rings,fixed_total,378.215423158603,9000,50,8.36934001346529,8.36934001346529,21.3081924651634,100,8.70667793744717,0
1530,75,85,5,two_rings,fixed_total,378.215423158603,9000,75.4,5.54996022113083,5.54996022113083,14.1301011042198,100,16.5680473372781,0
1530,75,85,5,two_rings,fixed_total,378.215423158603,9000,100,4.18467000673264,4.18467000673264,10.6540962325817,100,25.8664412510566,0
1530,75,85,5,two_rings,fixed_total,378.215423158603,9000,150,2.78978000448843,2.78978000448843,7.10273082172113,100,44.3786982248521,0
1531,15,45,9,two_rings,fixed_total,Inf,9000,25,Inf,7050.55103607887,Inf,78.3601014370245,4.98732037193576,0
1531,15,45,9,two_rings,fixed_total,Inf,9000,50,Inf,3525.27551803944,Inf,78.3601014370245,10.3972950126796,0
1531,15,45,9,two_rings,fixed_total,Inf,9000,75.4,Inf,2337.71586076886,Inf,78.3601014370245,11.7497886728656,0
1531,15,45,9,two_rings,fixed_total,Inf,9000,100,Inf,1762.63775901972,Inf,78.3601014370245,14.4547759932375,0
1531,15,45,9,two_rings,fixed_total,Inf,9000,150,Inf,1175.09183934648,Inf,78.3601014370245,18.1741335587489,0
1532,30,45,9,two_rings,fixed_total,Inf,9000,25,Inf,38.7830044288635,Inf,78.3601014370245,6.08622147083686,0
1532,30,45,9,two_rings,fixed_total,Inf,9000,50,Inf,19.3915022144318,Inf,78.3601014370245,14.3702451394759,0
1532,30,45,9,two_rings,fixed_total,Inf,9000,75.4,Inf,12.8590863490927,Inf,78.3601014370245,22.5697379543533,0
1532,30,45,9,two_rings,fixed_total,Inf,9000,100,Inf,9.69575110721588,Inf,78.3601014370245,31.0228233305156,0
1532,30,45,9,two_rings,fixed_total,Inf,9000,150,Inf,6.46383407147725,Inf,78.3601014370245,39.8140321217244,0
1533,45,45,9,two_rings,fixed_total,Inf,9000,25,Inf,20.0455828029764,Inf,78.3601014370245,4.31107354184277,0
1533,45,45,9,two_rings,fixed_total,Inf,9000,50,Inf,10.0227914014882,Inf,78.3601014370245,12.5105663567202,0
1533,45,45,9,two_rings,fixed_total,Inf,9000,75.4,Inf,6.64641339621234,Inf,78.3601014370245,20.3719357565511,0
1533,45,45,9,two_rings,fixed_total,Inf,9000,100,Inf,5.0113957007441,Inf,78.3601014370245,27.8951817413356,0
1533,45,45,9,two_rings,fixed_total,Inf,9000,150,Inf,3.34093046716274,Inf,78.3601014370245,42.9416737109045,0
1534,60,45,9,two_rings,fixed_total,Inf,9000,25,Inf,19.7096073918689,Inf,78.3601014370245,2.87404902789518,0
1534,60,45,9,two_rings,fixed_total,Inf,9000,50,Inf,9.85480369593444,Inf,78.3601014370245,9.38292476754015,0
1534,60,45,9,two_rings,fixed_total,Inf,9000,75.4,Inf,6.53501571348437,Inf,78.3601014370245,15.5536770921386,0
1534,60,45,9,two_rings,fixed_total,Inf,9000,100,Inf,4.92740184796722,Inf,78.3601014370245,21.3863060016906,0
1534,60,45,9,two_rings,fixed_total,Inf,9000,150,Inf,3.28493456531148,Inf,78.3601014370245,34.5731191885038,0
1535,75,45,9,two_rings,fixed_total,Inf,9000,25,Inf,21.7714043100966,Inf,78.3601014370245,1.77514792899408,0
1535,75,45,9,two_rings,fixed_total,Inf,9000,50,Inf,10.8857021550483,Inf,78.3601014370245,7.3541842772612,0
1535,75,45,9,two_rings,fixed_total,Inf,9000,75.4,Inf,7.21863538133178,Inf,78.3601014370245,12.8486897717667,0
1535,75,45,9,two_rings,fixed_total,Inf,9000,100,Inf,5.44285107752416,Inf,78.3601014370245,17.9205409974641,0
1535,75,45,9,two_rings,fixed_total,Inf,9000,150,Inf,3.62856738501611,Inf,78.3601014370245,27.8951817413356,0
1536,15,60,9,two_rings,fixed_total,Inf,9000,25,Inf,4659432.1956346,Inf,98.9856297548605,4.98732037193576,0
1536,15,60,9,two_rings,fixed_total,Inf,9000,50,Inf,2329716.0978173,Inf,98.9856297548605,10.3972950126796,0
1536,15,60,9,two_rings,fixed_total,Inf,9000,75.4,Inf,1544904.5741494,Inf,98.9856297548605,11.7497886728656,0
1536,15,60,9,two_rings,fixed_total,Inf,9000,100,Inf,1164858.04890865,Inf,98.9856297548605,14.4547759932375,0
1536,15,60,9,two_rings,fixed_total,Inf,9000,150,Inf,776572.032605767,Inf,98.9856297548605,18.1741335587489,0
1537,30,60,9,two_rings,fixed_total,Inf,9000,25,Inf,97.7256966183938,Inf,98.9856297548605,6.08622147083686,0
1537,30,60,9,two_rings,fixed_total,Inf,9000,50,Inf,48.8628483091969,Inf,98.9856297548605,14.3702451394759,0
1537,30,60,9,two_rings,fixed_total,Inf,9000,75.4,Inf,32.402419303181,Inf,98.9856297548605,22.5697379543533,0
1537,30,60,9,two_rings,fixed_total,Inf,9000,100,Inf,24.4314241545984,Inf,98.9856297548605,31.3609467455621,0
1537,30,60,9,two_rings,fixed_total,Inf,9000,150,Inf,16.2876161030656,Inf,98.9856297548605,41.1665257819104,0
1538,45,60,9,two_rings,fixed_total,Inf,9000,25,Inf,19.7858687634738,Inf,98.9856297548605,4.31107354184277,0
1538,45,60,9,two_rings,fixed_total,Inf,9000,50,Inf,9.89293438173691,Inf,98.9856297548605,13.5249366018597,0
1538,45,60,9,two_rings,fixed_total,Inf,9000,75.4,Inf,6.56030131414915,Inf,98.9856297548605,22.4006762468301,0
1538,45,60,9,two_rings,fixed_total,Inf,9000,100,Inf,4.94646719086846,Inf,98.9856297548605,33.3051563820795,0
1538,45,60,9,two_rings,fixed_total,Inf,9000,150,Inf,3.2976447939123,Inf,98.9856297548605,53.0008453085376,0
1539,60,60,9,two_rings,fixed_total,Inf,9000,25,Inf,16.6413714317516,Inf,98.9856297548605,2.87404902789518,0
1539,60,60,9,two_rings,fixed_total,Inf,9000,50,Inf,8.32068571587579,Inf,98.9856297548605,10.7354184277261,0
1539,60,60,9,two_rings,fixed_total,Inf,9000,75.4,Inf,5.51769609806087,Inf,98.9856297548605,19.27303465765,0
1539,60,60,9,two_rings,fixed_total,Inf,9000,100,Inf,4.16034285793789,Inf,98.9856297548605,28.4868977176669,0
1539,60,60,9,two_rings,fixed_total,Inf,9000,150,Inf,2.77356190529193,Inf,98.9856297548605,49.0278951817413,0
1540,75,60,9,two_rings,fixed_total,Inf,9000,25,Inf,17.9185380175224,Inf,98.9856297548605,1.77514792899408,0
1540,75,60,9,two_rings,fixed_total,Inf,9000,50,Inf,8.9592690087612,Inf,98.9856297548605,8.70667793744717,0
1540,75,60,9,two_rings,fixed_total,Inf,9000,75.4,Inf,5.94115982013342,Inf,98.9856297548605,16.5680473372781,0
1540,75,60,9,two_rings,fixed_total,Inf,9000,100,Inf,4.4796345043806,Inf,98.9856297548605,25.6973795435334,0
1540,75,60,9,two_rings,fixed_total,Inf,9000,150,Inf,2.9864230029204,Inf,98.9856297548605,42.0118343195266,0
1541,15,65,9,two_rings,fixed_total,453461964.840731,9000,25,36276957.1872585,36276957.1872585,701318544.745607,100,4.98732037193576,0
1541,15,65,9,two_rings,fixed_total,453461964.840731,9000,50,18138478.5936293,18138478.5936293,350659272.372803,100,10.3972950126796,0
1541,15,65,9,two_rings,fixed_total,453461964.840731,9000,75.4,12028168.8286666,12028168.8286666,232532673.98727,100,11.7497886728656,0
1541,15,65,9,two_rings,fixed_total,453461964.840731,9000,100,9069239.29681463,9069239.29681463,175329636.186402,100,14.4547759932375,0
1541,15,65,9,two_rings,fixed_total,453461964.840731,9000,150,6046159.53120975,6046159.53120975,116886424.124268,100,18.1741335587489,0
1542,30,65,9,two_rings,fixed_total,1254.83275527599,9000,25,100.386620422079,100.386620422079,1719.86636520323,100,6.08622147083686,0
1542,30,65,9,two_rings,fixed_total,1254.83275527599,9000,50,50.1933102110397,50.1933102110397,859.933182601613,100,14.3702451394759,0
1542,30,65,9,two_rings,fixed_total,1254.83275527599,9000,75.4,33.2846884688592,33.2846884688592,570.247468568709,100,22.5697379543533,0
1542,30,65,9,two_rings,fixed_total,1254.83275527599,9000,100,25.0966551055198,25.0966551055198,429.966591300807,100,31.3609467455621,0
1542,30,65,9,two_rings,fixed_total,1254.83275527599,9000,150,16.7311034036799,16.7311034036799,286.644394200538,100,41.1665257819104,0
1543,45,65,9,two_rings,fixed_total,363.082950951008,9000,25,17.379726751331,17.379726751331,165.105027439289,100,4.31107354184277,0
1543,45,65,9,two_rings,fixed_total,363.082950951008,9000,50,8.68986337566551,8.68986337566551,82.5525137196446,100,13.5249366018597,0
1543,45,65,9,two_rings,fixed_total,363.082950951008,9000,75.4,5.76250886980471,5.76250886980471,54.7430462331861,100,22.4006762468301,0
1543,45,65,9,two_rings,fixed_total,363.082950951008,9000,100,4.34493168783275,4.34493168783275,41.2762568598223,100,33.3051563820795,0
1543,45,65,9,two_rings,fixed_total,363.082950951008,9000,150,2.89662112522184,2.89662112522184,27.5175045732149,100,53.0008453085376,0
1544,60,65,9,two_rings,fixed_total,328.442810809586,9000,25,15.5600659107886,15.5600659107886,77.2586561109261,100,2.87404902789518,0
1544,60,65,9,two_rings,fixed_total,328.442810809586,9000,50,7.7800329553943,7.7800329553943,38.629328055463,100,10.7354184277261,0
1544,60,65,9,two_rings,fixed_total,328.442810809586,9000,75.4,5.1591730473437,5.1591730473437,25.6162652887686,100,19.27303465765,0
1544,60,65,9,two_rings,fixed_total,328.442810809586,9000,100,3.89001647769715,3.89001647769715,19.3146640277315,100,28.4868977176669,0
1544,60,65,9,two_rings,fixed_total,328.442810809586,9000,150,2.59334431846477,2.59334431846477,12.8764426851543,100,49.8732037193576,0
1545,75,65,9,two_rings,fixed_total,386.736330465093,9000,25,17.1997273834424,17.1997273834424,56.683404138867,100,1.77514792899408,0
1545,75,65,9,two_rings,fixed_total,386.736330465093,9000,50,8.59986369172121,8.59986369172121,28.3417020694335,100,8.70667793744717,0
1545,75,65,9,two_rings,fixed_total,386.736330465093,9000,75.4,5.70282738177799,5.70282738177799,18.7942321415342,100,16.5680473372781,0
1545,75,65,9,two_rings,fixed_total,386.736330465093,9000,100,4.2999318458606,4.2999318458606,14.1708510347168,100,25.6973795435334,0
1545,75,65,9,two_rings,fixed_total,386.736330465093,9000,150,2.86662123057374,2.86662123057374,9.44723402314451,100,43.0262045646661,0
1546,15,70,9,two_rings,fixed_total,135009641.784083,9000,25,10800771.3427266,10800771.3427266,177266404.626781,100,4.98732037193576,0
1546,15,70,9,two_rings,fixed_total,135009641.784083,9000,50,5400385.67136331,5400385.67136331,88633202.3133906,100,10.3972950126796,0
1546,15,70,9,two_rings,fixed_total,135009641.784083,9000,75.4,3581157.60700485,3581157.60700485,58775333.0990653,100,11.7497886728656,0
1546,15,70,9,two_rings,fixed_total,135009641.784083,9000,100,2700192.83568166,2700192.83568166,44316601.1566953,100,14.4547759932375,0
1546,15,70,9,two_rings,fixed_total,135009641.784083,9000,150,1800128.55712111,1800128.55712111,29544400.7711302,100,18.1741335587489,0
1547,30,70,9,two_rings,fixed_total,1082.80810874436,9000,25,51.4209765811041,51.4209765811041,459.477129103985,100,6.08622147083686,0
1547,30,70,9,two_rings,fixed_total,1082.80810874436,9000,50,25.7104882905521,25.7104882905521,229.738564551992,100,14.3702451394759,0
1547,30,70,9,two_rings,fixed_total,1082.80810874436,9000,75.4,17.049395418138,17.049395418138,152.346528217502,100,22.5697379543533,0
1547,30,70,9,two_rings,fixed_total,1082.80810874436,9000,100,12.855244145276,12.855244145276,114.869282275996,100,31.3609467455621,0
1547,30,70,9,two_rings,fixed_total,1082.80810874436,9000,150,8.57016276351736,8.57016276351736,76.5795215173308,100,41.1665257819104,0
1548,45,70,9,two_rings,fixed_total,363.082950951008,9000,25,15.2934859035932,15.2934859035932,49.2040944920706,100,4.31107354184277,0
1548,45,70,9,two_rings,fixed_total,363.082950951008,9000,50,7.64674295179662,7.64674295179662,24.6020472460353,100,13.5249366018597,0
1548,45,70,9,two_rings,fixed_total,363.082950951008,9000,75.4,5.07078445079352,5.07078445079352,16.3143549376892,100,22.4006762468301,0
1548,45,70,9,two_rings,fixed_total,363.082950951008,9000,100,3.82337147589831,3.82337147589831,12.3010236230176,100,33.3051563820795,0
1548,45,70,9,two_rings,fixed_total,363.082950951008,9000,150,2.54891431726554,2.54891431726554,8.2006824153451,100,53.0008453085376,0
1549,60,70,9,two_rings,fixed_total,328.442810809585,9000,25,15.0842094335747,15.0842094335747,39.0999418727256,100,2.87404902789518,0
1549,60,70,9,two_rings,fixed_total,328.442810809585,9000,50,7.54210471678734,7.54210471678734,19.5499709363628,100,10.7354184277261,0
1549,60,70,9,two_rings,fixed_total,328.442810809585,9000,75.4,5.00139570078736,5.00139570078736,12.9641717084634,100,19.27303465765,0
1549,60,70,9,two_rings,fixed_total,328.442810809585,9000,100,3.77105235839367,3.77105235839367,9.7749854681814,100,28.4868977176669,0
1549,60,70,9,two_rings,fixed_total,328.442810809585,9000,150,2.51403490559578,2.51403490559578,6.5166569787876,100,49.8732037193576,0
1550,75,70,9,two_rings,fixed_total,382.152057812568,9000,25,16.9757197933946,16.9757197933946,43.2198727298068,100,1.77514792899408,0
1550,75,70,9,two_rings,fixed_total,382.152057812568,9000,50,8.4878598966973,8.4878598966973,21.6099363649034,100,8.70667793744717,0
1550,75,70,9,two_rings,fixed_total,382.152057812568,9000,75.4,5.62855430815471,5.62855430815471,14.3301965284505,100,16.5680473372781,0
1550,75,70,9,two_rings,fixed_total,382.152057812568,9000,100,4.24392994834865,4.24392994834865,10.8049681824517,100,25.6973795435334,0
1550,75,70,9,two_rings,fixed_total,382.152057812568,9000,150,2.82928663223243,2.82928663223243,7.20331212163447,100,43.0262045646661,0
1551,15,75,9,two_rings,fixed_total,135009641.784083,9000,25,10800771.3427266,10800771.3427266,177266404.626781,100,4.98732037193576,0
1551,15,75,9,two_rings,fixed_total,135009641.784083,9000,50,5400385.67136331,5400385.67136331,88633202.3133906,100,10.3972950126796,0
1551,15,75,9,two_rings,fixed_total,135009641.784083,9000,75.4,3581157.60700485,3581157.60700485,58775333.0990653,100,11.7497886728656,0
1551,15,75,9,two_rings,fixed_total,135009641.784083,9000,100,2700192.83568166,2700192.83568166,44316601.1566953,100,14.4547759932375,0
1551,15,75,9,two_rings,fixed_total,135009641.784083,9000,150,1800128.55712111,1800128.55712111,29544400.7711302,100,18.1741335587489,0
1552,30,75,9,two_rings,fixed_total,1082.80810874436,9000,25,51.4209765811041,51.4209765811041,459.477129103985,100,6.08622147083686,0
1552,30,75,9,two_rings,fixed_total,1082.80810874436,9000,50,25.7104882905521,25.7104882905521,229.738564551992,100,14.3702451394759,0
1552,30,75,9,two_rings,fixed_total,1082.80810874436,9000,75.4,17.049395418138,17.049395418138,152.346528217502,100,22.5697379543533,0
1552,30,75,9,two_rings,fixed_total,1082.80810874436,9000,100,12.855244145276,12.855244145276,114.869282275996,100,31.3609467455621,0
1552,30,75,9,two_rings,fixed_total,1082.80810874436,9000,150,8.57016276351736,8.57016276351736,76.5795215173308,100,41.1665257819104,0
1553,45,75,9,two_rings,fixed_total,363.082950951008,9000,25,15.2934859035932,15.2934859035932,49.2040944920706,100,4.31107354184277,0
1553,45,75,9,two_rings,fixed_total,363.082950951008,9000,50,7.64674295179662,7.64674295179662,24.6020472460353,100,13.5249366018597,0
1553,45,75,9,two_rings,fixed_total,363.082950951008,9000,75.4,5.07078445079352,5.07078445079352,16.3143549376892,100,22.4006762468301,0
1553,45,75,9,two_rings,fixed_total,363.082950951008,9000,100,3.82337147589831,3.82337147589831,12.3010236230176,100,33.3051563820795,0
1553,45,75,9,two_rings,fixed_total,363.082950951008,9000,150,2.54891431726554,2.54891431726554,8.2006824153451,100,53.0008453085376,0
1554,60,75,9,two_rings,fixed_total,328.442810809585,9000,25,15.0842094335747,15.0842094335747,39.0999418727256,100,2.87404902789518,0
1554,60,75,9,two_rings,fixed_total,328.442810809585,9000,50,7.54210471678734,7.54210471678734,19.5499709363628,100,10.7354184277261,0
1554,60,75,9,two_rings,fixed_total,328.442810809585,9000,75.4,5.00139570078736,5.00139570078736,12.9641717084634,100,19.27303465765,0
1554,60,75,9,two_rings,fixed_total,328.442810809585,9000,100,3.77105235839367,3.77105235839367,9.7749854681814,100,28.4868977176669,0
1554,60,75,9,two_rings,fixed_total,328.442810809585,9000,150,2.51403490559578,2.51403490559578,6.5166569787876,100,49.8732037193576,0
1555,75,75,9,two_rings,fixed_total,382.152057812568,9000,25,16.9757197933946,16.9757197933946,43.2198727298068,100,1.77514792899408,0
1555,75,75,9,two_rings,fixed_total,382.152057812568,9000,50,8.4878598966973,8.4878598966973,21.6099363649034,100,8.70667793744717,0
1555,75,75,9,two_rings,fixed_total,382.152057812568,9000,75.4,5.62855430815471,5.62855430815471,14.3301965284505,100,16.5680473372781,0
1555,75,75,9,two_rings,fixed_total,382.152057812568,9000,100,4.24392994834865,4.24392994834865,10.8049681824517,100,25.6973795435334,0
1555,75,75,9,two_rings,fixed_total,382.152057812568,9000,150,2.82928663223243,2.82928663223243,7.20331212163447,100,43.0262045646661,0
1556,15,85,9,two_rings,fixed_total,135009641.784083,9000,25,10800771.3427266,10800771.3427266,177266404.626781,100,4.98732037193576,0
1556,15,85,9,two_rings,fixed_total,135009641.784083,9000,50,5400385.67136331,5400385.67136331,88633202.3133906,100,10.3972950126796,0
1556,15,85,9,two_rings,fixed_total,135009641.784083,9000,75.4,3581157.60700485,3581157.60700485,58775333.0990653,100,11.7497886728656,0
1556,15,85,9,two_rings,fixed_total,135009641.784083,9000,100,2700192.83568166,2700192.83568166,44316601.1566953,100,14.4547759932375,0
1556,15,85,9,two_rings,fixed_total,135009641.784083,9000,150,1800128.55712111,1800128.55712111,29544400.7711302,100,18.1741335587489,0
1557,30,85,9,two_rings,fixed_total,1082.80810874436,9000,25,51.4209765811041,51.4209765811041,459.477129103985,100,6.08622147083686,0
1557,30,85,9,two_rings,fixed_total,1082.80810874436,9000,50,25.7104882905521,25.7104882905521,229.738564551992,100,14.3702451394759,0
1557,30,85,9,two_rings,fixed_total,1082.80810874436,9000,75.4,17.049395418138,17.049395418138,152.346528217502,100,22.5697379543533,0
1557,30,85,9,two_rings,fixed_total,1082.80810874436,9000,100,12.855244145276,12.855244145276,114.869282275996,100,31.3609467455621,0
1557,30,85,9,two_rings,fixed_total,1082.80810874436,9000,150,8.57016276351736,8.57016276351736,76.5795215173308,100,41.1665257819104,0
1558,45,85,9,two_rings,fixed_total,363.082950951008,9000,25,15.2934859035932,15.2934859035932,49.2040944920706,100,4.31107354184277,0
1558,45,85,9,two_rings,fixed_total,363.082950951008,9000,50,7.64674295179662,7.64674295179662,24.6020472460353,100,13.5249366018597,0
1558,45,85,9,two_rings,fixed_total,363.082950951008,9000,75.4,5.07078445079352,5.07078445079352,16.3143549376892,100,22.4006762468301,0
1558,45,85,9,two_rings,fixed_total,363.082950951008,9000,100,3.82337147589831,3.82337147589831,12.3010236230176,100,33.3051563820795,0
1558,45,85,9,two_rings,fixed_total,363.082950951008,9000,150,2.54891431726554,2.54891431726554,8.2006824153451,100,53.0008453085376,0
1559,60,85,9,two_rings,fixed_total,328.442810809585,9000,25,15.0842094335747,15.0842094335747,39.0999418727256,100,2.87404902789518,0
1559,60,85,9,two_rings,fixed_total,328.442810809585,9000,50,7.54210471678734,7.54210471678734,19.5499709363628,100,10.7354184277261,0
1559,60,85,9,two_rings,fixed_total,328.442810809585,9000,75.4,5.00139570078736,5.00139570078736,12.9641717084634,100,19.27303465765,0
1559,60,85,9,two_rings,fixed_total,328.442810809585,9000,100,3.77105235839367,3.77105235839367,9.7749854681814,100,28.4868977176669,0
