sample_id,date,time,phi_cmd,azimuth_cmd,d_fixed,v_mean,v_median,v_std,n_samples,fs
20260722_182801_4554,2026-07-22,23:17:01,52.000000,104.000000,1.000000,1.723853,1.723899,0.000834,1000,1000
20260722_182801_4555,2026-07-22,23:17:05,52.000000,106.000000,1.000000,1.724025,1.723899,0.000998,1000,1000
20260722_182801_4556,2026-07-22,23:17:09,52.000000,108.000000,1.000000,1.717832,1.717648,0.000764,1000,1000
20260722_182801_4557,2026-07-22,23:17:13,52.000000,110.000000,1.000000,1.714619,1.714687,0.001295,1000,1000
20260722_182801_4558,2026-07-22,23:17:17,52.000000,112.000000,1.000000,1.703589,1.703500,0.001083,1000,1000
20260722_182801_4559,2026-07-22,23:17:21,52.000000,114.000000,1.000000,1.707810,1.707777,0.001116,1000,1000
20260722_182801_4560,2026-07-22,23:17:25,52.000000,116.000000,1.000000,1.698802,1.699222,0.001399,1000,1000
20260722_182801_4561,2026-07-22,23:17:29,52.000000,118.000000,1.000000,1.690290,1.690338,0.001106,1000,1000
20260722_182801_4562,2026-07-22,23:17:33,52.000000,120.000000,1.000000,1.688860,1.689022,0.000952,1000,1000
20260722_182801_4563,2026-07-22,23:17:37,52.000000,122.000000,1.000000,1.683157,1.683100,0.000616,1000,1000
20260722_182801_4564,2026-07-22,23:17:42,52.000000,124.000000,1.000000,1.673959,1.673887,0.000866,1000,1000
20260722_182801_4565,2026-07-22,23:17:46,52.000000,126.000000,1.000000,1.662886,1.663029,0.001245,1000,1000
20260722_182801_4566,2026-07-22,23:17:50,52.000000,128.000000,1.000000,1.673584,1.673558,0.000927,1000,1000
20260722_182801_4567,2026-07-22,23:17:54,52.000000,130.000000,1.000000,1.665595,1.665990,0.002013,1000,1000
20260722_182801_4568,2026-07-22,23:17:58,52.000000,132.000000,1.000000,1.656607,1.656448,0.000589,1000,1000
20260722_182801_4569,2026-07-22,23:18:02,52.000000,134.000000,1.000000,1.662069,1.662042,0.000699,1000,1000
20260722_182801_4570,2026-07-22,23:18:06,52.000000,136.000000,1.000000,1.656616,1.656777,0.001034,1000,1000
20260722_182801_4571,2026-07-22,23:18:11,52.000000,138.000000,1.000000,1.643494,1.643945,0.001978,1000,1000
20260722_182801_4572,2026-07-22,23:18:15,52.000000,140.000000,1.000000,1.642300,1.642629,0.001164,1000,1000
20260722_182801_4573,2026-07-22,23:18:19,52.000000,142.000000,1.000000,1.626579,1.626836,0.000956,1000,1000
20260722_182801_4574,2026-07-22,23:18:23,52.000000,144.000000,1.000000,1.621751,1.621900,0.001007,1000,1000
20260722_182801_4575,2026-07-22,23:18:27,52.000000,146.000000,1.000000,1.624766,1.624862,0.000953,1000,1000
20260722_182801_4576,2026-07-22,23:18:32,52.000000,148.000000,1.000000,1.637933,1.638023,0.001099,1000,1000
20260722_182801_4577,2026-07-22,23:18:36,52.000000,150.000000,1.000000,1.634007,1.634403,0.001420,1000,1000
20260722_182801_4578,2026-07-22,23:18:40,52.000000,152.000000,1.000000,1.632435,1.632429,0.001053,1000,1000
20260722_182801_4579,2026-07-22,23:18:45,52.000000,154.000000,1.000000,1.634106,1.634074,0.000744,1000,1000
20260722_182801_4580,2026-07-22,23:18:49,52.000000,156.000000,1.000000,1.639367,1.639339,0.000857,1000,1000
20260722_182801_4581,2026-07-22,23:18:53,52.000000,158.000000,1.000000,1.644602,1.644603,0.000960,1000,1000
20260722_182801_4582,2026-07-22,23:18:57,52.000000,160.000000,1.000000,1.640115,1.639997,0.001067,1000,1000
20260722_182801_4583,2026-07-22,23:19:02,52.000000,162.000000,1.000000,1.650005,1.650197,0.000877,1000,1000
20260722_182801_4584,2026-07-22,23:19:06,52.000000,164.000000,1.000000,1.658352,1.658423,0.000930,1000,1000
20260722_182801_4585,2026-07-22,23:19:10,52.000000,166.000000,1.000000,1.663659,1.663687,0.000678,1000,1000
20260722_182801_4586,2026-07-22,23:19:15,52.000000,168.000000,1.000000,1.667557,1.667635,0.000817,1000,1000
20260722_182801_4587,2026-07-22,23:19:19,52.000000,170.000000,1.000000,1.678307,1.678164,0.000658,1000,1000
20260722_182801_4588,2026-07-22,23:19:23,52.000000,172.000000,1.000000,1.684906,1.685074,0.001161,1000,1000
20260722_182801_4589,2026-07-22,23:19:28,52.000000,174.000000,1.000000,1.693486,1.693629,0.000943,1000,1000
20260722_182801_4590,2026-07-22,23:19:32,52.000000,176.000000,1.000000,1.709518,1.709751,0.000989,1000,1000
20260722_182801_4591,2026-07-22,23:19:37,52.000000,178.000000,1.000000,1.712238,1.712054,0.000659,1000,1000
20260722_182801_4592,2026-07-22,23:19:41,52.000000,180.000000,1.000000,1.715795,1.715674,0.000963,1000,1000
20260722_182801_4593,2026-07-22,23:19:46,52.000000,182.000000,1.000000,1.714095,1.714028,0.000886,1000,1000
20260722_182801_4594,2026-07-22,23:19:50,52.000000,184.000000,1.000000,1.721531,1.721596,0.000951,1000,1000
20260722_182801_4595,2026-07-22,23:19:55,52.000000,186.000000,1.000000,1.719097,1.718964,0.000826,1000,1000
20260722_182801_4596,2026-07-22,23:19:59,52.000000,188.000000,1.000000,1.726366,1.726203,0.001065,1000,1000
20260722_182801_4597,2026-07-22,23:20:04,52.000000,190.000000,1.000000,1.732536,1.732454,0.000798,1000,1000
20260722_182801_4598,2026-07-22,23:20:08,52.000000,192.000000,1.000000,1.740464,1.740351,0.000800,1000,1000
20260722_182801_4599,2026-07-22,23:20:12,52.000000,194.000000,1.000000,1.737431,1.737719,0.002855,1000,1000
20260722_182801_4600,2026-07-22,23:20:17,52.000000,196.000000,1.000000,1.756198,1.756144,0.001438,1000,1000
20260722_182801_4601,2026-07-22,23:20:21,52.000000,198.000000,1.000000,1.761225,1.761080,0.000759,1000,1000
20260722_182801_4602,2026-07-22,23:20:25,52.000000,200.000000,1.000000,1.757772,1.757789,0.001573,1000,1000
20260722_182801_4603,2026-07-22,23:20:30,52.000000,202.000000,1.000000,1.782714,1.783454,0.001977,1000,1000
20260722_182801_4604,2026-07-22,23:20:34,52.000000,204.000000,1.000000,1.781186,1.781150,0.000943,1000,1000
20260722_182801_4605,2026-07-22,23:20:38,52.000000,206.000000,1.000000,1.780052,1.780163,0.001349,1000,1000
20260722_182801_4606,2026-07-22,23:20:43,52.000000,208.000000,1.000000,1.796315,1.796286,0.001029,1000,1000
20260722_182801_4607,2026-07-22,23:20:47,52.000000,210.000000,1.000000,1.801108,1.801221,0.000762,1000,1000
20260722_182801_4608,2026-07-22,23:20:51,52.000000,212.000000,1.000000,1.800213,1.800234,0.000885,1000,1000
20260722_182801_4609,2026-07-22,23:20:55,52.000000,214.000000,1.000000,1.790892,1.790692,0.001236,1000,1000
20260722_182801_4610,2026-07-22,23:21:00,52.000000,216.000000,1.000000,1.784294,1.784441,0.001143,1000,1000
20260722_182801_4611,2026-07-22,23:21:04,52.000000,218.000000,1.000000,1.792313,1.792337,0.000790,1000,1000
20260722_182801_4612,2026-07-22,23:21:08,52.000000,220.000000,1.000000,1.802091,1.802208,0.000911,1000,1000
20260722_182801_4613,2026-07-22,23:21:12,52.000000,222.000000,1.000000,1.786751,1.786744,0.000910,1000,1000
20260722_182801_4614,2026-07-22,23:21:16,52.000000,224.000000,1.000000,1.791675,1.791679,0.000930,1000,1000
20260722_182801_4615,2026-07-22,23:21:20,52.000000,226.000000,1.000000,1.791870,1.792008,0.001052,1000,1000
20260722_182801_4616,2026-07-22,23:21:25,52.000000,228.000000,1.000000,1.782285,1.781809,0.002541,1000,1000
20260722_182801_4617,2026-07-22,23:21:29,52.000000,230.000000,1.000000,1.788138,1.788060,0.001386,1000,1000
20260722_182801_4618,2026-07-22,23:21:33,52.000000,232.000000,1.000000,1.791771,1.792008,0.000800,1000,1000
20260722_182801_4619,2026-07-22,23:21:37,52.000000,234.000000,1.000000,1.787701,1.787731,0.001314,1000,1000
20260722_182801_4620,2026-07-22,23:21:42,52.000000,236.000000,1.000000,1.787687,1.788060,0.001088,1000,1000
20260722_182801_4621,2026-07-22,23:21:46,52.000000,238.000000,1.000000,1.793347,1.793983,0.001849,1000,1000
20260722_182801_4622,2026-07-22,23:21:50,52.000000,240.000000,1.000000,1.793857,1.793983,0.001260,1000,1000
20260722_182801_4623,2026-07-22,23:21:54,52.000000,242.000000,1.000000,1.775032,1.775228,0.002408,1000,1000
20260722_182801_4624,2026-07-22,23:21:59,52.000000,244.000000,1.000000,1.771397,1.771609,0.001312,1000,1000
20260722_182801_4625,2026-07-22,23:22:03,52.000000,246.000000,1.000000,1.765706,1.765686,0.001472,1000,1000
20260722_182801_4626,2026-07-22,23:22:07,52.000000,248.000000,1.000000,1.774442,1.774570,0.001123,1000,1000
20260722_182801_4627,2026-07-22,23:22:11,52.000000,250.000000,1.000000,1.768754,1.768647,0.000866,1000,1000
20260722_182801_4628,2026-07-22,23:22:16,52.000000,252.000000,1.000000,1.768809,1.768976,0.001772,1000,1000
20260722_182801_4629,2026-07-22,23:22:20,52.000000,254.000000,1.000000,1.774076,1.774241,0.000913,1000,1000
20260722_182801_4630,2026-07-22,23:22:24,52.000000,256.000000,1.000000,1.769930,1.769963,0.000906,1000,1000
20260722_182801_4631,2026-07-22,23:22:28,52.000000,258.000000,1.000000,1.768459,1.768318,0.001672,1000,1000
20260722_182801_4632,2026-07-22,23:22:33,52.000000,260.000000,1.000000,1.763308,1.763383,0.001731,1000,1000
20260722_182801_4633,2026-07-22,23:22:37,52.000000,262.000000,1.000000,1.767509,1.767331,0.001057,1000,1000
20260722_182801_4634,2026-07-22,23:22:41,52.000000,264.000000,1.000000,1.773133,1.773254,0.000820,1000,1000
20260722_182801_4635,2026-07-22,23:22:45,52.000000,266.000000,1.000000,1.763886,1.764041,0.000887,1000,1000
20260722_182801_4636,2026-07-22,23:22:50,52.000000,268.000000,1.000000,1.753525,1.753512,0.000976,1000,1000
20260722_182801_4637,2026-07-22,23:22:54,52.000000,270.000000,1.000000,1.755930,1.755815,0.000858,1000,1000
20260722_182801_4638,2026-07-22,23:22:58,52.000000,272.000000,1.000000,1.751254,1.751538,0.001252,1000,1000
20260722_182801_4639,2026-07-22,23:23:02,52.000000,274.000000,1.000000,1.759106,1.759435,0.001360,1000,1000
20260722_182801_4640,2026-07-22,23:23:07,52.000000,276.000000,1.000000,1.759203,1.759106,0.000994,1000,1000
20260722_182801_4641,2026-07-22,23:23:11,52.000000,278.000000,1.000000,1.752144,1.752196,0.000849,1000,1000
20260722_182801_4642,2026-07-22,23:23:15,52.000000,280.000000,1.000000,1.737650,1.737719,0.001514,1000,1000
20260722_182801_4643,2026-07-22,23:23:20,52.000000,282.000000,1.000000,1.752797,1.752854,0.001391,1000,1000
20260722_182801_4644,2026-07-22,23:23:24,52.000000,284.000000,1.000000,1.742119,1.741996,0.000709,1000,1000
20260722_182801_4645,2026-07-22,23:23:28,52.000000,286.000000,1.000000,1.741017,1.741009,0.000769,1000,1000
20260722_182801_4646,2026-07-22,23:23:32,52.000000,288.000000,1.000000,1.745497,1.745615,0.000836,1000,1000
20260722_182801_4647,2026-07-22,23:23:36,52.000000,290.000000,1.000000,1.739673,1.740351,0.001546,1000,1000
20260722_182801_4648,2026-07-22,23:23:41,52.000000,292.000000,1.000000,1.749014,1.748906,0.001889,1000,1000
20260722_182801_4649,2026-07-22,23:23:45,52.000000,294.000000,1.000000,1.735421,1.735415,0.000723,1000,1000
20260722_182801_4650,2026-07-22,23:23:49,52.000000,296.000000,1.000000,1.750476,1.750880,0.001627,1000,1000
20260722_182801_4651,2026-07-22,23:23:53,52.000000,298.000000,1.000000,1.761904,1.761738,0.000952,1000,1000
20260722_182801_4652,2026-07-22,23:23:58,52.000000,300.000000,1.000000,1.774897,1.775228,0.001019,1000,1000
20260722_182801_4653,2026-07-22,23:24:02,52.000000,302.000000,1.000000,1.767637,1.767660,0.001345,1000,1000
20260722_182801_4654,2026-07-22,23:24:06,52.000000,304.000000,1.000000,1.761967,1.762067,0.000758,1000,1000
20260722_182801_4655,2026-07-22,23:24:10,52.000000,306.000000,1.000000,1.763007,1.763054,0.001051,1000,1000
20260722_182801_4656,2026-07-22,23:24:14,52.000000,308.000000,1.000000,1.770686,1.770622,0.001419,1000,1000
20260722_182801_4657,2026-07-22,23:24:19,52.000000,310.000000,1.000000,1.764126,1.764041,0.001849,1000,1000
20260722_182801_4658,2026-07-22,23:24:23,52.000000,312.000000,1.000000,1.759641,1.759764,0.000838,1000,1000
20260722_182801_4659,2026-07-22,23:24:27,52.000000,314.000000,1.000000,1.779130,1.779176,0.000751,1000,1000
20260722_182801_4660,2026-07-22,23:24:31,52.000000,316.000000,1.000000,1.786266,1.786086,0.001485,1000,1000
20260722_182801_4661,2026-07-22,23:24:35,52.000000,318.000000,1.000000,1.787869,1.788060,0.001021,1000,1000
20260722_182801_4662,2026-07-22,23:24:39,52.000000,320.000000,1.000000,1.798813,1.798918,0.002422,1000,1000
20260722_182801_4663,2026-07-22,23:24:44,52.000000,322.000000,1.000000,1.817905,1.818002,0.000944,1000,1000
20260722_182801_4664,2026-07-22,23:24:48,52.000000,324.000000,1.000000,1.812052,1.812079,0.001200,1000,1000
20260722_182801_4665,2026-07-22,23:24:52,52.000000,326.000000,1.000000,1.823703,1.823924,0.001078,1000,1000
20260722_182801_4666,2026-07-22,23:24:56,52.000000,328.000000,1.000000,1.845829,1.845969,0.000987,1000,1000
20260722_182801_4667,2026-07-22,23:25:00,52.000000,330.000000,1.000000,1.853257,1.853208,0.002472,1000,1000
20260722_182801_4668,2026-07-22,23:25:04,52.000000,332.000000,1.000000,1.858678,1.858801,0.001112,1000,1000
20260722_182801_4669,2026-07-22,23:25:08,52.000000,334.000000,1.000000,1.874128,1.874266,0.001289,1000,1000
20260722_182801_4670,2026-07-22,23:25:12,52.000000,336.000000,1.000000,1.898793,1.898943,0.000873,1000,1000
20260722_182801_4671,2026-07-22,23:25:16,52.000000,338.000000,1.000000,1.898502,1.898943,0.001300,1000,1000
20260722_182801_4672,2026-07-22,23:25:21,52.000000,340.000000,1.000000,1.892543,1.892692,0.001088,1000,1000
20260722_182801_4673,2026-07-22,23:25:25,52.000000,342.000000,1.000000,1.898757,1.898614,0.001002,1000,1000
20260722_182801_4674,2026-07-22,23:25:29,52.000000,344.000000,1.000000,1.903890,1.903879,0.001340,1000,1000
20260722_182801_4675,2026-07-22,23:25:33,52.000000,346.000000,1.000000,1.893187,1.893350,0.001389,1000,1000
20260722_182801_4676,2026-07-22,23:25:37,52.000000,348.000000,1.000000,1.889498,1.889072,0.002787,1000,1000
20260722_182801_4677,2026-07-22,23:25:41,52.000000,350.000000,1.000000,1.898421,1.898614,0.000958,1000,1000
20260722_182801_4678,2026-07-22,23:25:45,52.000000,352.000000,1.000000,1.895603,1.895653,0.000926,1000,1000
20260722_182801_4679,2026-07-22,23:25:49,52.000000,354.000000,1.000000,1.906812,1.906840,0.001133,1000,1000
20260722_182801_4680,2026-07-22,23:25:53,52.000000,356.000000,1.000000,1.929963,1.929872,0.001104,1000,1000
20260722_182801_4681,2026-07-22,23:25:57,52.000000,358.000000,1.000000,1.938120,1.938098,0.000667,1000,1000
20260722_182801_4682,2026-07-22,23:26:01,54.000000,0.000000,1.000000,1.649715,1.649868,0.000676,1000,1000
20260722_182801_4683,2026-07-22,23:26:05,54.000000,2.000000,1.000000,1.643321,1.643287,0.000769,1000,1000
20260722_182801_4684,2026-07-22,23:26:09,54.000000,4.000000,1.000000,1.656909,1.656777,0.000878,1000,1000
20260722_182801_4685,2026-07-22,23:26:12,54.000000,6.000000,1.000000,1.647050,1.647894,0.001823,1000,1000
20260722_182801_4686,2026-07-22,23:26:16,54.000000,8.000000,1.000000,1.651071,1.651513,0.001575,1000,1000
20260722_182801_4687,2026-07-22,23:26:19,54.000000,10.000000,1.000000,1.631294,1.631442,0.001705,1000,1000
20260722_182801_4688,2026-07-22,23:26:23,54.000000,12.000000,1.000000,1.608566,1.608739,0.000977,1000,1000
20260722_182801_4689,2026-07-22,23:26:27,54.000000,14.000000,1.000000,1.598931,1.598868,0.001095,1000,1000
20260722_182801_4690,2026-07-22,23:26:30,54.000000,16.000000,1.000000,1.596911,1.596894,0.000637,1000,1000
20260722_182801_4691,2026-07-22,23:26:34,54.000000,18.000000,1.000000,1.588884,1.588997,0.001020,1000,1000
20260722_182801_4692,2026-07-22,23:26:37,54.000000,20.000000,1.000000,1.569279,1.569256,0.000802,1000,1000
20260722_182801_4693,2026-07-22,23:26:41,54.000000,22.000000,1.000000,1.567816,1.567939,0.000911,1000,1000
20260722_182801_4694,2026-07-22,23:26:44,54.000000,24.000000,1.000000,1.556922,1.556423,0.001363,1000,1000
20260722_182801_4695,2026-07-22,23:26:47,54.000000,26.000000,1.000000,1.555602,1.555765,0.001368,1000,1000
20260722_182801_4696,2026-07-22,23:26:51,54.000000,28.000000,1.000000,1.547208,1.547211,0.001281,1000,1000
20260722_182801_4697,2026-07-22,23:26:54,54.000000,30.000000,1.000000,1.564689,1.564649,0.000660,1000,1000
20260722_182801_4698,2026-07-22,23:26:58,54.000000,32.000000,1.000000,1.565056,1.564978,0.000705,1000,1000
20260722_182801_4699,2026-07-22,23:27:01,54.000000,34.000000,1.000000,1.550806,1.550830,0.000924,1000,1000
20260722_182801_4700,2026-07-22,23:27:05,54.000000,36.000000,1.000000,1.550319,1.550172,0.000844,1000,1000
20260722_182801_4701,2026-07-22,23:27:08,54.000000,38.000000,1.000000,1.548178,1.548198,0.001172,1000,1000
20260722_182801_4702,2026-07-22,23:27:11,54.000000,40.000000,1.000000,1.548692,1.548527,0.000653,1000,1000
20260722_182801_4703,2026-07-22,23:27:15,54.000000,42.000000,1.000000,1.547501,1.547211,0.000962,1000,1000
20260722_182801_4704,2026-07-22,23:27:18,54.000000,44.000000,1.000000,1.545012,1.544907,0.000784,1000,1000
20260722_182801_4705,2026-07-22,23:27:21,54.000000,46.000000,1.000000,1.546661,1.546224,0.001264,1000,1000
20260722_182801_4706,2026-07-22,23:27:25,54.000000,48.000000,1.000000,1.549101,1.549514,0.001471,1000,1000
20260722_182801_4707,2026-07-22,23:27:28,54.000000,50.000000,1.000000,1.547662,1.548198,0.001436,1000,1000
20260722_182801_4708,2026-07-22,23:27:31,54.000000,52.000000,1.000000,1.538499,1.538656,0.000882,1000,1000
20260722_182801_4709,2026-07-22,23:27:35,54.000000,54.000000,1.000000,1.536346,1.536353,0.000822,1000,1000
20260722_182801_4710,2026-07-22,23:27:38,54.000000,56.000000,1.000000,1.537188,1.537011,0.000662,1000,1000
20260722_182801_4711,2026-07-22,23:27:41,54.000000,58.000000,1.000000,1.539568,1.539643,0.000926,1000,1000
20260722_182801_4712,2026-07-22,23:27:45,54.000000,60.000000,1.000000,1.528743,1.528785,0.001004,1000,1000
20260722_182801_4713,2026-07-22,23:27:48,54.000000,62.000000,1.000000,1.521710,1.521875,0.000892,1000,1000
20260722_182801_4714,2026-07-22,23:27:52,54.000000,64.000000,1.000000,1.530083,1.530101,0.001322,1000,1000
20260722_182801_4715,2026-07-22,23:27:55,54.000000,66.000000,1.000000,1.516937,1.516940,0.000996,1000,1000
20260722_182801_4716,2026-07-22,23:27:58,54.000000,68.000000,1.000000,1.516694,1.516611,0.000874,1000,1000
20260722_182801_4717,2026-07-22,23:28:02,54.000000,70.000000,1.000000,1.505586,1.506082,0.001591,1000,1000
20260722_182801_4718,2026-07-22,23:28:05,54.000000,72.000000,1.000000,1.505471,1.505424,0.001034,1000,1000
20260722_182801_4719,2026-07-22,23:28:09,54.000000,74.000000,1.000000,1.499337,1.499337,0.001160,1000,1000
20260722_182801_4720,2026-07-22,23:28:12,54.000000,76.000000,1.000000,1.492871,1.493250,0.001049,1000,1000
20260722_182801_4721,2026-07-22,23:28:15,54.000000,78.000000,1.000000,1.497483,1.497527,0.001391,1000,1000
20260722_182801_4722,2026-07-22,23:28:19,54.000000,80.000000,1.000000,1.485400,1.485353,0.000840,1000,1000
20260722_182801_4723,2026-07-22,23:28:22,54.000000,82.000000,1.000000,1.484529,1.484366,0.000796,1000,1000
20260722_182801_4724,2026-07-22,23:28:26,54.000000,84.000000,1.000000,1.474438,1.474495,0.000909,1000,1000
20260722_182801_4725,2026-07-22,23:28:29,54.000000,86.000000,1.000000,1.483077,1.482721,0.001671,1000,1000
20260722_182801_4726,2026-07-22,23:28:32,54.000000,88.000000,1.000000,1.480096,1.480418,0.001253,1000,1000
20260722_182801_4727,2026-07-22,23:28:36,54.000000,90.000000,1.000000,1.472379,1.472521,0.001257,1000,1000
20260722_182801_4728,2026-07-22,23:28:39,54.000000,92.000000,1.000000,1.464450,1.464295,0.000848,1000,1000
20260722_182801_4729,2026-07-22,23:28:43,54.000000,94.000000,1.000000,1.461945,1.461992,0.000701,1000,1000
20260722_182801_4730,2026-07-22,23:28:46,54.000000,96.000000,1.000000,1.448821,1.448831,0.001115,1000,1000
20260722_182801_4731,2026-07-22,23:28:50,54.000000,98.000000,1.000000,1.459998,1.460347,0.001366,1000,1000
20260722_182801_4732,2026-07-22,23:28:54,54.000000,100.000000,1.000000,1.445672,1.445541,0.000993,1000,1000
20260722_182801_4733,2026-07-22,23:28:58,54.000000,102.000000,1.000000,1.448072,1.448173,0.001711,1000,1000
20260722_182801_4734,2026-07-22,23:29:02,54.000000,104.000000,1.000000,1.440657,1.440934,0.001403,1000,1000
20260722_182801_4735,2026-07-22,23:29:06,54.000000,106.000000,1.000000,1.435679,1.434683,0.002184,1000,1000
20260722_182801_4736,2026-07-22,23:29:10,54.000000,108.000000,1.000000,1.435024,1.435012,0.001314,1000,1000
20260722_182801_4737,2026-07-22,23:29:14,54.000000,110.000000,1.000000,1.428761,1.428760,0.000848,1000,1000
20260722_182801_4738,2026-07-22,23:29:18,54.000000,112.000000,1.000000,1.430774,1.430734,0.001345,1000,1000
20260722_182801_4739,2026-07-22,23:29:22,54.000000,114.000000,1.000000,1.425893,1.425799,0.001025,1000,1000
20260722_182801_4740,2026-07-22,23:29:26,54.000000,116.000000,1.000000,1.424947,1.424812,0.000786,1000,1000
20260722_182801_4741,2026-07-22,23:29:30,54.000000,118.000000,1.000000,1.419543,1.419876,0.001042,1000,1000
20260722_182801_4742,2026-07-22,23:29:34,54.000000,120.000000,1.000000,1.423688,1.423825,0.000591,1000,1000
20260722_182801_4743,2026-07-22,23:29:38,54.000000,122.000000,1.000000,1.419477,1.419218,0.001322,1000,1000
20260722_182801_4744,2026-07-22,23:29:42,54.000000,124.000000,1.000000,1.409938,1.410006,0.000627,1000,1000
20260722_182801_4745,2026-07-22,23:29:46,54.000000,126.000000,1.000000,1.412450,1.412309,0.000980,1000,1000
20260722_182801_4746,2026-07-22,23:29:50,54.000000,128.000000,1.000000,1.412115,1.411980,0.000722,1000,1000
20260722_182801_4747,2026-07-22,23:29:54,54.000000,130.000000,1.000000,1.412287,1.412638,0.001151,1000,1000
20260722_182801_4748,2026-07-22,23:29:58,54.000000,132.000000,1.000000,1.403268,1.403425,0.000727,1000,1000
20260722_182801_4749,2026-07-22,23:30:03,54.000000,134.000000,1.000000,1.395442,1.395528,0.000890,1000,1000
20260722_182801_4750,2026-07-22,23:30:07,54.000000,136.000000,1.000000,1.389033,1.388948,0.000946,1000,1000
20260722_182801_4751,2026-07-22,23:30:11,54.000000,138.000000,1.000000,1.384353,1.384341,0.000832,1000,1000
20260722_182801_4752,2026-07-22,23:30:15,54.000000,140.000000,1.000000,1.387096,1.386974,0.000998,1000,1000
20260722_182801_4753,2026-07-22,23:30:19,54.000000,142.000000,1.000000,1.381274,1.381380,0.000898,1000,1000
20260722_182801_4754,2026-07-22,23:30:23,54.000000,144.000000,1.000000,1.370007,1.370193,0.001929,1000,1000
20260722_182801_4755,2026-07-22,23:30:27,54.000000,146.000000,1.000000,1.383094,1.382696,0.001414,1000,1000
20260722_182801_4756,2026-07-22,23:30:32,54.000000,148.000000,1.000000,1.384275,1.384341,0.001562,1000,1000
20260722_182801_4757,2026-07-22,23:30:36,54.000000,150.000000,1.000000,1.382969,1.383025,0.000968,1000,1000
20260722_182801_4758,2026-07-22,23:30:40,54.000000,152.000000,1.000000,1.377680,1.377432,0.001213,1000,1000
20260722_182801_4759,2026-07-22,23:30:44,54.000000,154.000000,1.000000,1.384467,1.384341,0.000825,1000,1000
20260722_182801_4760,2026-07-22,23:30:49,54.000000,156.000000,1.000000,1.381696,1.381709,0.001342,1000,1000
20260722_182801_4761,2026-07-22,23:30:53,54.000000,158.000000,1.000000,1.383199,1.383354,0.000941,1000,1000
20260722_182801_4762,2026-07-22,23:30:57,54.000000,160.000000,1.000000,1.384088,1.384012,0.000749,1000,1000
20260722_182801_4763,2026-07-22,23:31:02,54.000000,162.000000,1.000000,1.393069,1.393225,0.000859,1000,1000
20260722_182801_4764,2026-07-22,23:31:06,54.000000,164.000000,1.000000,1.398747,1.398819,0.000683,1000,1000
20260722_182801_4765,2026-07-22,23:31:10,54.000000,166.000000,1.000000,1.398710,1.398160,0.001472,1000,1000
20260722_182801_4766,2026-07-22,23:31:15,54.000000,168.000000,1.000000,1.408913,1.409018,0.000755,1000,1000
20260722_182801_4767,2026-07-22,23:31:19,54.000000,170.000000,1.000000,1.411467,1.411651,0.001164,1000,1000
20260722_182801_4768,2026-07-22,23:31:24,54.000000,172.000000,1.000000,1.419805,1.419876,0.000750,1000,1000
20260722_182801_4769,2026-07-22,23:31:28,54.000000,174.000000,1.000000,1.411225,1.411322,0.001065,1000,1000
20260722_182801_4770,2026-07-22,23:31:33,54.000000,176.000000,1.000000,1.420957,1.421522,0.001981,1000,1000
20260722_182801_4771,2026-07-22,23:31:37,54.000000,178.000000,1.000000,1.421007,1.421193,0.000835,1000,1000
20260722_182801_4772,2026-07-22,23:31:42,54.000000,180.000000,1.000000,1.436690,1.436657,0.000844,1000,1000
20260722_182801_4773,2026-07-22,23:31:46,54.000000,182.000000,1.000000,1.441467,1.441263,0.001101,1000,1000
20260722_182801_4774,2026-07-22,23:31:50,54.000000,184.000000,1.000000,1.464527,1.464624,0.001057,1000,1000
20260722_182801_4775,2026-07-22,23:31:55,54.000000,186.000000,1.000000,1.467008,1.466928,0.000826,1000,1000
20260722_182801_4776,2026-07-22,23:31:59,54.000000,188.000000,1.000000,1.489451,1.489302,0.001188,1000,1000
20260722_182801_4777,2026-07-22,23:32:04,54.000000,190.000000,1.000000,1.492450,1.492592,0.000917,1000,1000
20260722_182801_4778,2026-07-22,23:32:08,54.000000,192.000000,1.000000,1.494374,1.494566,0.000859,1000,1000
20260722_182801_4779,2026-07-22,23:32:13,54.000000,194.000000,1.000000,1.491280,1.491276,0.000711,1000,1000
20260722_182801_4780,2026-07-22,23:32:17,54.000000,196.000000,1.000000,1.500518,1.500488,0.000762,1000,1000
20260722_182801_4781,2026-07-22,23:32:21,54.000000,198.000000,1.000000,1.514452,1.514637,0.000918,1000,1000
20260722_182801_4782,2026-07-22,23:32:26,54.000000,200.000000,1.000000,1.521837,1.521875,0.001089,1000,1000
20260722_182801_4783,2026-07-22,23:32:30,54.000000,202.000000,1.000000,1.525155,1.525166,0.000865,1000,1000
20260722_182801_4784,2026-07-22,23:32:35,54.000000,204.000000,1.000000,1.530435,1.530430,0.000840,1000,1000
20260722_182801_4785,2026-07-22,23:32:39,54.000000,206.000000,1.000000,1.533854,1.534049,0.001348,1000,1000
20260722_182801_4786,2026-07-22,23:32:43,54.000000,208.000000,1.000000,1.511638,1.511675,0.000750,1000,1000
20260722_182801_4787,2026-07-22,23:32:48,54.000000,210.000000,1.000000,1.507188,1.507398,0.000875,1000,1000
20260722_182801_4788,2026-07-22,23:32:52,54.000000,212.000000,1.000000,1.505479,1.505424,0.000754,1000,1000
20260722_182801_4789,2026-07-22,23:32:56,54.000000,214.000000,1.000000,1.505419,1.505095,0.001668,1000,1000
