Angular_Displacement_Degrees,Relative_Intensity_Percent
-86.20842572062084,2.208835341365467
-86.0088691796009,1.8072289156626509
-86.0088691796009,2.208835341365467
-86.0088691796009,2.008032128514059
-86.0088691796009,1.6064257028112428
-85.80931263858093,2.409638554216864
-85.80931263858093,2.008032128514059
-85.80931263858093,1.8072289156626509
-85.80931263858093,2.208835341365467
-85.80931263858093,1.6064257028112428
-85.60975609756098,2.409638554216864
-85.60975609756098,1.8072289156626509
-85.60975609756098,2.208835341365467
-85.60975609756098,1.6064257028112428
-85.60975609756098,2.008032128514059
-85.41019955654102,1.6064257028112428
-85.41019955654102,1.8072289156626509
-85.41019955654102,2.208835341365467
-85.41019955654102,2.008032128514059
-85.41019955654102,2.409638554216864
-85.21064301552107,2.208835341365467
-85.21064301552107,2.409638554216864
-85.21064301552107,1.8072289156626509
-85.21064301552107,2.008032128514059
-85.01108647450111,2.409638554216864
-85.01108647450111,2.008032128514059
-85.01108647450111,1.8072289156626509
-85.01108647450111,2.208835341365467
-84.81152993348115,2.008032128514059
-84.81152993348115,1.8072289156626509
-84.81152993348115,2.409638554216864
-84.81152993348115,2.208835341365467
-84.6119733924612,2.008032128514059
-84.6119733924612,1.8072289156626509
-84.6119733924612,2.409638554216864
-84.6119733924612,2.208835341365467
-84.41241685144124,2.409638554216864
-84.41241685144124,1.8072289156626509
-84.41241685144124,2.008032128514059
-84.41241685144124,2.208835341365467
-84.21286031042129,2.6104417670682722
-84.21286031042129,2.409638554216864
-84.21286031042129,2.008032128514059
-84.21286031042129,1.8072289156626509
-84.21286031042129,2.208835341365467
-84.01330376940133,2.6104417670682722
-84.01330376940133,2.008032128514059
-84.01330376940133,1.8072289156626509
-84.01330376940133,2.409638554216864
-84.01330376940133,2.208835341365467
-83.81374722838137,2.409638554216864
-83.81374722838137,1.8072289156626509
-83.81374722838137,2.008032128514059
-83.81374722838137,2.6104417670682722
-83.81374722838137,2.208835341365467
-83.61419068736141,2.208835341365467
-83.61419068736141,2.409638554216864
-83.61419068736141,2.008032128514059
-83.61419068736141,2.6104417670682722
-83.61419068736141,1.8072289156626509
-83.41463414634147,2.6104417670682722
-83.41463414634147,2.208835341365467
-83.41463414634147,2.409638554216864
-83.41463414634147,1.8072289156626509
-83.41463414634147,2.008032128514059
-83.21507760532151,2.409638554216864
-83.21507760532151,1.8072289156626509
-83.21507760532151,2.6104417670682722
-83.21507760532151,2.008032128514059
-83.21507760532151,2.208835341365467
-83.01552106430155,2.008032128514059
-83.01552106430155,1.8072289156626509
-83.01552106430155,2.409638554216864
-83.01552106430155,2.6104417670682722
-83.01552106430155,2.208835341365467
-82.8159645232816,2.6104417670682722
-82.8159645232816,2.409638554216864
-82.8159645232816,1.8072289156626509
-82.8159645232816,2.208835341365467
-82.8159645232816,2.008032128514059
-82.61640798226163,2.6104417670682722
-82.61640798226163,2.008032128514059
-82.61640798226163,2.208835341365467
-82.61640798226163,1.8072289156626509
-82.61640798226163,2.409638554216864
-82.41685144124169,2.6104417670682722
-82.41685144124169,2.409638554216864
-82.41685144124169,1.8072289156626509
-82.41685144124169,2.008032128514059
-82.41685144124169,2.208835341365467
-82.21729490022173,2.409638554216864
-82.21729490022173,2.008032128514059
-82.21729490022173,2.208835341365467
-82.21729490022173,1.8072289156626509
-82.01773835920177,1.8072289156626509
-82.01773835920177,2.409638554216864
-82.01773835920177,2.208835341365467
-82.01773835920177,2.008032128514059
-81.81818181818181,2.008032128514059
-81.81818181818181,2.208835341365467
-81.81818181818181,1.8072289156626509
-81.81818181818181,2.409638554216864
-81.61862527716187,2.208835341365467
-81.61862527716187,2.008032128514059
-81.61862527716187,1.8072289156626509
-81.61862527716187,2.409638554216864
-81.41906873614191,2.208835341365467
-81.41906873614191,2.409638554216864
-81.41906873614191,2.008032128514059
-81.41906873614191,1.8072289156626509
-81.21951219512195,2.409638554216864
-81.21951219512195,2.008032128514059
-81.21951219512195,2.208835341365467
-81.21951219512195,1.8072289156626509
-81.01995565410199,2.008032128514059
-81.01995565410199,2.208835341365467
-81.01995565410199,1.8072289156626509
-81.01995565410199,2.409638554216864
-80.82039911308203,2.008032128514059
-80.82039911308203,2.208835341365467
-80.82039911308203,1.8072289156626509
-80.82039911308203,2.409638554216864
-80.62084257206209,1.8072289156626509
-80.62084257206209,2.208835341365467
-80.62084257206209,2.409638554216864
-80.62084257206209,2.008032128514059
-80.42128603104213,1.8072289156626509
-80.42128603104213,2.008032128514059
-80.42128603104213,2.409638554216864
-80.42128603104213,2.208835341365467
-80.22172949002217,1.8072289156626509
-80.22172949002217,2.008032128514059
-80.22172949002217,2.409638554216864
-80.22172949002217,2.208835341365467
-80.02217294900221,1.8072289156626509
-80.02217294900221,2.208835341365467
-80.02217294900221,2.008032128514059
-80.02217294900221,2.409638554216864
-79.82261640798227,2.008032128514059
-79.82261640798227,2.208835341365467
-79.82261640798227,2.409638554216864
-79.82261640798227,1.8072289156626509
-79.62305986696231,2.409638554216864
-79.62305986696231,2.6104417670682722
-79.62305986696231,2.008032128514059
-79.62305986696231,1.8072289156626509
-79.62305986696231,2.208835341365467
-79.42350332594235,2.409638554216864
-79.42350332594235,2.6104417670682722
-79.42350332594235,2.208835341365467
-79.42350332594235,1.8072289156626509
-79.42350332594235,2.008032128514059
-79.22394678492239,2.008032128514059
-79.22394678492239,2.6104417670682722
-79.22394678492239,2.409638554216864
-79.22394678492239,2.208835341365467
-79.22394678492239,1.8072289156626509
-79.02439024390245,2.008032128514059
-79.02439024390245,2.409638554216864
-79.02439024390245,2.6104417670682722
-79.02439024390245,2.208835341365467
-79.02439024390245,1.8072289156626509
-78.82483370288249,2.409638554216864
-78.82483370288249,2.6104417670682722
-78.82483370288249,1.8072289156626509
-78.82483370288249,2.008032128514059
-78.82483370288249,2.208835341365467
-78.62527716186253,2.008032128514059
-78.62527716186253,2.208835341365467
-78.62527716186253,2.409638554216864
-78.62527716186253,2.6104417670682722
-78.42572062084257,2.6104417670682722
-78.42572062084257,1.8072289156626509
-78.42572062084257,2.008032128514059
-78.42572062084257,2.208835341365467
-78.42572062084257,2.409638554216864
-78.22616407982261,2.409638554216864
-78.22616407982261,2.6104417670682722
-78.22616407982261,2.208835341365467
-78.22616407982261,2.008032128514059
-78.02660753880266,2.008032128514059
-78.02660753880266,2.6104417670682722
-78.02660753880266,2.208835341365467
-78.02660753880266,2.409638554216864
-77.8270509977827,2.208835341365467
-77.8270509977827,2.008032128514059
-77.8270509977827,2.6104417670682722
-77.8270509977827,2.409638554216864
-77.62749445676275,2.208835341365467
-77.62749445676275,2.409638554216864
-77.62749445676275,2.6104417670682722
-77.62749445676275,2.008032128514059
-77.4279379157428,2.208835341365467
-77.4279379157428,2.409638554216864
-77.4279379157428,2.8112449799196804
-77.4279379157428,2.6104417670682722
-77.4279379157428,2.008032128514059
-77.22838137472284,2.6104417670682722
-77.22838137472284,2.409638554216864
-77.22838137472284,2.208835341365467
-77.22838137472284,2.008032128514059
-77.22838137472284,2.8112449799196804
-77.02882483370288,2.409638554216864
-77.02882483370288,2.8112449799196804
-77.02882483370288,2.6104417670682722
-77.02882483370288,2.008032128514059
-77.02882483370288,2.208835341365467
-76.82926829268293,2.8112449799196804
-76.82926829268293,2.409638554216864
-76.82926829268293,2.6104417670682722
-76.82926829268293,2.208835341365467
-76.62971175166297,2.409638554216864
-76.62971175166297,2.208835341365467
-76.62971175166297,2.6104417670682722
