2.26903402422673e-07,4.06172823400161e-08,3.95746061287899e-08,1.53135977739785e-08,-1.1,1.1
2.14043574151275e-07,3.89190509049983e-08,3.43404421137415e-08,1.39750891677675e-08,-1.1,1.2
1.98498398690205e-07,3.70160296247493e-08,3.07505529659584e-08,1.22257536009629e-08,-1.1,1.3
1.82222203588194e-07,3.57890391478965e-08,2.68783259441631e-08,1.13686178930554e-08,-1.1,1.4
1.65730588988981e-07,3.41224201265754e-08,2.39768316260708e-08,1.07589141031426e-08,-1.1,1.5
2.40706033422878e-08,1.16773347872264e-08,1.72516053017224e-07,3.86946003466444e-08,-1,-1.5
2.78156561011846e-08,1.21082775758477e-08,1.89376122205695e-07,4.08348215073841e-08,-1,-1.4
3.12439179238931e-08,1.36975016040217e-08,2.08031408891609e-07,4.30528251190245e-08,-1,-1.3
3.63320038946034e-08,1.52995953002091e-08,2.23609018549685e-07,4.44661407787646e-08,-1,-1.2
4.13484630110068e-08,1.61889585829661e-08,2.36759681571084e-07,4.6376024345171e-08,-1,-1.1
4.73962607298401e-08,1.73353257561306e-08,2.48956459262754e-07,4.74453357969468e-08,-1,-1
5.44734069672559e-08,1.91576780874426e-08,2.56620033939728e-07,4.86458526652584e-08,-1,-0.9
6.28850060220951e-08,2.12865278268746e-08,2.61114728911658e-07,4.8403022969223e-08,-1,-0.8
7.1866772461698e-08,2.35040984184966e-08,2.60892736697861e-07,4.85860746892139e-08,-1,-0.7
8.29933938834632e-08,2.45990527890043e-08,2.56469553933074e-07,4.83577827404868e-08,-1,-0.6
9.47863261483876e-08,2.76580486105242e-08,2.49025863791962e-07,4.73443343293282e-08,-1,-0.5
1.0798049972863e-07,2.96313807707275e-08,2.3718454945933e-07,4.64213805856416e-08,-1,-0.4
1.23315525280386e-07,3.19773111153299e-08,2.23526222436446e-07,4.46596642833885e-08,-1,-0.3
1.38668058713659e-07,3.42998739782183e-08,2.0723975845662e-07,4.32141427363401e-08,-1,-0.2
1.55801697202518e-07,3.67202687198048e-08,1.90426655193708e-07,4.09737076996728e-08,-1,-0.0999999999999999
1.72923036347945e-07,3.84342628471649e-08,1.73401977900327e-07,3.91012303219872e-08,-1,0
1.90605370317924e-07,4.08566315355892e-08,1.55258516806028e-07,3.69896992287744e-08,-1,0.0999999999999999
2.07716683826445e-07,4.32574301569131e-08,1.38280817594887e-07,3.46464479044209e-08,-1,0.2
2.22638341225369e-07,4.46378400683694e-08,1.22761968392531e-07,3.21489071657994e-08,-1,0.3
2.37921633593031e-07,4.58270385640329e-08,1.08356729744995e-07,3.00224125906104e-08,-1,0.4
2.48919951393009e-07,4.80112699294558e-08,9.50164135706292e-08,2.81387898171934e-08,-1,0.5
2.57249798997585e-07,4.76109995330926e-08,8.26060339233768e-08,2.54151976823318e-08,-1,0.6
2.6040823387558e-07,4.86203603741903e-08,7.25187057482289e-08,2.32702149515319e-08,-1,0.7
