
============================================================
PEB_B ORIENTATION OPTIMIZATION LOG
============================================================
Date: 27-May-2026 17:59:05
Metric: rms
K = 14 orientations
Testbed: 1792 positions
Room: 3x3x2 m³
LED: Pt=0.405 W, Φ½=45°, m=2.00
PD: A=2.64e-05 m², FOV=85°
Noise: σ²=3.00e-14 W², N=1000 samples
GA: pop=400, gen=400, parallel=24 workers
============================================================

Starting GA optimization for PEB_B (K=14)...

Single objective optimization:
28 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   55            21320         0.01363         0.01364        0
   56            21700         0.01363         0.01364        0
   57            22080         0.01363         0.01364        0
   58            22460         0.01363         0.01363        0
   59            22840         0.01362         0.01363        0
   60            23220         0.01362         0.01363        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61            23600         0.01362         0.01363        0
   62            23980         0.01362         0.01363        0
   63            24360         0.01362         0.01362        0
   64            24740         0.01361         0.01362        0
   65            25120         0.01361         0.01362        0
   66            25500         0.01361         0.01362        1
   67            25880         0.01361         0.01362        0
   68            26260         0.01361         0.01362        0
   69            26640         0.01361         0.01362        0
   70            27020          0.0136         0.01361        0
   71            27400          0.0136         0.01361        0
   72            27780          0.0136         0.01361        0
   73            28160          0.0136         0.01361        0
   74            28540          0.0136         0.01361        0
   75            28920          0.0136         0.01361        0
   76            29300         0.01359          0.0136        0
   77            29680         0.01359          0.0136        0
   78            30060         0.01359          0.0136        0
   79            30440         0.01359          0.0136        0
   80            30820         0.01359          0.0136        0
   81            31200         0.01359          0.0136        0
   82            31580         0.01359         0.01359        0
   83            31960         0.01358         0.01359        0
   84            32340         0.01358         0.01359        0
   85            32720         0.01358         0.01359        0
   86            33100         0.01358         0.01359        0
   87            33480         0.01358         0.01359        0
   88            33860         0.01358         0.01359        0
   89            34240         0.01358         0.01358        0
   90            34620         0.01358         0.01358        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91            35000         0.01358         0.01358        0
   92            35380         0.01358         0.01358        0
   93            35760         0.01357         0.01358        0
   94            36140         0.01357         0.01358        0
   95            36520         0.01357         0.01358        0
   96            36900         0.01357         0.01358        0
   97            37280         0.01357         0.01358        0
   98            37660         0.01357         0.01358        0
   99            38040         0.01357         0.01357        0
  100            38420         0.01357         0.01357        0
  101            38800         0.01357         0.01357        0
  102            39180         0.01357         0.01357        0
  103            39560         0.01357         0.01357        0
  104            39940         0.01357         0.01357        0
  105            40320         0.01356         0.01357        0
  106            40700         0.01356         0.01357        0
  107            41080         0.01356          0.1421        0
  108            41460         0.01356          0.1421        0
  109            41840         0.01356          0.3937        0
  110            42220         0.01356          0.1393        0
  111            42600         0.01356          0.1393        0
  112            42980         0.01356          0.5173        0
  113            43360         0.01356           0.395        1
  114            43740         0.01356          0.1392        0
  115            44120         0.01356           0.645        0
  116            44500         0.01356          0.6474        0
  117            44880         0.01356          0.5196        0
  118            45260         0.01356          0.3944        0
ga stopped because the average change in the fitness value is less than options.FunctionTolerance.

=== PEB_B Optimization Complete ===
Final best PEB_B: 0.013558 m
Total generations: 118

Optimal LED orientations (PEB_B-optimized):
LED 1: θ = 68.90°, ρ = 13.99°
LED 2: θ = 73.50°, ρ = 238.96°
LED 3: θ = 73.42°, ρ = 121.36°
LED 4: θ = 70.49°, ρ = 191.27°
LED 5: θ = 8.15°, ρ = 155.43°
LED 6: θ = 75.61°, ρ = 303.44°
LED 7: θ = 5.14°, ρ = 69.89°
LED 8: θ = 67.34°, ρ = 93.86°
LED 9: θ = 5.94°, ρ = 262.58°
LED 10: θ = 67.00°, ρ = 347.39°
LED 11: θ = 72.67°, ρ = 58.18°
LED 12: θ = 5.84°, ρ = 13.53°
LED 13: θ = 67.69°, ρ = 169.78°
LED 14: θ = 62.19°, ρ = 270.82°

--------------------------------------------------
PEB_B OPTIMIZATION RESULTS FOR K = 14
--------------------------------------------------
Execution time: 428.20 seconds (7.1 min)
Best RMS-PEB_B achieved: 0.013558 m
Exit flag: 1

Optimal LED orientations (PEB_B-optimized):
  LED 1: θ =  68.90°, ρ =  13.99° → n_t = [ 0.905,  0.226, -0.360]
  LED 2: θ =  73.50°, ρ = 238.96° → n_t = [-0.494, -0.822, -0.284]
  LED 3: θ =  73.42°, ρ = 121.36° → n_t = [-0.499,  0.818, -0.285]
  LED 4: θ =  70.49°, ρ = 191.27° → n_t = [-0.924, -0.184, -0.334]
  LED 5: θ =   8.15°, ρ = 155.43° → n_t = [-0.129,  0.059, -0.990]
  LED 6: θ =  75.61°, ρ = 303.44° → n_t = [ 0.534, -0.808, -0.249]
  LED 7: θ =   5.14°, ρ =  69.89° → n_t = [ 0.031,  0.084, -0.996]
  LED 8: θ =  67.34°, ρ =  93.86° → n_t = [-0.062,  0.921, -0.385]
  LED 9: θ =   5.94°, ρ = 262.58° → n_t = [-0.013, -0.103, -0.995]
  LED 10: θ =  67.00°, ρ = 347.39° → n_t = [ 0.898, -0.201, -0.391]
  LED 11: θ =  72.67°, ρ =  58.18° → n_t = [ 0.503,  0.811, -0.298]
  LED 12: θ =   5.84°, ρ =  13.53° → n_t = [ 0.099,  0.024, -0.995]
  LED 13: θ =  67.69°, ρ = 169.78° → n_t = [-0.910,  0.164, -0.380]
  LED 14: θ =  62.19°, ρ = 270.82° → n_t = [ 0.013, -0.884, -0.467]

Orientation vector (copy-paste ready):
orientations_PEB_Konly_K14 = [68.90,13.99,73.50,238.96,73.42,121.36,70.49,191.27,8.15,155.43,75.61,303.44,5.14,69.89,67.34,93.86,5.94,262.58,67.00,347.39,72.67,58.18,5.84,13.53,67.69,169.78,62.19,270.82];

Optimization completed at: 27-May-2026 18:06:13
