HalfAngle_deg,FOV_deg,Tilt_deg,RMS_full_cm,RMS_conditional_cm,Coverage_percent,Nonregular_percent
30,85,35,70.850744959804,70.850744959804,100,0
30,85,36,72.1731437938984,72.1731437938984,100,0
30,85,37,72.9021883892957,72.9021883892957,100,0
30,85,38,73.6191630233464,73.6191630233464,100,0
30,85,39,76.1170779883217,76.1170779883217,100,0
30,85,40,76.8755126112794,76.8755126112794,100,0
30,85,41,79.3490305608765,79.3490305608765,100,0
30,85,42,79.5846876130854,79.5846876130854,100,0
30,85,43,80.2641692572909,80.2641692572909,100,0
30,85,44,85.9929011457908,85.9929011457908,100,0
30,85,45,87.0798890155243,87.0798890155243,100,0
30,85,46,87.9245110714976,87.9245110714976,100,0
30,85,47,89.1031738704359,89.1031738704359,100,0
30,85,48,89.9396223383268,89.9396223383268,100,0
30,85,49,91.2304494979095,91.2304494979095,100,0
30,85,50,92.7829016616557,92.7829016616557,100,0
30,85,51,94.3297257586958,94.3297257586958,100,0
30,85,52,95.6048389232169,95.6048389232169,100,0
30,85,53,98.5567202353748,98.5567202353748,100,0
30,85,54,99.9567526526744,99.9567526526744,100,0
30,85,55,101.148879104776,101.148879104776,100,0
30,85,56,102.617589850447,102.617589850447,100,0
30,85,57,113.277619314319,113.277619314319,100,0
30,85,58,115.097516720578,115.097516720578,100,0
30,85,59,117.582530195369,117.582530195369,100,0
30,85,60,121.959860540752,121.959860540752,100,0
30,85,61,124.380295829675,124.380295829675,100,0
30,85,62,128.226087514717,128.226087514717,100,0
30,85,63,131.140582951182,131.140582951182,100,0
30,85,63.434948822922,155.91173723275,155.91173723275,100,0
30,85,64,161.140129847434,161.140129847434,100,0
30,85,65,165.789122478791,165.789122478791,100,0
30,85,66,170.700648043649,170.700648043649,100,0
30,85,67,178.329674992774,178.329674992774,100,0
30,85,68,187.038672163253,187.038672163253,100,0
30,85,69,198.756188792464,198.756188792464,100,0
30,85,70,206.540572711374,206.540572711374,100,0
30,85,71,215.064936886412,215.064936886412,100,0
30,85,72,225.075296135076,225.075296135076,100,0
30,85,73,236.303334895988,236.303334895988,100,0
30,85,74,248.450809965479,248.450809965479,100,0
30,85,75,272.321878186459,272.321878186459,100,0
30,85,76,290.502176902574,290.502176902574,100,0
30,85,77,309.589779768723,309.589779768723,100,0
30,85,78,334.208964392091,334.208964392091,100,0
30,85,79,375.273643369073,375.273643369073,100,0
30,85,80,408.188920928357,408.188920928357,100,0
30,85,81,452.73229911197,452.73229911197,100,0
30,85,82,505.248789905159,505.248789905159,100,0
30,85,83,571.227736352007,571.227736352007,100,0
30,85,84,658.95932566366,658.95932566366,100,0
30,85,85,781.535177091386,781.535177091386,100,0
45,30,0,Inf,NaN,0,0
45,30,1,Inf,56.8528355069609,23.1026785714286,0
45,30,2,Inf,46.1342755748247,23.6607142857143,0
45,30,3,Inf,42.9881752729097,24.8883928571429,0
45,30,4,Inf,38.3370843521808,26.0044642857143,0
45,30,5,Inf,38.7699170860047,27.9017857142857,0
45,30,6,Inf,36.719882083683,29.0178571428571,0
45,30,7,Inf,33.7974001892727,29.6875,0
45,30,8,Inf,30.9118061174371,30.5803571428571,0
45,30,9,Inf,29.5019317088998,32.03125,0
45,30,10,Inf,29.2990077816538,33.3705357142857,0
45,30,11,Inf,27.8060049076074,34.1517857142857,0
45,30,12,Inf,26.6868220995964,35.7142857142857,0
45,30,13,Inf,26.2754061449936,36.8303571428571,0
45,30,14,Inf,26.1680433085325,37.7232142857143,0
45,30,15,Inf,25.1601194096205,38.6160714285714,0
45,30,16,Inf,25.4986098639804,39.9553571428571,0
45,30,17,Inf,25.1725778123767,41.1830357142857,0
45,30,18,Inf,25.0972573966389,42.0758928571429,0
45,30,19,Inf,24.3881293460228,42.8571428571429,0
45,30,20,Inf,23.813269323708,43.4151785714286,0
45,30,21,Inf,23.4896795777178,44.1964285714286,0
45,30,22,Inf,22.9152171221582,44.4196428571429,0
