BaseIndex,HalfAngle_deg,FOV_deg,K,Pattern,Budget,RequiredArea_mm2,TotalSamples
461,15,65,121,golden_prefix,per_orientation,36744324.804948,121000
462,30,65,121,golden_prefix,per_orientation,105.044066699354,121000
463,45,65,121,golden_prefix,per_orientation,32.2886399543431,121000
464,60,65,121,golden_prefix,per_orientation,29.2607942905272,121000
465,75,65,121,golden_prefix,per_orientation,34.440934824293,121000
466,15,70,121,golden_prefix,per_orientation,12038038.730649,121000
467,30,70,121,golden_prefix,per_orientation,96.6557937008702,121000
468,45,70,121,golden_prefix,per_orientation,32.2886399543431,121000
469,60,70,121,golden_prefix,per_orientation,29.2592363263076,121000
470,75,70,121,golden_prefix,per_orientation,34.0458874991607,121000
471,15,75,121,golden_prefix,per_orientation,12038038.730649,121000
472,30,75,121,golden_prefix,per_orientation,96.6557937008702,121000
473,45,75,121,golden_prefix,per_orientation,32.2886399543431,121000
474,60,75,121,golden_prefix,per_orientation,29.2592363263076,121000
475,75,75,121,golden_prefix,per_orientation,34.0458874991607,121000
476,15,85,121,golden_prefix,per_orientation,12038038.730649,121000
477,30,85,121,golden_prefix,per_orientation,96.6557937008702,121000
478,45,85,121,golden_prefix,per_orientation,32.2886399543431,121000
479,60,85,121,golden_prefix,per_orientation,29.2592363263076,121000
480,75,85,121,golden_prefix,per_orientation,34.0458874991607,121000
481,15,45,3,center_ring,per_orientation,Inf,3000
482,30,45,3,center_ring,per_orientation,Inf,3000
483,45,45,3,center_ring,per_orientation,Inf,3000
484,60,45,3,center_ring,per_orientation,Inf,3000
485,75,45,3,center_ring,per_orientation,Inf,3000
486,15,60,3,center_ring,per_orientation,Inf,3000
487,30,60,3,center_ring,per_orientation,Inf,3000
488,45,60,3,center_ring,per_orientation,Inf,3000
489,60,60,3,center_ring,per_orientation,Inf,3000
490,75,60,3,center_ring,per_orientation,Inf,3000
491,15,65,3,center_ring,per_orientation,Inf,3000
492,30,65,3,center_ring,per_orientation,Inf,3000
493,45,65,3,center_ring,per_orientation,Inf,3000
494,60,65,3,center_ring,per_orientation,Inf,3000
495,75,65,3,center_ring,per_orientation,Inf,3000
496,15,70,3,center_ring,per_orientation,Inf,3000
497,30,70,3,center_ring,per_orientation,Inf,3000
498,45,70,3,center_ring,per_orientation,Inf,3000
499,60,70,3,center_ring,per_orientation,Inf,3000
500,75,70,3,center_ring,per_orientation,Inf,3000
501,15,75,3,center_ring,per_orientation,Inf,3000
502,30,75,3,center_ring,per_orientation,Inf,3000
503,45,75,3,center_ring,per_orientation,Inf,3000
504,60,75,3,center_ring,per_orientation,Inf,3000
505,75,75,3,center_ring,per_orientation,Inf,3000
506,15,85,3,center_ring,per_orientation,Inf,3000
507,30,85,3,center_ring,per_orientation,Inf,3000
508,45,85,3,center_ring,per_orientation,Inf,3000
509,60,85,3,center_ring,per_orientation,Inf,3000
510,75,85,3,center_ring,per_orientation,Inf,3000
511,15,45,5,center_ring,per_orientation,Inf,5000
512,30,45,5,center_ring,per_orientation,Inf,5000
513,45,45,5,center_ring,per_orientation,Inf,5000
514,60,45,5,center_ring,per_orientation,Inf,5000
515,75,45,5,center_ring,per_orientation,Inf,5000
516,15,60,5,center_ring,per_orientation,Inf,5000
517,30,60,5,center_ring,per_orientation,Inf,5000
518,45,60,5,center_ring,per_orientation,Inf,5000
519,60,60,5,center_ring,per_orientation,Inf,5000
520,75,60,5,center_ring,per_orientation,Inf,5000
521,15,65,5,center_ring,per_orientation,163669382.989558,5000
522,30,65,5,center_ring,per_orientation,530.546010785229,5000
523,45,65,5,center_ring,per_orientation,177.893931877094,5000
524,60,65,5,center_ring,per_orientation,163.61794983997,5000
525,75,65,5,center_ring,per_orientation,189.475874720202,5000
526,15,70,5,center_ring,per_orientation,66168204.9160414,5000
527,30,70,5,center_ring,per_orientation,530.546010785229,5000
528,45,70,5,center_ring,per_orientation,177.893931877094,5000
529,60,70,5,center_ring,per_orientation,160.91525120079,5000
530,75,70,5,center_ring,per_orientation,187.229846571905,5000
531,15,75,5,center_ring,per_orientation,66168204.9160414,5000
532,30,75,5,center_ring,per_orientation,530.546010785229,5000
533,45,75,5,center_ring,per_orientation,177.893931877094,5000
534,60,75,5,center_ring,per_orientation,160.91525120079,5000
535,75,75,5,center_ring,per_orientation,187.229846571905,5000
536,15,85,5,center_ring,per_orientation,66168204.9160414,5000
537,30,85,5,center_ring,per_orientation,530.546010785229,5000
538,45,85,5,center_ring,per_orientation,177.893931877094,5000
539,60,85,5,center_ring,per_orientation,160.91525120079,5000
540,75,85,5,center_ring,per_orientation,187.229846571905,5000
541,15,45,9,center_ring,per_orientation,Inf,9000
542,30,45,9,center_ring,per_orientation,Inf,9000
543,45,45,9,center_ring,per_orientation,Inf,9000
544,60,45,9,center_ring,per_orientation,Inf,9000
545,75,45,9,center_ring,per_orientation,Inf,9000
546,15,60,9,center_ring,per_orientation,Inf,9000
547,30,60,9,center_ring,per_orientation,Inf,9000
548,45,60,9,center_ring,per_orientation,Inf,9000
549,60,60,9,center_ring,per_orientation,Inf,9000
550,75,60,9,center_ring,per_orientation,Inf,9000
551,15,65,9,center_ring,per_orientation,93509584.2654857,9000
552,30,65,9,center_ring,per_orientation,375.176386114216,9000
553,45,65,9,center_ring,per_orientation,125.794807690394,9000
554,60,65,9,center_ring,per_orientation,113.785491415439,9000
555,75,65,9,center_ring,per_orientation,133.981428688535,9000
556,15,70,9,center_ring,per_orientation,46799064.3361651,9000
557,30,70,9,center_ring,per_orientation,375.176386114216,9000
558,45,70,9,center_ring,per_orientation,125.794807690394,9000
559,60,70,9,center_ring,per_orientation,113.785491415438,9000
560,75,70,9,center_ring,per_orientation,132.393212004675,9000
561,15,75,9,center_ring,per_orientation,46799064.3361651,9000
562,30,75,9,center_ring,per_orientation,375.176386114216,9000
563,45,75,9,center_ring,per_orientation,125.794807690394,9000
564,60,75,9,center_ring,per_orientation,113.785491415438,9000
565,75,75,9,center_ring,per_orientation,132.393212004675,9000
566,15,85,9,center_ring,per_orientation,46799064.3361651,9000
567,30,85,9,center_ring,per_orientation,375.176386114216,9000
568,45,85,9,center_ring,per_orientation,125.794807690394,9000
569,60,85,9,center_ring,per_orientation,113.785491415438,9000
570,75,85,9,center_ring,per_orientation,132.393212004675,9000
571,15,45,15,center_ring,per_orientation,Inf,15000
572,30,45,15,center_ring,per_orientation,Inf,15000
573,45,45,15,center_ring,per_orientation,Inf,15000
574,60,45,15,center_ring,per_orientation,Inf,15000
575,75,45,15,center_ring,per_orientation,Inf,15000
576,15,60,15,center_ring,per_orientation,Inf,15000
577,30,60,15,center_ring,per_orientation,Inf,15000
578,45,60,15,center_ring,per_orientation,Inf,15000
579,60,60,15,center_ring,per_orientation,Inf,15000
580,75,60,15,center_ring,per_orientation,Inf,15000
581,15,65,15,center_ring,per_orientation,96029258.1771439,15000
582,30,65,15,center_ring,per_orientation,284.869722503484,15000
583,45,65,15,center_ring,per_orientation,95.0937520384064,15000
584,60,65,15,center_ring,per_orientation,88.0404311712423,15000
585,75,65,15,center_ring,per_orientation,101.281102907758,15000
586,15,70,15,center_ring,per_orientation,35380955.2358922,15000
587,30,70,15,center_ring,per_orientation,283.615652311007,15000
588,45,70,15,center_ring,per_orientation,95.0937520384064,15000
589,60,70,15,center_ring,per_orientation,86.0142101841547,15000
590,75,70,15,center_ring,per_orientation,100.080510729567,15000
591,15,75,15,center_ring,per_orientation,35380955.2358922,15000
592,30,75,15,center_ring,per_orientation,283.615652311007,15000
593,45,75,15,center_ring,per_orientation,95.0937520384064,15000
594,60,75,15,center_ring,per_orientation,86.0142101841547,15000
595,75,75,15,center_ring,per_orientation,100.080510729567,15000
596,15,85,15,center_ring,per_orientation,35380955.2358922,15000
597,30,85,15,center_ring,per_orientation,283.615652311007,15000
598,45,85,15,center_ring,per_orientation,95.0937520384064,15000
599,60,85,15,center_ring,per_orientation,86.0142101841547,15000
600,75,85,15,center_ring,per_orientation,100.080510729567,15000
601,15,45,25,center_ring,per_orientation,Inf,25000
602,30,45,25,center_ring,per_orientation,Inf,25000
603,45,45,25,center_ring,per_orientation,Inf,25000
604,60,45,25,center_ring,per_orientation,Inf,25000
605,75,45,25,center_ring,per_orientation,Inf,25000
606,15,60,25,center_ring,per_orientation,Inf,25000
607,30,60,25,center_ring,per_orientation,Inf,25000
608,45,60,25,center_ring,per_orientation,Inf,25000
609,60,60,25,center_ring,per_orientation,Inf,25000
610,75,60,25,center_ring,per_orientation,Inf,25000
611,15,65,25,center_ring,per_orientation,69471726.5604448,25000
612,30,65,25,center_ring,per_orientation,216.61914018542,25000
613,45,65,25,center_ring,per_orientation,72.6298849890481,25000
614,60,65,25,center_ring,per_orientation,65.6946506509535,25000
615,75,65,25,center_ring,per_orientation,77.355023850788,25000
616,15,70,25,center_ring,per_orientation,27024570.2318593,25000
617,30,70,25,center_ring,per_orientation,216.61914018542,25000
618,45,70,25,center_ring,per_orientation,72.6298849890481,25000
619,60,70,25,center_ring,per_orientation,65.6946506509535,25000
620,75,70,25,center_ring,per_orientation,76.4380503715372,25000
621,15,75,25,center_ring,per_orientation,27024570.2318593,25000
622,30,75,25,center_ring,per_orientation,216.61914018542,25000
623,45,75,25,center_ring,per_orientation,72.6298849890481,25000
624,60,75,25,center_ring,per_orientation,65.6946506509535,25000
625,75,75,25,center_ring,per_orientation,76.4380503715372,25000
626,15,85,25,center_ring,per_orientation,27024570.2318593,25000
627,30,85,25,center_ring,per_orientation,216.61914018542,25000
628,45,85,25,center_ring,per_orientation,72.6298849890481,25000
629,60,85,25,center_ring,per_orientation,65.6946506509535,25000
630,75,85,25,center_ring,per_orientation,76.4380503715372,25000
631,15,45,49,center_ring,per_orientation,Inf,49000
632,30,45,49,center_ring,per_orientation,Inf,49000
633,45,45,49,center_ring,per_orientation,Inf,49000
634,60,45,49,center_ring,per_orientation,Inf,49000
635,75,45,49,center_ring,per_orientation,Inf,49000
636,15,60,49,center_ring,per_orientation,Inf,49000
637,30,60,49,center_ring,per_orientation,Inf,49000
638,45,60,49,center_ring,per_orientation,Inf,49000
639,60,60,49,center_ring,per_orientation,Inf,49000
640,75,60,49,center_ring,per_orientation,Inf,49000
641,15,65,49,center_ring,per_orientation,54627542.509057,49000
642,30,65,49,center_ring,per_orientation,159.040163882077,49000
643,45,65,49,center_ring,per_orientation,51.3575165683491,49000
644,60,65,49,center_ring,per_orientation,46.4532433628349,49000
645,75,65,49,center_ring,per_orientation,54.6984197488175,49000
646,15,70,49,center_ring,per_orientation,19110254.0301181,49000
647,30,70,49,center_ring,per_orientation,153.174997168252,49000
648,45,70,49,center_ring,per_orientation,51.3575165683491,49000
649,60,70,49,center_ring,per_orientation,46.4532433628349,49000
650,75,70,49,center_ring,per_orientation,54.0500184365902,49000
651,15,75,49,center_ring,per_orientation,19110254.0301181,49000
652,30,75,49,center_ring,per_orientation,153.174997168252,49000
653,45,75,49,center_ring,per_orientation,51.3575165683491,49000
654,60,75,49,center_ring,per_orientation,46.4532433628349,49000
655,75,75,49,center_ring,per_orientation,54.0500184365902,49000
656,15,85,49,center_ring,per_orientation,19110254.0301181,49000
657,30,85,49,center_ring,per_orientation,153.174997168252,49000
658,45,85,49,center_ring,per_orientation,51.3575165683491,49000
659,60,85,49,center_ring,per_orientation,46.4532433628349,49000
660,75,85,49,center_ring,per_orientation,54.0500184365902,49000
661,15,45,81,center_ring,per_orientation,Inf,81000
662,30,45,81,center_ring,per_orientation,Inf,81000
663,45,45,81,center_ring,per_orientation,Inf,81000
664,60,45,81,center_ring,per_orientation,Inf,81000
665,75,45,81,center_ring,per_orientation,Inf,81000
666,15,60,81,center_ring,per_orientation,Inf,81000
667,30,60,81,center_ring,per_orientation,Inf,81000
668,45,60,81,center_ring,per_orientation,Inf,81000
669,60,60,81,center_ring,per_orientation,Inf,81000
670,75,60,81,center_ring,per_orientation,Inf,81000
671,15,65,81,center_ring,per_orientation,44602119.3546596,81000
672,30,65,81,center_ring,per_orientation,127.857505314157,81000
673,45,65,81,center_ring,per_orientation,39.7814991098709,81000
674,60,65,81,center_ring,per_orientation,35.982562778439,81000
675,75,65,81,center_ring,per_orientation,42.3692640628881,81000
676,15,70,81,center_ring,per_orientation,14803056.9914592,81000
677,30,70,81,center_ring,per_orientation,118.649522971501,81000
678,45,70,81,center_ring,per_orientation,39.7814991098709,81000
679,60,70,81,center_ring,per_orientation,35.982562778439,81000
680,75,70,81,center_ring,per_orientation,41.8670135629192,81000
681,15,75,81,center_ring,per_orientation,14803056.9914592,81000
682,30,75,81,center_ring,per_orientation,118.649522971501,81000
683,45,75,81,center_ring,per_orientation,39.7814991098709,81000
684,60,75,81,center_ring,per_orientation,35.982562778439,81000
685,75,75,81,center_ring,per_orientation,41.8670135629192,81000
686,15,85,81,center_ring,per_orientation,14803056.9914592,81000
687,30,85,81,center_ring,per_orientation,118.649522971501,81000
688,45,85,81,center_ring,per_orientation,39.7814991098709,81000
689,60,85,81,center_ring,per_orientation,35.982562778439,81000
690,75,85,81,center_ring,per_orientation,41.8670135629192,81000
691,15,45,121,center_ring,per_orientation,Inf,121000
692,30,45,121,center_ring,per_orientation,Inf,121000
693,45,45,121,center_ring,per_orientation,Inf,121000
694,60,45,121,center_ring,per_orientation,Inf,121000
695,75,45,121,center_ring,per_orientation,Inf,121000
696,15,60,121,center_ring,per_orientation,Inf,121000
697,30,60,121,center_ring,per_orientation,Inf,121000
698,45,60,121,center_ring,per_orientation,Inf,121000
699,60,60,121,center_ring,per_orientation,Inf,121000
700,75,60,121,center_ring,per_orientation,Inf,121000
701,15,65,121,center_ring,per_orientation,35203939.106622,121000
702,30,65,121,center_ring,per_orientation,101.907604657125,121000
703,45,65,121,center_ring,per_orientation,32.4815149778288,121000
704,60,65,121,center_ring,per_orientation,29.3796540281426,121000
705,75,65,121,center_ring,per_orientation,34.5943800391422,121000
706,15,70,121,center_ring,per_orientation,12086776.8022305,121000
707,30,70,121,center_ring,per_orientation,96.87721103964,121000
708,45,70,121,center_ring,per_orientation,32.4815149778288,121000
709,60,70,121,center_ring,per_orientation,29.3796540281426,121000
710,75,70,121,center_ring,per_orientation,34.1842938085091,121000
711,15,75,121,center_ring,per_orientation,12086776.8022305,121000
712,30,75,121,center_ring,per_orientation,96.87721103964,121000
713,45,75,121,center_ring,per_orientation,32.4815149778288,121000
714,60,75,121,center_ring,per_orientation,29.3796540281426,121000
715,75,75,121,center_ring,per_orientation,34.1842938085091,121000
716,15,85,121,center_ring,per_orientation,12086776.8022305,121000
717,30,85,121,center_ring,per_orientation,96.87721103964,121000
718,45,85,121,center_ring,per_orientation,32.4815149778288,121000
719,60,85,121,center_ring,per_orientation,29.3796540281426,121000
720,75,85,121,center_ring,per_orientation,34.1842938085091,121000
721,15,45,3,two_rings,per_orientation,Inf,3000
722,30,45,3,two_rings,per_orientation,Inf,3000
723,45,45,3,two_rings,per_orientation,Inf,3000
724,60,45,3,two_rings,per_orientation,Inf,3000
725,75,45,3,two_rings,per_orientation,Inf,3000
726,15,60,3,two_rings,per_orientation,Inf,3000
727,30,60,3,two_rings,per_orientation,Inf,3000
728,45,60,3,two_rings,per_orientation,Inf,3000
729,60,60,3,two_rings,per_orientation,Inf,3000
730,75,60,3,two_rings,per_orientation,Inf,3000
731,15,65,3,two_rings,per_orientation,Inf,3000
732,30,65,3,two_rings,per_orientation,Inf,3000
733,45,65,3,two_rings,per_orientation,Inf,3000
734,60,65,3,two_rings,per_orientation,Inf,3000
735,75,65,3,two_rings,per_orientation,Inf,3000
736,15,70,3,two_rings,per_orientation,168475770.960856,3000
737,30,70,3,two_rings,per_orientation,1407.02133751318,3000
738,45,70,3,two_rings,per_orientation,445.032854704564,3000
739,60,70,3,two_rings,per_orientation,409.402497637487,3000
740,75,70,3,two_rings,per_orientation,479.010400816736,3000
741,15,75,3,two_rings,per_orientation,168475770.960856,3000
742,30,75,3,two_rings,per_orientation,1407.02133751318,3000
743,45,75,3,two_rings,per_orientation,445.032854704564,3000
744,60,75,3,two_rings,per_orientation,409.402497637487,3000
745,75,75,3,two_rings,per_orientation,479.010400816736,3000
746,15,85,3,two_rings,per_orientation,168475770.960856,3000
747,30,85,3,two_rings,per_orientation,1407.02133751318,3000
748,45,85,3,two_rings,per_orientation,445.032854704564,3000
749,60,85,3,two_rings,per_orientation,409.402497637487,3000
750,75,85,3,two_rings,per_orientation,479.010400816736,3000
751,15,45,5,two_rings,per_orientation,Inf,5000
752,30,45,5,two_rings,per_orientation,Inf,5000
753,45,45,5,two_rings,per_orientation,Inf,5000
754,60,45,5,two_rings,per_orientation,Inf,5000
755,75,45,5,two_rings,per_orientation,Inf,5000
756,15,60,5,two_rings,per_orientation,Inf,5000
757,30,60,5,two_rings,per_orientation,Inf,5000
758,45,60,5,two_rings,per_orientation,Inf,5000
759,60,60,5,two_rings,per_orientation,Inf,5000
760,75,60,5,two_rings,per_orientation,Inf,5000
761,15,65,5,two_rings,per_orientation,Inf,5000
762,30,65,5,two_rings,per_orientation,Inf,5000
763,45,65,5,two_rings,per_orientation,Inf,5000
764,60,65,5,two_rings,per_orientation,Inf,5000
765,75,65,5,two_rings,per_orientation,Inf,5000
766,15,70,5,two_rings,per_orientation,71445469.8798294,5000
767,30,70,5,two_rings,per_orientation,577.426390662124,5000
768,45,70,5,two_rings,per_orientation,191.369300083594,5000
769,60,70,5,two_rings,per_orientation,173.79954755739,5000
770,75,70,5,two_rings,per_orientation,202.971695117156,5000
771,15,75,5,two_rings,per_orientation,71445469.8798294,5000
772,30,75,5,two_rings,per_orientation,577.426390662124,5000
773,45,75,5,two_rings,per_orientation,191.369300083594,5000
774,60,75,5,two_rings,per_orientation,173.79954755739,5000
775,75,75,5,two_rings,per_orientation,202.971695117156,5000
776,15,85,5,two_rings,per_orientation,71445469.8798294,5000
777,30,85,5,two_rings,per_orientation,577.426390662124,5000
778,45,85,5,two_rings,per_orientation,191.369300083594,5000
779,60,85,5,two_rings,per_orientation,173.79954755739,5000
780,75,85,5,two_rings,per_orientation,202.971695117156,5000
781,15,45,9,two_rings,per_orientation,Inf,9000
782,30,45,9,two_rings,per_orientation,Inf,9000
783,45,45,9,two_rings,per_orientation,Inf,9000
784,60,45,9,two_rings,per_orientation,Inf,9000
785,75,45,9,two_rings,per_orientation,Inf,9000
786,15,60,9,two_rings,per_orientation,Inf,9000
787,30,60,9,two_rings,per_orientation,Inf,9000
788,45,60,9,two_rings,per_orientation,Inf,9000
789,60,60,9,two_rings,per_orientation,Inf,9000
790,75,60,9,two_rings,per_orientation,Inf,9000
791,15,65,9,two_rings,per_orientation,181384785.936293,9000
792,30,65,9,two_rings,per_orientation,501.933102110397,9000
793,45,65,9,two_rings,per_orientation,145.233180380403,9000
794,60,65,9,two_rings,per_orientation,131.377124323835,9000
795,75,65,9,two_rings,per_orientation,154.694532186037,9000
796,15,70,9,two_rings,per_orientation,54003856.7136331,9000
797,30,70,9,two_rings,per_orientation,433.123243497743,9000
798,45,70,9,two_rings,per_orientation,145.233180380403,9000
799,60,70,9,two_rings,per_orientation,131.377124323834,9000
800,75,70,9,two_rings,per_orientation,152.860823125027,9000
801,15,75,9,two_rings,per_orientation,54003856.7136331,9000
802,30,75,9,two_rings,per_orientation,433.123243497743,9000
803,45,75,9,two_rings,per_orientation,145.233180380403,9000
804,60,75,9,two_rings,per_orientation,131.377124323834,9000
805,75,75,9,two_rings,per_orientation,152.860823125027,9000
806,15,85,9,two_rings,per_orientation,54003856.7136331,9000
807,30,85,9,two_rings,per_orientation,433.123243497743,9000
808,45,85,9,two_rings,per_orientation,145.233180380403,9000
809,60,85,9,two_rings,per_orientation,131.377124323834,9000
810,75,85,9,two_rings,per_orientation,152.860823125027,9000
811,15,45,15,two_rings,per_orientation,Inf,15000
812,30,45,15,two_rings,per_orientation,Inf,15000
813,45,45,15,two_rings,per_orientation,Inf,15000
814,60,45,15,two_rings,per_orientation,Inf,15000
815,75,45,15,two_rings,per_orientation,Inf,15000
816,15,60,15,two_rings,per_orientation,Inf,15000
817,30,60,15,two_rings,per_orientation,Inf,15000
818,45,60,15,two_rings,per_orientation,Inf,15000
819,60,60,15,two_rings,per_orientation,Inf,15000
820,75,60,15,two_rings,per_orientation,Inf,15000
821,15,65,15,two_rings,per_orientation,111228963.567484,15000
822,30,65,15,two_rings,per_orientation,339.764311719277,15000
823,45,65,15,two_rings,per_orientation,113.928964799697,15000
824,60,65,15,two_rings,per_orientation,103.060034546662,15000
825,75,65,15,two_rings,per_orientation,121.351544457224,15000
826,15,70,15,two_rings,per_orientation,42362044.4944912,15000
827,30,70,15,two_rings,per_orientation,339.764311719277,15000
828,45,70,15,two_rings,per_orientation,113.928964799697,15000
829,60,70,15,two_rings,per_orientation,103.060034546661,15000
830,75,70,15,two_rings,per_orientation,119.913076971606,15000
831,15,75,15,two_rings,per_orientation,42362044.4944912,15000
832,30,75,15,two_rings,per_orientation,339.764311719277,15000
833,45,75,15,two_rings,per_orientation,113.928964799697,15000
834,60,75,15,two_rings,per_orientation,103.060034546661,15000
835,75,75,15,two_rings,per_orientation,119.913076971606,15000
836,15,85,15,two_rings,per_orientation,42362044.4944912,15000
837,30,85,15,two_rings,per_orientation,339.764311719277,15000
838,45,85,15,two_rings,per_orientation,113.928964799697,15000
839,60,85,15,two_rings,per_orientation,103.060034546661,15000
840,75,85,15,two_rings,per_orientation,119.913076971606,15000
841,15,45,25,two_rings,per_orientation,Inf,25000
842,30,45,25,two_rings,per_orientation,Inf,25000
843,45,45,25,two_rings,per_orientation,Inf,25000
844,60,45,25,two_rings,per_orientation,Inf,25000
845,75,45,25,two_rings,per_orientation,Inf,25000
846,15,60,25,two_rings,per_orientation,Inf,25000
847,30,60,25,two_rings,per_orientation,Inf,25000
848,45,60,25,two_rings,per_orientation,Inf,25000
849,60,60,25,two_rings,per_orientation,Inf,25000
850,75,60,25,two_rings,per_orientation,Inf,25000
851,15,65,25,two_rings,per_orientation,87003400.2483059,25000
852,30,65,25,two_rings,per_orientation,265.225818975632,25000
853,45,65,25,two_rings,per_orientation,88.9351438379207,25000
854,60,65,25,two_rings,per_orientation,80.4508952920376,25000
855,75,65,25,two_rings,per_orientation,94.7296195746278,25000
856,15,70,25,two_rings,per_orientation,33067889.0585766,25000
857,30,70,25,two_rings,per_orientation,265.225818975632,25000
858,45,70,25,two_rings,per_orientation,88.9351438379207,25000
859,60,70,25,two_rings,per_orientation,80.4508952920375,25000
860,75,70,25,two_rings,per_orientation,93.6067221144988,25000
861,15,75,25,two_rings,per_orientation,33067889.0585766,25000
862,30,75,25,two_rings,per_orientation,265.225818975632,25000
863,45,75,25,two_rings,per_orientation,88.9351438379207,25000
864,60,75,25,two_rings,per_orientation,80.4508952920375,25000
865,75,75,25,two_rings,per_orientation,93.6067221144988,25000
866,15,85,25,two_rings,per_orientation,33067889.0585766,25000
867,30,85,25,two_rings,per_orientation,265.225818975632,25000
868,45,85,25,two_rings,per_orientation,88.9351438379207,25000
869,60,85,25,two_rings,per_orientation,80.4508952920375,25000
870,75,85,25,two_rings,per_orientation,93.6067221144988,25000
871,15,45,49,two_rings,per_orientation,Inf,49000
872,30,45,49,two_rings,per_orientation,Inf,49000
873,45,45,49,two_rings,per_orientation,Inf,49000
874,60,45,49,two_rings,per_orientation,Inf,49000
875,75,45,49,two_rings,per_orientation,Inf,49000
876,15,60,49,two_rings,per_orientation,Inf,49000
877,30,60,49,two_rings,per_orientation,Inf,49000
878,45,60,49,two_rings,per_orientation,Inf,49000
879,60,60,49,two_rings,per_orientation,Inf,49000
880,75,60,49,two_rings,per_orientation,Inf,49000
881,15,65,49,two_rings,per_orientation,60199244.0558288,49000
882,30,65,49,two_rings,per_orientation,190.54246420835,49000
883,45,65,49,two_rings,per_orientation,63.892559642912,49000
884,60,65,49,two_rings,per_orientation,57.7974581416066,49000
885,75,65,49,two_rings,per_orientation,68.0555531369726,49000
886,15,70,49,two_rings,per_orientation,23756158.8214802,49000
887,30,70,49,two_rings,per_orientation,190.54246420835,49000
888,45,70,49,two_rings,per_orientation,63.892559642912,49000
889,60,70,49,two_rings,per_orientation,57.7974581416066,49000
890,75,70,49,two_rings,per_orientation,67.2488429251519,49000
891,15,75,49,two_rings,per_orientation,23756158.8214802,49000
892,30,75,49,two_rings,per_orientation,190.54246420835,49000
893,45,75,49,two_rings,per_orientation,63.892559642912,49000
894,60,75,49,two_rings,per_orientation,57.7974581416066,49000
895,75,75,49,two_rings,per_orientation,67.2488429251519,49000
896,15,85,49,two_rings,per_orientation,23756158.8214802,49000
897,30,85,49,two_rings,per_orientation,190.54246420835,49000
898,45,85,49,two_rings,per_orientation,63.892559642912,49000
899,60,85,49,two_rings,per_orientation,57.7974581416066,49000
900,75,85,49,two_rings,per_orientation,67.2488429251519,49000
901,15,45,81,two_rings,per_orientation,Inf,81000
902,30,45,81,two_rings,per_orientation,Inf,81000
903,45,45,81,two_rings,per_orientation,Inf,81000
904,60,45,81,two_rings,per_orientation,Inf,81000
905,75,45,81,two_rings,per_orientation,Inf,81000
906,15,60,81,two_rings,per_orientation,Inf,81000
907,30,60,81,two_rings,per_orientation,Inf,81000
908,45,60,81,two_rings,per_orientation,Inf,81000
909,60,60,81,two_rings,per_orientation,Inf,81000
910,75,60,81,two_rings,per_orientation,Inf,81000
911,15,65,81,two_rings,per_orientation,47487802.3420011,81000
912,30,65,81,two_rings,per_orientation,148.554642092971,81000
913,45,65,81,two_rings,per_orientation,49.8132761951679,81000
914,60,65,81,two_rings,per_orientation,45.0613254802992,81000
915,75,65,81,two_rings,per_orientation,53.0589629531169,81000
916,15,70,81,two_rings,per_orientation,18521156.6975394,81000
917,30,70,81,two_rings,per_orientation,148.554642092971,81000
918,45,70,81,two_rings,per_orientation,49.8132761951679,81000
919,60,70,81,two_rings,per_orientation,45.0613254802991,81000
920,75,70,81,two_rings,per_orientation,52.4300180353995,81000
921,15,75,81,two_rings,per_orientation,18521156.6975394,81000
922,30,75,81,two_rings,per_orientation,148.554642092971,81000
923,45,75,81,two_rings,per_orientation,49.8132761951679,81000
924,60,75,81,two_rings,per_orientation,45.0613254802991,81000
925,75,75,81,two_rings,per_orientation,52.4300180353995,81000
926,15,85,81,two_rings,per_orientation,18521156.6975394,81000
927,30,85,81,two_rings,per_orientation,148.554642092971,81000
928,45,85,81,two_rings,per_orientation,49.8132761951679,81000
929,60,85,81,two_rings,per_orientation,45.0613254802991,81000
930,75,85,81,two_rings,per_orientation,52.4300180353995,81000
931,15,45,121,two_rings,per_orientation,Inf,121000
932,30,45,121,two_rings,per_orientation,Inf,121000
933,45,45,121,two_rings,per_orientation,Inf,121000
934,60,45,121,two_rings,per_orientation,Inf,121000
935,75,45,121,two_rings,per_orientation,Inf,121000
936,15,60,121,two_rings,per_orientation,Inf,121000
937,30,60,121,two_rings,per_orientation,Inf,121000
938,45,60,121,two_rings,per_orientation,Inf,121000
939,60,60,121,two_rings,per_orientation,Inf,121000
940,75,60,121,two_rings,per_orientation,Inf,121000
941,15,65,121,two_rings,per_orientation,38418465.4086394,121000
942,30,65,121,two_rings,per_orientation,121.692511801628,121000
943,45,65,121,two_rings,per_orientation,40.8058962252044,121000
944,60,65,121,two_rings,per_orientation,36.9132243087798,121000
945,75,65,121,two_rings,per_orientation,43.4647073185001,121000
946,15,70,121,two_rings,per_orientation,15172055.9707162,121000
947,30,70,121,two_rings,per_orientation,121.692511801628,121000
948,45,70,121,two_rings,per_orientation,40.8058962252044,121000
949,60,70,121,two_rings,per_orientation,36.9132243087798,121000
950,75,70,121,two_rings,per_orientation,42.9494898877042,121000
951,15,75,121,two_rings,per_orientation,15172055.9707162,121000
952,30,75,121,two_rings,per_orientation,121.692511801628,121000
953,45,75,121,two_rings,per_orientation,40.8058962252044,121000
