variant,region,pitch_mm,radii_mm,K,peb_median_m,peb_p95_m,peb_max_m,fraction_peb_1cm,fraction_peb_10cm,fraction_full_rank,minimum_visible_5sigma,config_json
pitch2.25,tile_ninth,2.25,"12,25",2,2.723710429048096,inf,inf,0.1750865051903114,0.3494809688581315,0.8034602076124567,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.012, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_prism,2.25,"12,25",2,2289.8369839845673,inf,inf,0.13356401384083044,0.26366782006920414,0.5930795847750865,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.012, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_core,2.25,"13,15",2,0.008545958206463257,0.03276252644024678,0.061705121322141655,0.6013840830449827,1.0,1.0,2,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.015], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_ninth,2.25,"13,15",2,0.015820128943984,172.62765717249974,inf,0.3439446366782007,0.6927335640138408,0.986159169550173,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.015], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_prism,2.25,"13,15",2,0.4765350903785311,inf,inf,0.22491349480968859,0.4685121107266436,0.8643598615916955,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.015], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_core,2.25,"13,17",2,0.0046291002633550345,0.0285898338585061,0.4227630514066375,0.8865051903114187,0.972318339100346,1.0,2,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.017], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_ninth,2.25,"13,17",2,0.010912325748409465,389.3074002427512,inf,0.4823529411764706,0.6124567474048442,0.986159169550173,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.017], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_prism,2.25,"13,17",2,0.783086853934473,inf,inf,0.3328719723183391,0.42422145328719724,0.8339100346020761,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.017], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_core,2.25,"13,20",2,0.005020650580794772,0.24598283390419112,2.610642383239306,0.7370242214532872,0.9141868512110727,1.0,2,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_ninth,2.25,"13,20",2,0.04817436994727829,21101.851916710268,inf,0.37993079584775086,0.5128027681660899,0.9584775086505191,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_prism,2.25,"13,20",2,13.32268202469481,inf,inf,0.26089965397923875,0.35778546712802767,0.7370242214532872,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_core,2.25,"13,25",2,0.012807266637078287,3.2764754328368872,47.04648176166007,0.42145328719723185,0.7785467128027682,1.0,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_ninth,2.25,"13,25",2,0.9397422953676601,inf,inf,0.2083044982698962,0.4076124567474048,0.7923875432525952,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_prism,2.25,"13,25",2,521.8060165502437,inf,inf,0.15570934256055363,0.29134948096885815,0.6096885813148789,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_core,2.25,"15,17",2,0.004582849288126496,0.022473615353731095,0.24180017025215333,0.8339100346020761,0.9889273356401385,1.0,2,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.017], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_ninth,2.25,"15,17",2,0.018720594203249025,101400.83685109473,inf,0.429757785467128,0.5709342560553633,0.9584775086505191,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.017], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_prism,2.25,"15,17",2,3.6455334382034974,inf,inf,0.3079584775086505,0.39930795847750866,0.784083044982699,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.017], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_core,2.25,"15,20",2,0.004097104591950562,0.023780424039460842,0.24201397029537738,0.8366782006920416,0.9889273356401385,1.0,2,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_ninth,2.25,"15,20",2,0.037897862887410955,124403.40338535258,inf,0.43529411764705883,0.5653979238754325,0.9584775086505191,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_prism,2.25,"15,20",2,41.83863488307609,inf,inf,0.30519031141868513,0.38269896193771624,0.7674740484429066,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_core,2.25,"15,25",2,0.0050369313178410865,0.16668350839698717,0.3706844549299239,0.6678200692041523,0.8782006920415225,1.0,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_ninth,2.25,"15,25",2,0.4868995570186117,inf,inf,0.3660899653979239,0.4186851211072664,0.889273356401384,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_prism,2.25,"15,25",2,3102.0516311023284,inf,inf,0.25259515570934254,0.3107266435986159,0.6761245674740485,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_core,2.25,"17,20",2,0.004017730698246275,0.08350802714889492,6.2424074555935425,0.6761245674740485,0.9584775086505191,1.0,2,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.017, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_ninth,2.25,"17,20",2,0.12116646537148548,48791770.12184082,inf,0.3633217993079585,0.4906574394463668,0.9584775086505191,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.017, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_prism,2.25,"17,20",2,232.0470531270302,inf,inf,0.23875432525951557,0.3356401384083045,0.7730103806228373,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.017, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_core,2.25,"17,25",2,0.004689052289486774,0.7402873354529534,84.97868286560916,0.68719723183391,0.784083044982699,1.0,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.017, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_ninth,2.25,"17,25",2,1.5692033009102628,inf,inf,0.36885813148788926,0.4186851211072664,0.916955017301038,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.017, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_prism,2.25,"17,25",2,8614.246816816918,inf,inf,0.24152249134948098,0.30242214532871975,0.701038062283737,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.017, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_core,2.25,"20,25",2,0.009603540797484721,4.334682237509109,597.2591712540266,0.5128027681660899,0.742560553633218,1.0,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.02, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_ninth,2.25,"20,25",2,4.889513026386033,45613808647.3814,inf,0.28027681660899656,0.40484429065743943,0.9584775086505191,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.02, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_prism,2.25,"20,25",2,33304.069781799335,inf,inf,0.18892733564013842,0.27474048442906573,0.7342560553633218,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.02, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_core,2.25,"10,11,12,13,15,17,20,25",8,0.002734858021687392,0.011282447718163084,0.047144366759333624,0.9418685121107266,1.0,1.0,3,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.01, 0.011, 0.012, 0.013, 0.015, 0.017, 0.02, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_ninth,2.25,"10,11,12,13,15,17,20,25",8,0.006381765162676766,4.120574709167415,15466.870405691488,0.5709342560553633,0.7951557093425605,1.0,2,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.01, 0.011, 0.012, 0.013, 0.015, 0.017, 0.02, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.25,tile_prism,2.25,"10,11,12,13,15,17,20,25",8,0.04680749734592579,inf,inf,0.40207612456747405,0.5570934256055363,0.9474048442906574,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.00225, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.01, 0.011, 0.012, 0.013, 0.015, 0.017, 0.02, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_core,2.5,11,1,inf,inf,inf,0.0,0.0,0.2996539792387543,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.011], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_ninth,2.5,11,1,inf,inf,inf,0.0,0.0,0.29411764705882354,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.011], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_prism,2.5,11,1,inf,inf,inf,0.0,0.0,0.1944636678200692,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.011], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_core,2.5,12,1,3786.419549922461,inf,inf,0.0,0.0,0.7923875432525952,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.012], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_ninth,2.5,12,1,76450.41829616165,inf,inf,0.0,0.0,0.5847750865051903,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.012], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_prism,2.5,12,1,inf,inf,inf,0.0,0.0,0.4380622837370242,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.012], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_core,2.5,13,1,18.20294453809096,3340.386214336817,15275.006340649035,0.0,0.011072664359861591,1.0,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_ninth,2.5,13,1,374.2525471412886,inf,inf,0.0,0.011072664359861591,0.8560553633217993,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_prism,2.5,13,1,17910.54845030609,inf,inf,0.0,0.008304498269896194,0.5875432525951557,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_core,2.5,15,1,0.13560539651714276,2.909686042153108,7.193077197861749,0.045674740484429065,0.4380622837370242,1.0,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_ninth,2.5,15,1,1.449334007926627,inf,inf,0.02906574394463668,0.23321799307958477,0.8034602076124567,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_prism,2.5,15,1,4812.968607656574,inf,inf,0.020761245674740483,0.1695501730103806,0.6069204152249135,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_core,2.5,17,1,0.010434138169505886,13.015396923075121,33.97316547755801,0.4685121107266436,0.7619377162629758,1.0,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.017], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_ninth,2.5,17,1,13.477710908339473,inf,inf,0.24982698961937716,0.4186851211072664,0.8615916955017301,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.017], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
