BaseIndex,HalfAngle_deg,FOV_deg,K,Pattern,Budget,RequiredArea_mm2,TotalSamples,Area_mm2,RMS_full_cm,RMS_conditional_cm,Worst_cm,RegularCoverage_percent,TargetCoverage_percent,Feasible
892,30,75,49,two_rings,per_orientation,476.356160520875,49000,50,11.3105723929542,11.3105723929542,101.064670889795,100,35.41842772612,0
892,30,75,49,two_rings,per_orientation,476.356160520875,49000,75.4,7.50037957092453,7.50037957092453,67.019012526389,100,47.5908706677937,0
892,30,75,49,two_rings,per_orientation,476.356160520875,49000,100,5.6552861964771,5.6552861964771,50.5323354448973,100,55.3677092138631,0
892,30,75,49,two_rings,per_orientation,476.356160520875,49000,125,4.52422895718168,4.52422895718168,40.4258683559179,100,65.1732882502113,0
892,30,75,49,two_rings,per_orientation,476.356160520875,49000,150,3.7701907976514,3.7701907976514,33.6882236299315,100,71.9357565511412,0
893,45,75,49,two_rings,per_orientation,159.73139910728,49000,25,6.72812317991711,6.72812317991711,21.6460929546707,100,15.6382079459003,0
893,45,75,49,two_rings,per_orientation,159.73139910728,49000,50,3.36406158995855,3.36406158995855,10.8230464773353,100,38.4615384615385,0
893,45,75,49,two_rings,per_orientation,159.73139910728,49000,75.4,2.23081007291681,2.23081007291681,7.17708652343192,100,60.4395604395604,0
893,45,75,49,two_rings,per_orientation,159.73139910728,49000,100,1.68203079497928,1.68203079497928,5.41152323866767,100,78.3601014370245,0
893,45,75,49,two_rings,per_orientation,159.73139910728,49000,125,1.34562463598342,1.34562463598342,4.32921859093414,100,89.1800507185123,0
893,45,75,49,two_rings,per_orientation,159.73139910728,49000,150,1.12135386331952,1.12135386331952,3.60768215911178,100,93.5756551141167,0
894,60,75,49,two_rings,per_orientation,144.493645354016,49000,25,6.63607119686551,6.63607119686551,17.2014360920206,100,12.5105663567202,0
894,60,75,49,two_rings,per_orientation,144.493645354016,49000,50,3.31803559843275,3.31803559843275,8.60071804601028,100,34.5731191885038,0
894,60,75,49,two_rings,per_orientation,144.493645354016,49000,75.4,2.20028885837716,2.20028885837716,5.70339392971504,100,57.396449704142,0
894,60,75,49,two_rings,per_orientation,144.493645354016,49000,100,1.65901779921638,1.65901779921638,4.30035902300514,100,75.9932375316991,0
894,60,75,49,two_rings,per_orientation,144.493645354016,49000,125,1.3272142393731,1.3272142393731,3.44028721840411,100,88.1656804733728,0
894,60,75,49,two_rings,per_orientation,144.493645354016,49000,150,1.10601186614425,1.10601186614425,2.86690601533676,100,95.6043956043956,1
895,75,75,49,two_rings,per_orientation,168.12210731288,49000,25,7.46821000162692,7.46821000162692,19.0139174888597,100,10.7354184277261,0
895,75,75,49,two_rings,per_orientation,168.12210731288,49000,50,3.73410500081346,3.73410500081346,9.50695874442984,100,28.4868977176669,0
895,75,75,49,two_rings,per_orientation,168.12210731288,49000,75.4,2.47619695014155,2.47619695014155,6.30434930001979,100,51.2256973795435,0
895,75,75,49,two_rings,per_orientation,168.12210731288,49000,100,1.86705250040673,1.86705250040673,4.75347937221492,100,67.8782755705833,0
895,75,75,49,two_rings,per_orientation,168.12210731288,49000,125,1.49364200032538,1.49364200032538,3.80278349777194,100,81.4032121724429,0
895,75,75,49,two_rings,per_orientation,168.12210731288,49000,150,1.24470166693782,1.24470166693782,3.16898624814328,100,90.5325443786982,0
896,15,85,49,two_rings,per_orientation,59390397.0537005,49000,25,4751231.76429604,4751231.76429604,77978931.2240604,100,11.7497886728656,0
896,15,85,49,two_rings,per_orientation,59390397.0537005,49000,50,2375615.88214802,2375615.88214802,38989465.6120302,100,15.1310228233305,0
896,15,85,49,two_rings,per_orientation,59390397.0537005,49000,75.4,1575342.09691513,1575342.09691513,25855083.2971022,100,18.5122569737954,0
896,15,85,49,two_rings,per_orientation,59390397.0537005,49000,100,1187807.94107401,1187807.94107401,19494732.8060151,100,21.5553677092139,0
896,15,85,49,two_rings,per_orientation,59390397.0537005,49000,125,950246.352859208,950246.352859208,15595786.2448121,100,22.2316145393068,0
896,15,85,49,two_rings,per_orientation,59390397.0537005,49000,150,791871.960716007,791871.960716007,12996488.5373434,100,24.9366018596788,0
897,30,85,49,two_rings,per_orientation,476.356160520875,49000,25,22.6211447859084,22.6211447859084,202.129341779589,100,16.4835164835165,0
897,30,85,49,two_rings,per_orientation,476.356160520875,49000,50,11.3105723929542,11.3105723929542,101.064670889795,100,35.41842772612,0
897,30,85,49,two_rings,per_orientation,476.356160520875,49000,75.4,7.50037957092453,7.50037957092453,67.019012526389,100,47.5908706677937,0
897,30,85,49,two_rings,per_orientation,476.356160520875,49000,100,5.6552861964771,5.6552861964771,50.5323354448973,100,55.3677092138631,0
897,30,85,49,two_rings,per_orientation,476.356160520875,49000,125,4.52422895718168,4.52422895718168,40.4258683559179,100,65.1732882502113,0
897,30,85,49,two_rings,per_orientation,476.356160520875,49000,150,3.7701907976514,3.7701907976514,33.6882236299315,100,71.9357565511412,0
898,45,85,49,two_rings,per_orientation,159.73139910728,49000,25,6.72812317991711,6.72812317991711,21.6460929546707,100,15.6382079459003,0
898,45,85,49,two_rings,per_orientation,159.73139910728,49000,50,3.36406158995855,3.36406158995855,10.8230464773353,100,38.4615384615385,0
898,45,85,49,two_rings,per_orientation,159.73139910728,49000,75.4,2.23081007291681,2.23081007291681,7.17708652343192,100,60.4395604395604,0
898,45,85,49,two_rings,per_orientation,159.73139910728,49000,100,1.68203079497928,1.68203079497928,5.41152323866767,100,78.3601014370245,0
898,45,85,49,two_rings,per_orientation,159.73139910728,49000,125,1.34562463598342,1.34562463598342,4.32921859093414,100,89.1800507185123,0
898,45,85,49,two_rings,per_orientation,159.73139910728,49000,150,1.12135386331952,1.12135386331952,3.60768215911178,100,93.5756551141167,0
899,60,85,49,two_rings,per_orientation,144.493645354016,49000,25,6.63607119686551,6.63607119686551,17.2014360920206,100,12.5105663567202,0
899,60,85,49,two_rings,per_orientation,144.493645354016,49000,50,3.31803559843275,3.31803559843275,8.60071804601028,100,34.5731191885038,0
899,60,85,49,two_rings,per_orientation,144.493645354016,49000,75.4,2.20028885837716,2.20028885837716,5.70339392971504,100,57.396449704142,0
899,60,85,49,two_rings,per_orientation,144.493645354016,49000,100,1.65901779921638,1.65901779921638,4.30035902300514,100,75.9932375316991,0
899,60,85,49,two_rings,per_orientation,144.493645354016,49000,125,1.3272142393731,1.3272142393731,3.44028721840411,100,88.1656804733728,0
899,60,85,49,two_rings,per_orientation,144.493645354016,49000,150,1.10601186614425,1.10601186614425,2.86690601533676,100,95.6043956043956,1
900,75,85,49,two_rings,per_orientation,168.12210731288,49000,25,7.46821000162692,7.46821000162692,19.0139174888597,100,10.7354184277261,0
900,75,85,49,two_rings,per_orientation,168.12210731288,49000,50,3.73410500081346,3.73410500081346,9.50695874442984,100,28.4868977176669,0
900,75,85,49,two_rings,per_orientation,168.12210731288,49000,75.4,2.47619695014155,2.47619695014155,6.30434930001979,100,51.2256973795435,0
900,75,85,49,two_rings,per_orientation,168.12210731288,49000,100,1.86705250040673,1.86705250040673,4.75347937221492,100,67.8782755705833,0
900,75,85,49,two_rings,per_orientation,168.12210731288,49000,125,1.49364200032538,1.49364200032538,3.80278349777194,100,81.4032121724429,0
900,75,85,49,two_rings,per_orientation,168.12210731288,49000,150,1.24470166693782,1.24470166693782,3.16898624814328,100,90.5325443786982,0
901,15,45,81,two_rings,per_orientation,Inf,81000,25,Inf,8422.2423727993,Inf,81.0650887573965,11.7497886728656,0
901,15,45,81,two_rings,per_orientation,Inf,81000,50,Inf,4211.12118639965,Inf,81.0650887573965,17.497886728656,0
901,15,45,81,two_rings,per_orientation,Inf,81000,75.4,Inf,2792.52068063637,Inf,81.0650887573965,21.5553677092139,0
901,15,45,81,two_rings,per_orientation,Inf,81000,100,Inf,2105.56059319983,Inf,81.0650887573965,23.9222316145393,0
901,15,45,81,two_rings,per_orientation,Inf,81000,125,Inf,1684.44847455986,Inf,81.0650887573965,25.2747252747253,0
901,15,45,81,two_rings,per_orientation,Inf,81000,150,Inf,1403.70706213322,Inf,81.0650887573965,27.6415891800507,0
902,30,45,81,two_rings,per_orientation,Inf,81000,25,Inf,29.1092171760723,Inf,81.0650887573965,21.5553677092139,0
902,30,45,81,two_rings,per_orientation,Inf,81000,50,Inf,14.5546085880362,Inf,81.0650887573965,38.123415046492,0
902,30,45,81,two_rings,per_orientation,Inf,81000,75.4,Inf,9.65159720692053,Inf,81.0650887573965,51.6483516483517,0
902,30,45,81,two_rings,per_orientation,Inf,81000,100,Inf,7.27730429401808,Inf,81.0650887573965,59.0870667793745,0
902,30,45,81,two_rings,per_orientation,Inf,81000,125,Inf,5.82184343521446,Inf,81.0650887573965,65.5114116652578,0
902,30,45,81,two_rings,per_orientation,Inf,81000,150,Inf,4.85153619601205,Inf,81.0650887573965,68.2163989856298,0
903,45,45,81,two_rings,per_orientation,Inf,81000,25,Inf,12.0200549183033,Inf,81.0650887573965,20.3719357565511,0
903,45,45,81,two_rings,per_orientation,Inf,81000,50,Inf,6.01002745915166,Inf,81.0650887573965,42.1808960270499,0
903,45,45,81,two_rings,per_orientation,Inf,81000,75.4,Inf,3.98542934957007,Inf,81.0650887573965,59.7633136094675,0
903,45,45,81,two_rings,per_orientation,Inf,81000,100,Inf,3.00501372957583,Inf,81.0650887573965,70.2451394759087,0
903,45,45,81,two_rings,per_orientation,Inf,81000,125,Inf,2.40401098366066,Inf,81.0650887573965,73.6263736263736,0
903,45,45,81,two_rings,per_orientation,Inf,81000,150,Inf,2.00334248638389,Inf,81.0650887573965,75.6551141166526,0
904,60,45,81,two_rings,per_orientation,Inf,81000,25,Inf,10.3337372303476,Inf,81.0650887573965,15.2155536770921,0
904,60,45,81,two_rings,per_orientation,Inf,81000,50,Inf,5.16686861517379,Inf,81.0650887573965,34.6576500422654,0
904,60,45,81,two_rings,per_orientation,Inf,81000,75.4,Inf,3.42630544772798,Inf,81.0650887573965,53.8461538461538,0
904,60,45,81,two_rings,per_orientation,Inf,81000,100,Inf,2.5834343075869,Inf,81.0650887573965,67.2020287404903,0
904,60,45,81,two_rings,per_orientation,Inf,81000,125,Inf,2.06674744606952,Inf,81.0650887573965,72.9501267962806,0
904,60,45,81,two_rings,per_orientation,Inf,81000,150,Inf,1.72228953839126,Inf,81.0650887573965,76.1622992392223,0
905,75,45,81,two_rings,per_orientation,Inf,81000,25,Inf,10.6154034739578,Inf,81.0650887573965,12.0879120879121,0
905,75,45,81,two_rings,per_orientation,Inf,81000,50,Inf,5.3077017369789,Inf,81.0650887573965,27.4725274725275,0
905,75,45,81,two_rings,per_orientation,Inf,81000,75.4,Inf,3.51969611205497,Inf,81.0650887573965,44.5477599323753,0
905,75,45,81,two_rings,per_orientation,Inf,81000,100,Inf,2.65385086848945,Inf,81.0650887573965,59.7633136094675,0
905,75,45,81,two_rings,per_orientation,Inf,81000,125,Inf,2.12308069479156,Inf,81.0650887573965,70.414201183432,0
905,75,45,81,two_rings,per_orientation,Inf,81000,150,Inf,1.7692339123263,Inf,81.0650887573965,74.9788672865596,0
906,15,60,81,two_rings,per_orientation,Inf,81000,25,Inf,373414375.807408,Inf,99.6618765849535,11.7497886728656,0
906,15,60,81,two_rings,per_orientation,Inf,81000,50,Inf,186707187.903704,Inf,99.6618765849535,17.497886728656,0
906,15,60,81,two_rings,per_orientation,Inf,81000,75.4,Inf,123811132.562138,Inf,99.6618765849535,21.5553677092139,0
906,15,60,81,two_rings,per_orientation,Inf,81000,100,Inf,93353593.951852,Inf,99.6618765849535,23.9222316145393,0
906,15,60,81,two_rings,per_orientation,Inf,81000,125,Inf,74682875.1614816,Inf,99.6618765849535,25.2747252747253,0
906,15,60,81,two_rings,per_orientation,Inf,81000,150,Inf,62235729.3012347,Inf,99.6618765849535,27.6415891800507,0
907,30,60,81,two_rings,per_orientation,Inf,81000,25,Inf,2482.40701346478,Inf,99.6618765849535,21.5553677092139,0
907,30,60,81,two_rings,per_orientation,Inf,81000,50,Inf,1241.20350673239,Inf,99.6618765849535,39.4759087066779,0
907,30,60,81,two_rings,per_orientation,Inf,81000,75.4,Inf,823.079248496279,Inf,99.6618765849535,55.3677092138631,0
907,30,60,81,two_rings,per_orientation,Inf,81000,100,Inf,620.601753366194,Inf,99.6618765849535,65.8495350803043,0
907,30,60,81,two_rings,per_orientation,Inf,81000,125,Inf,496.481402692956,Inf,99.6618765849535,74.6407438715131,0
907,30,60,81,two_rings,per_orientation,Inf,81000,150,Inf,413.73450224413,Inf,99.6618765849535,79.0363482671175,0
908,45,60,81,two_rings,per_orientation,Inf,81000,25,Inf,277.935393274596,Inf,99.6618765849535,22.4006762468301,0
908,45,60,81,two_rings,per_orientation,Inf,81000,50,Inf,138.967696637298,Inf,99.6618765849535,51.6483516483517,0
908,45,60,81,two_rings,per_orientation,Inf,81000,75.4,Inf,92.1536449849455,Inf,99.6618765849535,75.3169907016061,0
908,45,60,81,two_rings,per_orientation,Inf,81000,100,Inf,69.4838483186489,Inf,99.6618765849535,88.5038038884193,0
908,45,60,81,two_rings,per_orientation,Inf,81000,125,Inf,55.5870786549192,Inf,99.6618765849535,93.2375316990702,0
908,45,60,81,two_rings,per_orientation,Inf,81000,150,Inf,46.322565545766,Inf,99.6618765849535,96.4497041420118,0
909,60,60,81,two_rings,per_orientation,Inf,81000,25,Inf,133.336627286144,Inf,99.6618765849535,18.9349112426036,0
909,60,60,81,two_rings,per_orientation,Inf,81000,50,Inf,66.668313643072,Inf,99.6618765849535,47.5063398140321,0
909,60,60,81,two_rings,per_orientation,Inf,81000,75.4,Inf,44.2097570577401,Inf,99.6618765849535,71.9357565511412,0
909,60,60,81,two_rings,per_orientation,Inf,81000,100,Inf,33.334156821536,Inf,99.6618765849535,88.1656804733728,0
909,60,60,81,two_rings,per_orientation,Inf,81000,125,Inf,26.6673254572288,Inf,99.6618765849535,94.2519019442096,0
909,60,60,81,two_rings,per_orientation,Inf,81000,150,Inf,22.2227712143573,Inf,99.6618765849535,97.2950126796281,0
910,75,60,81,two_rings,per_orientation,Inf,81000,25,Inf,97.2829203981157,Inf,99.6618765849535,15.8072696534235,0
910,75,60,81,two_rings,per_orientation,Inf,81000,50,Inf,48.6414601990579,Inf,99.6618765849535,41.3355874894336,0
910,75,60,81,two_rings,per_orientation,Inf,81000,75.4,Inf,32.2556102115768,Inf,99.6618765849535,63.8207945900254,0
910,75,60,81,two_rings,per_orientation,Inf,81000,100,Inf,24.3207300995289,Inf,99.6618765849535,80.72696534235,0
910,75,60,81,two_rings,per_orientation,Inf,81000,125,Inf,19.4565840796231,Inf,99.6618765849535,91.5469146238377,0
910,75,60,81,two_rings,per_orientation,Inf,81000,150,Inf,16.2138200663526,Inf,99.6618765849535,95.9425190194421,0
911,15,65,81,two_rings,per_orientation,118719505.855003,81000,25,9497560.46840021,9497560.46840021,164537998.485187,100,11.7497886728656,0
911,15,65,81,two_rings,per_orientation,118719505.855003,81000,50,4748780.23420011,4748780.23420011,82268999.2425937,100,17.497886728656,0
911,15,65,81,two_rings,per_orientation,118719505.855003,81000,75.4,3149058.51074278,3149058.51074278,54555039.2855396,100,21.5553677092139,0
911,15,65,81,two_rings,per_orientation,118719505.855003,81000,100,2374390.11710005,2374390.11710005,41134499.6212969,100,23.9222316145393,0
911,15,65,81,two_rings,per_orientation,118719505.855003,81000,125,1899512.09368004,1899512.09368004,32907599.6970375,100,25.2747252747253,0
911,15,65,81,two_rings,per_orientation,118719505.855003,81000,150,1582926.74473337,1582926.74473337,27422999.7475312,100,27.6415891800507,0
912,30,65,81,two_rings,per_orientation,371.386605232428,81000,25,28.2114251370387,28.2114251370387,405.478302558368,100,21.5553677092139,0
912,30,65,81,two_rings,per_orientation,371.386605232428,81000,50,14.1057125685194,14.1057125685194,202.739151279184,100,39.4759087066779,0
912,30,65,81,two_rings,per_orientation,371.386605232428,81000,75.4,9.35392080140542,9.35392080140542,134.442408010069,100,55.3677092138631,0
912,30,65,81,two_rings,per_orientation,371.386605232428,81000,100,7.05285628425968,7.05285628425968,101.369575639592,100,65.8495350803043,0
912,30,65,81,two_rings,per_orientation,371.386605232428,81000,125,5.64228502740775,5.64228502740775,81.0956605116736,100,74.6407438715131,0
912,30,65,81,two_rings,per_orientation,371.386605232428,81000,150,4.70190418950646,4.70190418950646,67.5797170930613,100,79.0363482671175,0
913,45,65,81,two_rings,per_orientation,124.53319048792,81000,25,5.65934751421841,5.65934751421841,39.3082635492733,100,22.4006762468301,0
913,45,65,81,two_rings,per_orientation,124.53319048792,81000,50,2.8296737571092,2.8296737571092,19.6541317746366,100,51.6483516483517,0
913,45,65,81,two_rings,per_orientation,124.53319048792,81000,75.4,1.87644148349417,1.87644148349417,13.033243882385,100,76.669484361792,0
913,45,65,81,two_rings,per_orientation,124.53319048792,81000,100,1.4148368785546,1.4148368785546,9.82706588731832,100,89.1800507185123,0
913,45,65,81,two_rings,per_orientation,124.53319048792,81000,125,1.13186950284368,1.13186950284368,7.86165270985466,100,95.6043956043956,1
913,45,65,81,two_rings,per_orientation,124.53319048792,81000,150,0.943224585703068,0.943224585703068,6.55137725821221,100,97.6331360946746,1
914,60,65,81,two_rings,per_orientation,112.653313700748,81000,25,5.26714365376267,5.26714365376267,18.5942164486574,100,18.9349112426036,0
914,60,65,81,two_rings,per_orientation,112.653313700748,81000,50,2.63357182688134,2.63357182688134,9.29710822432871,100,48.8588334742181,0
914,60,65,81,two_rings,per_orientation,112.653313700748,81000,75.4,1.7464004157038,1.7464004157038,6.16519113019145,100,73.6263736263736,0
914,60,65,81,two_rings,per_orientation,112.653313700748,81000,100,1.31678591344067,1.31678591344067,4.64855411216436,100,89.8562975486052,0
914,60,65,81,two_rings,per_orientation,112.653313700748,81000,125,1.05342873075253,1.05342873075253,3.71884328973149,100,96.2806424344886,1
914,60,65,81,two_rings,per_orientation,112.653313700748,81000,150,0.877857275627112,0.877857275627112,3.09903607477624,100,99.323753169907,1
915,75,65,81,two_rings,per_orientation,132.647407382792,81000,25,5.86662861163853,5.86662861163853,14.824045905409,100,15.8072696534235,0
915,75,65,81,two_rings,per_orientation,132.647407382792,81000,50,2.93331430581927,2.93331430581927,7.41202295270451,100,42.0118343195266,0
915,75,65,81,two_rings,per_orientation,132.647407382792,81000,75.4,1.94516863781118,1.94516863781118,4.91513458402156,100,64.8351648351648,0
915,75,65,81,two_rings,per_orientation,132.647407382792,81000,100,1.46665715290963,1.46665715290963,3.70601147635225,100,82.7557058326289,0
915,75,65,81,two_rings,per_orientation,132.647407382792,81000,125,1.17332572232771,1.17332572232771,2.9648091810818,100,93.5756551141167,0
915,75,65,81,two_rings,per_orientation,132.647407382792,81000,150,0.977771435273089,0.977771435273089,2.47067431756817,100,97.6331360946746,1
916,15,70,81,two_rings,per_orientation,46302891.7438484,81000,25,3704231.33950787,3704231.33950787,60795174.7294964,100,11.7497886728656,0
916,15,70,81,two_rings,per_orientation,46302891.7438484,81000,50,1852115.66975394,1852115.66975394,30397587.3647482,100,17.497886728656,0
916,15,70,81,two_rings,per_orientation,46302891.7438484,81000,75.4,1228193.41495619,1228193.41495619,20157551.3028834,100,21.5553677092139,0
916,15,70,81,two_rings,per_orientation,46302891.7438484,81000,100,926057.834876968,926057.834876968,15198793.6823741,100,23.9222316145393,0
916,15,70,81,two_rings,per_orientation,46302891.7438484,81000,125,740846.267901575,740846.267901575,12159034.9458993,100,25.2747252747253,0
916,15,70,81,two_rings,per_orientation,46302891.7438484,81000,150,617371.889917979,617371.889917979,10132529.1215827,100,27.6415891800507,0
917,30,70,81,two_rings,per_orientation,371.386605232428,81000,25,17.6363412512039,17.6363412512039,157.587764207414,100,21.5553677092139,0
917,30,70,81,two_rings,per_orientation,371.386605232428,81000,50,8.81817062560195,8.81817062560195,78.793882103707,100,39.4759087066779,0
917,30,70,81,two_rings,per_orientation,371.386605232428,81000,75.4,5.84759325305169,5.84759325305169,52.2505849494079,100,55.3677092138631,0
917,30,70,81,two_rings,per_orientation,371.386605232428,81000,100,4.40908531280097,4.40908531280097,39.3969410518535,100,65.8495350803043,0
917,30,70,81,two_rings,per_orientation,371.386605232428,81000,125,3.52726825024078,3.52726825024078,31.5175528414828,100,74.6407438715131,0
917,30,70,81,two_rings,per_orientation,371.386605232428,81000,150,2.93939020853398,2.93939020853398,26.2646273679023,100,79.0363482671175,0
918,45,70,81,two_rings,per_orientation,124.53319048792,81000,25,5.24552571395791,5.24552571395791,16.8761660615706,100,22.4006762468301,0
918,45,70,81,two_rings,per_orientation,124.53319048792,81000,50,2.62276285697895,2.62276285697895,8.4380830307853,100,51.6483516483517,0
918,45,70,81,two_rings,per_orientation,124.53319048792,81000,75.4,1.73923266377915,1.73923266377915,5.59554577638283,100,76.669484361792,0
918,45,70,81,two_rings,per_orientation,124.53319048792,81000,100,1.31138142848948,1.31138142848948,4.21904151539265,100,89.1800507185123,0
918,45,70,81,two_rings,per_orientation,124.53319048792,81000,125,1.04910514279158,1.04910514279158,3.37523321231412,100,95.6043956043956,1
918,45,70,81,two_rings,per_orientation,124.53319048792,81000,150,0.874254285659651,0.874254285659651,2.8126943435951,100,97.6331360946746,1
919,60,70,81,two_rings,per_orientation,112.653313700748,81000,25,5.17375924227837,5.17375924227837,13.4109608455015,100,18.9349112426036,0
919,60,70,81,two_rings,per_orientation,112.653313700748,81000,50,2.58687962113919,2.58687962113919,6.70548042275074,100,48.8588334742181,0
919,60,70,81,two_rings,per_orientation,112.653313700748,81000,75.4,1.71543741454853,1.71543741454853,4.4466050548745,100,73.6263736263736,0
919,60,70,81,two_rings,per_orientation,112.653313700748,81000,100,1.29343981056959,1.29343981056959,3.35274021137537,100,89.8562975486052,0
919,60,70,81,two_rings,per_orientation,112.653313700748,81000,125,1.03475184845567,1.03475184845567,2.6821921691003,100,96.6187658495351,1
919,60,70,81,two_rings,per_orientation,112.653313700748,81000,150,0.862293207046396,0.862293207046396,2.23516014091691,100,99.6618765849535,1
920,75,70,81,two_rings,per_orientation,131.075045088499,81000,25,5.82252934162114,5.82252934162114,14.824045905409,100,15.8072696534235,0
920,75,70,81,two_rings,per_orientation,131.075045088499,81000,50,2.91126467081057,2.91126467081057,7.41202295270451,100,42.0118343195266,0
920,75,70,81,two_rings,per_orientation,131.075045088499,81000,75.4,1.93054686393274,1.93054686393274,4.91513458402156,100,65.5114116652578,0
920,75,70,81,two_rings,per_orientation,131.075045088499,81000,100,1.45563233540529,1.45563233540529,3.70601147635225,100,83.0938292476754,0
920,75,70,81,two_rings,per_orientation,131.075045088499,81000,125,1.16450586832423,1.16450586832423,2.9648091810818,100,93.9137785291632,0
920,75,70,81,two_rings,per_orientation,131.075045088499,81000,150,0.970421556936857,0.970421556936857,2.47067431756817,100,97.9712595097211,1
921,15,75,81,two_rings,per_orientation,46302891.7438484,81000,25,3704231.33950787,3704231.33950787,60795174.7294964,100,11.7497886728656,0
921,15,75,81,two_rings,per_orientation,46302891.7438484,81000,50,1852115.66975394,1852115.66975394,30397587.3647482,100,17.497886728656,0
921,15,75,81,two_rings,per_orientation,46302891.7438484,81000,75.4,1228193.41495619,1228193.41495619,20157551.3028834,100,21.5553677092139,0
921,15,75,81,two_rings,per_orientation,46302891.7438484,81000,100,926057.834876968,926057.834876968,15198793.6823741,100,23.9222316145393,0
921,15,75,81,two_rings,per_orientation,46302891.7438484,81000,125,740846.267901575,740846.267901575,12159034.9458993,100,25.2747252747253,0
921,15,75,81,two_rings,per_orientation,46302891.7438484,81000,150,617371.889917979,617371.889917979,10132529.1215827,100,27.6415891800507,0
922,30,75,81,two_rings,per_orientation,371.386605232428,81000,25,17.6363412512039,17.6363412512039,157.587764207414,100,21.5553677092139,0
922,30,75,81,two_rings,per_orientation,371.386605232428,81000,50,8.81817062560195,8.81817062560195,78.793882103707,100,39.4759087066779,0
922,30,75,81,two_rings,per_orientation,371.386605232428,81000,75.4,5.84759325305169,5.84759325305169,52.2505849494079,100,55.3677092138631,0
922,30,75,81,two_rings,per_orientation,371.386605232428,81000,100,4.40908531280097,4.40908531280097,39.3969410518535,100,65.8495350803043,0
922,30,75,81,two_rings,per_orientation,371.386605232428,81000,125,3.52726825024078,3.52726825024078,31.5175528414828,100,74.6407438715131,0
922,30,75,81,two_rings,per_orientation,371.386605232428,81000,150,2.93939020853398,2.93939020853398,26.2646273679023,100,79.0363482671175,0
923,45,75,81,two_rings,per_orientation,124.53319048792,81000,25,5.24552571395791,5.24552571395791,16.8761660615706,100,22.4006762468301,0
923,45,75,81,two_rings,per_orientation,124.53319048792,81000,50,2.62276285697895,2.62276285697895,8.4380830307853,100,51.6483516483517,0
923,45,75,81,two_rings,per_orientation,124.53319048792,81000,75.4,1.73923266377915,1.73923266377915,5.59554577638283,100,76.669484361792,0
923,45,75,81,two_rings,per_orientation,124.53319048792,81000,100,1.31138142848948,1.31138142848948,4.21904151539265,100,89.1800507185123,0
923,45,75,81,two_rings,per_orientation,124.53319048792,81000,125,1.04910514279158,1.04910514279158,3.37523321231412,100,95.6043956043956,1
923,45,75,81,two_rings,per_orientation,124.53319048792,81000,150,0.874254285659651,0.874254285659651,2.8126943435951,100,97.6331360946746,1
924,60,75,81,two_rings,per_orientation,112.653313700748,81000,25,5.17375924227837,5.17375924227837,13.4109608455015,100,18.9349112426036,0
924,60,75,81,two_rings,per_orientation,112.653313700748,81000,50,2.58687962113919,2.58687962113919,6.70548042275074,100,48.8588334742181,0
924,60,75,81,two_rings,per_orientation,112.653313700748,81000,75.4,1.71543741454853,1.71543741454853,4.4466050548745,100,73.6263736263736,0
924,60,75,81,two_rings,per_orientation,112.653313700748,81000,100,1.29343981056959,1.29343981056959,3.35274021137537,100,89.8562975486052,0
924,60,75,81,two_rings,per_orientation,112.653313700748,81000,125,1.03475184845567,1.03475184845567,2.6821921691003,100,96.6187658495351,1
924,60,75,81,two_rings,per_orientation,112.653313700748,81000,150,0.862293207046396,0.862293207046396,2.23516014091691,100,99.6618765849535,1
925,75,75,81,two_rings,per_orientation,131.075045088499,81000,25,5.82252934162114,5.82252934162114,14.824045905409,100,15.8072696534235,0
925,75,75,81,two_rings,per_orientation,131.075045088499,81000,50,2.91126467081057,2.91126467081057,7.41202295270451,100,42.0118343195266,0
925,75,75,81,two_rings,per_orientation,131.075045088499,81000,75.4,1.93054686393274,1.93054686393274,4.91513458402156,100,65.5114116652578,0
925,75,75,81,two_rings,per_orientation,131.075045088499,81000,100,1.45563233540529,1.45563233540529,3.70601147635225,100,83.0938292476754,0
925,75,75,81,two_rings,per_orientation,131.075045088499,81000,125,1.16450586832423,1.16450586832423,2.9648091810818,100,93.9137785291632,0
925,75,75,81,two_rings,per_orientation,131.075045088499,81000,150,0.970421556936857,0.970421556936857,2.47067431756817,100,97.9712595097211,1
926,15,85,81,two_rings,per_orientation,46302891.7438484,81000,25,3704231.33950787,3704231.33950787,60795174.7294964,100,11.7497886728656,0
926,15,85,81,two_rings,per_orientation,46302891.7438484,81000,50,1852115.66975394,1852115.66975394,30397587.3647482,100,17.497886728656,0
926,15,85,81,two_rings,per_orientation,46302891.7438484,81000,75.4,1228193.41495619,1228193.41495619,20157551.3028834,100,21.5553677092139,0
926,15,85,81,two_rings,per_orientation,46302891.7438484,81000,100,926057.834876968,926057.834876968,15198793.6823741,100,23.9222316145393,0
926,15,85,81,two_rings,per_orientation,46302891.7438484,81000,125,740846.267901575,740846.267901575,12159034.9458993,100,25.2747252747253,0
926,15,85,81,two_rings,per_orientation,46302891.7438484,81000,150,617371.889917979,617371.889917979,10132529.1215827,100,27.6415891800507,0
927,30,85,81,two_rings,per_orientation,371.386605232428,81000,25,17.6363412512039,17.6363412512039,157.587764207414,100,21.5553677092139,0
927,30,85,81,two_rings,per_orientation,371.386605232428,81000,50,8.81817062560195,8.81817062560195,78.793882103707,100,39.4759087066779,0
