Case,OrientationVariance_deg2,VisibilityDisagreement_percent,Method,RMSE_full_cm,RMSE_success_cm,Failure_percent,RMS_bias_cm,RMS_PEB_cm,RMSE_success_over_PEB,MC_CI95_low_cm,MC_CI95_high_cm,DirectionRMSE_deg,RangeRMSE_cm
1,0.49,0,GLS,5.94909306165558,5.94909306165558,0,0.626893975784811,5.6030160869507,1.06176619330273,5.82675798835707,6.07142813495409,1.94138718021794,1.4197751758087
1,0.49,0,WLS,7.29483689108133,7.29483689108133,0,2.89797621467131,5.6030160869507,1.30194823250121,7.1433676594458,7.44630612271686,2.37406055146093,1.99221075070494
1,0.49,0,NLS,5.91681256825124,5.91681256825124,0,0.550311869691277,5.6030160869507,1.05600492242586,5.79553087515229,6.03809426135018,1.93076216572475,1.39722252327759
1,1,0,LS,8.21465523133808,8.21465523133808,0,0.834113848657384,7.44143695045658,1.10390711982503,8.0474509035379,8.38185955913826,2.69715515793846,1.9781531679666
1,1,0,GLS,8.30049122246743,8.30049122246743,0,1.00037712946865,7.44143695045658,1.11544198757985,8.13049814650645,8.47048429842842,2.72584454981762,2.03981518152949
1,1,0,WLS,10.2993237645475,10.2993237645475,0,4.52936773003015,7.44143695045658,1.38405039686798,10.0901584050917,10.5084891240032,3.37403294413645,2.94050822609025
1,1,0,NLS,8.21465523133808,8.21465523133808,0,0.834113848657384,7.44143695045658,1.10390711982503,8.0474509035379,8.38185955913826,2.69715515793846,1.9781531679666
2,0,0,LS,0.607118317954467,0.607118317954467,0,0.060794999133642,0.590993155220768,1.02728485531727,0.592999303188373,0.62123733272056,0.177099968522715,0.121155775484577
2,0,0,GLS,0.607127695135625,0.607127695135625,0,0.0606760262393637,0.590993155220768,1.02730072213583,0.59301205642265,0.6212433338486,0.17710248554836,0.121164168787465
2,0,0,WLS,0.807727452860586,0.807727452860586,0,0.146872904378803,0.590993155220768,1.36672894723942,0.787714300084936,0.827740605636236,0.235224076291507,0.174885906450398
2,0,0,NLS,0.607118317954467,0.607118317954467,0,0.060794999133642,0.590993155220768,1.02728485531727,0.592999303188373,0.62123733272056,0.177099968522715,0.121155775484577
2,0.0025,0,LS,0.623280718912393,0.623280718912393,0,0.0592352019294212,0.610673164888102,1.02064533820903,0.608784907134652,0.637776530690134,0.183301254384464,0.124488262313522
2,0.0025,0,GLS,0.623301581044987,0.623301581044987,0,0.0592570100798809,0.610673164888102,1.02067950072638,0.608806378732536,0.637796783357437,0.183306705875829,0.124501052850988
2,0.0025,0,WLS,0.817608822854729,0.817608822854729,0,0.146176259948334,0.610673164888102,1.33886482960905,0.797654347228023,0.837563298481436,0.239155405923583,0.175711425645093
2,0.0025,0,NLS,0.623280718912393,0.623280718912393,0,0.0592352019294212,0.610673164888102,1.02064533820903,0.608784907134652,0.637776530690134,0.183301254384464,0.124488262313522
2,0.01,0,LS,0.675339860886994,0.675339860886994,0,0.0611702766536272,0.663136745711798,1.01840210975204,0.659898976877117,0.690780744896871,0.202257235899597,0.13542262073746
2,0.01,0,GLS,0.675380422076764,0.675380422076764,0,0.0613678140868996,0.663136745711798,1.01846327540155,0.659937821286568,0.690823022866959,0.20226806705636,0.135444821419911
2,0.01,0,WLS,0.856486793416047,0.856486793416047,0,0.146880100817686,0.663136745711798,1.29156889428094,0.83636131108564,0.876612275746455,0.253515557806237,0.180478040532072
2,0.01,0,NLS,0.675339860886994,0.675339860886994,0,0.0611702766536272,0.663136745711798,1.01840210975204,0.659898976877117,0.690780744896871,0.202257235899597,0.13542262073746
